probe	class	dirct
hsa-mir-4692	MSNE2	up
hsa-mir-3677	MSNE3	up
hsa-mir-4501	MSNE3	up
hsa-mir-4728	MSNE3	up
hsa-mir-615	MSNE3	up
hsa-mir-4446	MSNE3	up
hsa-mir-193a	MSNE3	up
hsa-mir-3150b	MSNE3	up
hsa-mir-5684	MSNE3	up
hsa-mir-196a-1	MSNE3	up
hsa-mir-4526	MSNE3	up
hsa-mir-196a-2	MSNE3	up
hsa-mir-4484	MSNE3	up
hsa-mir-935	MSNE3	up
hsa-mir-769	MSNE3	up
hsa-mir-449a	MSNE3	up
hsa-mir-3178	MSNE3	up
hsa-mir-6777	MSNE3	up
hsa-mir-3191	MSNE3	up
hsa-mir-107	MSNE3	up
hsa-mir-3610	MSNE3	up
hsa-mir-449b	MSNE3	up
hsa-mir-6125	MSNE3	up
hsa-mir-3150a	MSNE3	up
hsa-mir-658	MSNE3	up
hsa-mir-5091	MSNE3	up
hsa-mir-5680	MSNE3	up
hsa-mir-589	MSNE3	up
hsa-mir-151a	MSNE3	up
hsa-mir-4519	MSNE3	up
hsa-mir-449c	MSNE3	up
hsa-mir-6822	MSNE3	up
hsa-mir-6880	MSNE3	up
hsa-mir-3156-1	MSNE3	up
hsa-mir-4713	MSNE3	up
hsa-mir-4772	MSNE4	up
hsa-mir-511	MSNE4	up
hsa-mir-4434	MSNE4	up
hsa-mir-378c	MSNE4	up
hsa-mir-142	MSNE4	up
hsa-mir-6755	MSNE4	up
hsa-mir-5588	MSNE4	up
hsa-mir-3614	MSNE4	up
hsa-mir-3130-2	MSNE4	up
hsa-mir-4453	MSNE4	up
hsa-mir-3130-1	MSNE4	up
hsa-mir-6509	MSNE4	up
hsa-mir-4657	MSNE4	up
hsa-mir-548ar	MSNE4	up
hsa-mir-4529	MSNE4	up
hsa-mir-27a	MSNE4	up
hsa-mir-517b	MSNE4	up
hsa-mir-517a	MSNE4	up
hsa-mir-6718	MSNE4	up
hsa-mir-598	MSNE4	up
hsa-mir-378d-2	MSNE4	up
hsa-mir-7-3	MSNE4	up
hsa-mir-561	MSNE4	up
hsa-mir-378d-1	MSNE4	up
hsa-mir-320c-1	MSNE4	up
hsa-mir-128-2	MSNE4	up
hsa-mir-3128	MSNE4	up
hsa-mir-378f	MSNE4	up
hsa-mir-517c	MSNE4	up
hsa-mir-5584	MSNE4	up
hsa-mir-206	MSNE4	up
hsa-mir-4804	MSNE4	up
hsa-mir-4464	MSNE4	up
hsa-mir-4513	MSNE4	up
hsa-mir-208b	MSNE4	up
hsa-mir-4539	MSNE4	up
hsa-let-7c	MSNE5	up
hsa-mir-99a	MSNE5	up
hsa-mir-10b	MSNE5	up
hsa-mir-758	MSNE5	up
hsa-mir-125b-2	MSNE5	up
hsa-mir-100	MSNE5	up
hsa-mir-381	MSNE5	up
hsa-mir-218-1	MSNE5	up
hsa-mir-125b-1	MSNE5	up
hsa-mir-379	MSNE5	up
hsa-mir-218-2	MSNE5	up
hsa-mir-377	MSNE5	up
hsa-mir-139	MSNE5	up
hsa-mir-204	MSNE5	up
hsa-mir-127	MSNE5	up
hsa-mir-337	MSNE5	up
hsa-mir-487b	MSNE5	up
hsa-mir-214	MSNE5	up
hsa-mir-432	MSNE5	up
hsa-mir-382	MSNE5	up
hsa-mir-1258	MSNE5	up
hsa-mir-410	MSNE5	up
hsa-mir-431	MSNE5	up
hsa-mir-411	MSNE5	up
hsa-mir-369	MSNE5	up
hsa-mir-199a-1	MSNE5	up
hsa-mir-195	MSNE5	up
hsa-mir-655	MSNE5	up
hsa-mir-654	MSNE5	up
hsa-mir-1245a	MSNE5	up
hsa-mir-889	MSNE5	up
hsa-mir-656	MSNE5	up
hsa-mir-409	MSNE5	up
hsa-mir-199a-2	MSNE5	up
hsa-mir-495	MSNE5	up
hsa-mir-3926-2	MSNE5	up
hsa-mir-1185-1	MSNE5	up
hsa-mir-496	MSNE5	up
hsa-mir-184	MSNE5	up
hsa-mir-34c	MSNE5	up
hsa-mir-494	MSNE5	up
hsa-mir-154	MSNE5	up
hsa-mir-10a	MSNE5	up
hsa-mir-145	MSNE5	up
hsa-mir-370	MSNE5	up
hsa-mir-202	MSNE5	up
hsa-mir-299	MSNE5	up
hsa-mir-3926-1	MSNE5	up
hsa-mir-199b	MSNE5	up
hsa-mir-542	MSNE5	up
hsa-mir-485	MSNE5	up
hsa-mir-1-2	MSNE5	up
hsa-mir-541	MSNE5	up
hsa-mir-143	MSNE5	up
hsa-mir-376c	MSNE5	up
hsa-mir-1247	MSNE5	up
hsa-mir-134	MSNE5	up
hsa-mir-380	MSNE5	up
hsa-mir-493	MSNE5	up
hsa-mir-483	MSNE5	up
hsa-mir-376a-1	MSNE5	up
hsa-mir-1-1	MSNE5	up
hsa-mir-543	MSNE5	up
