probe	class	dirct
hsa-mir-483	LRAcluster3	down
hsa-mir-655	LRAcluster3	down
hsa-mir-5091	LRAcluster3	down
hsa-mir-326	LRAcluster3	down
hsa-mir-154	LRAcluster3	down
hsa-mir-495	LRAcluster3	down
hsa-mir-4442	LRAcluster3	down
hsa-mir-21	LRAcluster3	down
hsa-mir-1247	LRAcluster3	down
hsa-mir-543	LRAcluster3	down
hsa-mir-3178	LRAcluster3	down
hsa-mir-3129	LRAcluster3	down
hsa-mir-3156-3	LRAcluster3	down
hsa-mir-1245a	LRAcluster3	down
hsa-mir-3912	LRAcluster3	down
hsa-mir-100	LRAcluster3	down
hsa-mir-6811	LRAcluster3	down
hsa-mir-148b	LRAcluster3	down
hsa-mir-299	LRAcluster3	down
hsa-mir-6508	LRAcluster3	down
hsa-mir-3926-1	LRAcluster3	down
hsa-mir-1275	LRAcluster3	down
hsa-mir-4484	LRAcluster3	down
hsa-mir-153-1	LRAcluster3	down
hsa-mir-6716	LRAcluster3	down
hsa-mir-377	LRAcluster3	down
hsa-mir-199b	LRAcluster3	down
hsa-mir-34b	LRAcluster3	down
hsa-mir-3130-2	LRAcluster3	down
hsa-mir-4784	LRAcluster3	down
hsa-mir-4529	LRAcluster3	down
hsa-mir-143	LRAcluster3	down
hsa-let-7f-1	LRAcluster3	down
hsa-mir-3124	LRAcluster3	down
hsa-let-7f-2	LRAcluster3	down
hsa-mir-6777	LRAcluster3	down
hsa-mir-144	LRAcluster3	down
hsa-mir-1262	LRAcluster3	down
hsa-mir-6892	LRAcluster3	down
hsa-mir-1284	LRAcluster3	down
hsa-mir-338	LRAcluster3	down
hsa-mir-136	LRAcluster3	down
hsa-mir-5681b	LRAcluster3	down
hsa-mir-4254	LRAcluster3	down
hsa-mir-204	LRAcluster4	down
hsa-mir-223	LRAcluster4	down
hsa-mir-6510	LRAcluster4	down
hsa-mir-29a	LRAcluster4	down
hsa-let-7c	LRAcluster4	down
hsa-let-7i	LRAcluster4	down
hsa-mir-944	LRAcluster4	down
hsa-mir-4491	LRAcluster4	down
hsa-mir-30e	LRAcluster4	down
hsa-mir-598	LRAcluster4	down
hsa-mir-511	LRAcluster4	down
hsa-mir-205	LRAcluster4	down
hsa-mir-190a	LRAcluster4	down
hsa-mir-5683	LRAcluster4	down
hsa-mir-140	LRAcluster4	down
hsa-mir-5586	LRAcluster4	down
hsa-mir-6717	LRAcluster4	down
hsa-mir-217	LRAcluster4	down
hsa-mir-28	LRAcluster4	down
hsa-mir-1976	LRAcluster4	down
hsa-mir-3622a	LRAcluster4	down
hsa-mir-5588	LRAcluster4	down
hsa-mir-938	LRAcluster4	down
hsa-mir-499b	LRAcluster4	down
hsa-mir-1246	LRAcluster4	down
