probe	class	dirct
hsa-mir-145	Spectrum2	up
hsa-mir-1245a	Spectrum2	up
hsa-mir-22	Spectrum2	up
hsa-mir-4680	Spectrum2	up
hsa-mir-1-1	Spectrum2	up
hsa-mir-499a	Spectrum2	up
hsa-mir-4501	Spectrum2	up
hsa-mir-1251	Spectrum2	up
hsa-mir-218-2	Spectrum2	up
hsa-mir-935	Spectrum2	up
hsa-mir-889	Spectrum2	up
hsa-mir-99b	Spectrum2	up
hsa-mir-5684	Spectrum2	up
hsa-mir-369	Spectrum2	up
hsa-mir-1-2	Spectrum2	up
hsa-mir-4446	Spectrum2	up
hsa-mir-4790	Spectrum2	up
hsa-mir-3926-1	Spectrum2	up
hsa-mir-539	Spectrum2	up
hsa-mir-29b-2	Spectrum2	up
hsa-mir-199b	Spectrum2	up
hsa-mir-218-1	Spectrum2	up
hsa-mir-381	Spectrum2	up
hsa-mir-411	Spectrum2	up
hsa-mir-153-1	Spectrum2	up
hsa-mir-4675	Spectrum2	up
hsa-mir-496	Spectrum2	up
hsa-mir-100	Spectrum2	up
hsa-mir-214	Spectrum2	up
hsa-mir-34b	Spectrum2	up
hsa-mir-3178	Spectrum2	up
hsa-mir-629	Spectrum2	up
