probe	class	dirct
hsa-mir-496	ANF2	down
hsa-mir-5684	ANF2	down
hsa-mir-154	ANF2	down
hsa-mir-497	ANF2	down
hsa-mir-152	ANF2	down
hsa-mir-449c	ANF2	down
hsa-mir-103a-1	ANF2	down
hsa-mir-495	ANF2	down
hsa-mir-103a-2	ANF2	down
hsa-mir-4501	ANF2	down
hsa-mir-22	ANF2	down
hsa-mir-100	ANF2	down
