probe	class	dirct
hsa-mir-5699	ANF2	up
hsa-mir-570	ANF2	up
hsa-mir-937	ANF2	up
hsa-mir-527	ANF2	up
hsa-mir-221	ANF2	up
hsa-mir-588	ANF2	up
hsa-mir-1915	ANF2	up
hsa-mir-1468	ANF2	up
hsa-mir-766	ANF2	up
hsa-mir-1306	ANF2	up
hsa-let-7d	ANF2	up
hsa-mir-5092	ANF2	up
hsa-mir-545	ANF2	up
