probe	class	dirct
hsa-mir-6773	MFA2	up
hsa-mir-200a	MFA2	up
hsa-mir-4680	MFA2	up
hsa-mir-4444-1	MFA2	up
hsa-mir-153-1	MFA2	up
hsa-mir-4484	MFA2	up
hsa-mir-449b	MFA2	up
hsa-let-7e	MFA2	up
hsa-mir-2114	MFA2	up
hsa-mir-3936	MFA2	up
hsa-mir-3653	MFA2	up
hsa-mir-18a	MFA3	up
hsa-mir-577	MFA3	up
hsa-mir-934	MFA3	up
hsa-mir-135b	MFA3	up
hsa-mir-505	MFA3	up
hsa-mir-17	MFA3	up
hsa-mir-224	MFA3	up
hsa-mir-452	MFA3	up
hsa-mir-19a	MFA3	up
hsa-mir-9-1	MFA3	up
hsa-mir-519a-1	MFA3	up
hsa-mir-9-3	MFA3	up
hsa-mir-9-2	MFA3	up
hsa-mir-942	MFA3	up
hsa-mir-106b	MFA3	up
hsa-mir-455	MFA3	up
hsa-mir-516a-1	MFA3	up
hsa-mir-20a	MFA3	up
hsa-mir-19b-1	MFA3	up
hsa-mir-522	MFA3	up
hsa-mir-188	MFA3	up
hsa-mir-92a-1	MFA3	up
hsa-mir-138-2	MFA3	up
hsa-mir-519a-2	MFA3	up
hsa-mir-92a-2	MFA3	up
hsa-mir-7112	MFA3	up
hsa-mir-584	MFA3	up
hsa-mir-516a-2	MFA3	up
hsa-mir-186	MFA3	up
hsa-mir-19b-2	MFA3	up
hsa-mir-502	MFA3	up
hsa-mir-6499	MFA3	up
hsa-mir-548s	MFA3	up
hsa-mir-378a	MFA3	up
hsa-mir-500b	MFA3	up
hsa-mir-6728	MFA3	up
hsa-mir-532	MFA3	up
hsa-mir-500a	MFA3	up
hsa-mir-5002	MFA3	up
hsa-mir-138-1	MFA3	up
hsa-mir-579	MFA3	up
hsa-mir-576	MFA3	up
hsa-mir-548ao	MFA3	up
hsa-mir-105-1	MFA3	up
hsa-mir-501	MFA3	up
hsa-mir-105-2	MFA3	up
hsa-mir-24-2	MFA3	up
hsa-mir-24-1	MFA3	up
hsa-mir-3682	MFA3	up
hsa-mir-767	MFA3	up
