,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
TCGA-E2-A1IO-01A,0.050808962,-0.17033374,0.18382142,0.05195016,-0.08660312,0.0019495244,-0.074007034,0.054099273,-0.12744339,0.07459624,-0.020025453,0.0073120845,0.019999687,0.23552255,0.12042023,-0.10832161,-0.014480363,0.04041525,-0.012946754,-0.19338788,-0.116715126,-0.052886352,-0.007452243,0.17288655,-0.08969736,-0.016797993,-0.24637657,0.013016781,-0.034757707,-0.059823494,-0.10063908,0.12903266,-0.10365397,-0.08335798,-0.09909477,-0.1478753,-0.12810817,-0.020691777,-0.024779908,0.03402283,-0.11734151,0.07970783,0.1946083,-0.12577319,0.0005174447,-0.04807205,0.042417094,0.007993555,0.044522088,0.1364518,-0.031878274,0.074862644,0.08141173,0.07822716,-0.081250146,0.03388741,0.1155841,0.12564814,-0.15430936,0.0610821,0.12051747,0.12625696,-0.11271503,-0.027086264,-0.038985964,-0.022328949,0.12852554,-0.06256255,-0.08554842,-0.044002976,-0.15950982,0.1313237,-0.0121637555,-0.20691387,0.08191464,0.007277068,-0.0008984072,-0.030916939,0.20343132,-0.0031651556,0.03271775,-0.110276,0.035834923,0.14068879,0.14375642,-0.13632214,-0.023539877,0.06319365,0.11223029,-0.013515746,0.08167949,-0.15638402,0.1160781,0.061669603,0.10747427,-0.07873923,0.022876976,-0.024880376,-0.026398713,-0.07391352
TCGA-AR-A2LE-01A,0.0001745687,-0.123428725,0.15724774,0.0159131,0.059312157,0.086076275,-0.061414003,-0.0435187,-0.06524043,-0.042270903,-0.068610646,0.09383815,0.0055908514,0.3282579,0.17954959,-0.06721414,0.011000431,0.0653079,-0.039647043,-0.12615414,-0.10605224,-0.053777985,-0.09394183,0.07848008,-0.07750414,-0.098357886,-0.16191292,-0.14779155,-0.012790945,-0.038873967,-0.045206074,0.034004442,-0.08447909,-0.142702,-0.15843083,-0.23598728,-0.06289046,-0.06253363,-0.048870187,0.052008502,-0.09997391,0.035872582,0.15991655,-0.057820126,-0.06808915,0.01687896,0.1243944,0.034537703,0.049542822,0.16397905,-0.031247005,0.0056011546,0.106512,0.026187511,-0.010676311,-0.013502973,0.017884646,-0.040441457,-0.017819675,-0.08901967,0.019026643,0.026857069,-0.01804863,0.10898931,-0.066849075,-0.016309448,0.21433236,0.049665622,-0.04424406,-0.06784619,-0.0943326,0.009578323,-0.06339322,-0.290071,0.16885741,-0.026058482,-0.10601887,-0.0032481293,0.108040966,0.018473642,0.0613685,-0.140206,0.071386695,0.03667901,-0.056364644,-0.0595268,-0.05804354,0.17888148,0.20087568,-0.11007885,0.03647274,-0.08540046,0.09713443,0.062714174,0.20811059,-0.08916012,-0.040230412,-0.037293397,0.0123266755,0.012058269
TCGA-BH-A0DS-01A,0.017519845,-0.14316337,0.22089794,0.001594053,0.0026849017,0.10781404,-0.077762045,0.029772414,-0.07893293,0.057841543,-0.053633895,0.03877473,0.050317675,0.26861036,0.12771285,0.019227356,-0.009445908,0.11677177,-0.06728975,-0.15219341,-0.00031027387,-0.10253035,-0.1118134,0.13059802,-0.036590386,-0.16089238,-0.13911587,-0.056982048,-0.029440857,-0.0047931303,-0.111303255,0.029259773,-0.024801042,-0.21971272,-0.10238884,-0.10070963,0.018079802,-0.0049959496,-0.054053992,-0.011580769,-0.072302856,0.15540178,0.16601047,-0.10082663,-0.07600158,0.03977661,-0.022333967,0.036421046,0.14058274,0.1489032,0.11140549,0.07284141,0.1015351,0.08849404,-0.037246983,0.002067104,0.017054006,0.03679708,-0.027334992,0.09230561,0.03706894,0.069968425,-0.10610772,0.0944962,-0.026973529,-0.045015186,0.23741189,0.0035101585,-0.09620229,0.08894082,-0.1959392,0.12425461,-0.037482597,-0.2281237,0.030456016,0.10241962,-0.032707755,0.0151793,0.19467089,-0.017392125,0.067930266,-0.07615402,0.04687627,0.08111312,0.019623803,-0.094003774,-0.0063014757,0.09728788,0.16098012,0.10394228,0.019443577,-0.07074893,0.19509403,0.08152574,0.029124847,0.02361685,-0.10401432,-0.118555196,0.0037657525,-0.09895907
TCGA-BH-A0B9-01A,0.1611038,-0.13954905,0.14232656,0.07994601,-0.028407305,0.012744927,-0.0660989,0.07788177,-0.10578912,0.020686734,0.0010352656,0.0519892,0.009042912,0.2500477,0.059806045,-0.045837898,-0.05336336,0.07818027,-0.08753973,-0.056073543,-0.10506042,-0.05608157,-0.124984086,0.092358254,-0.04965467,-0.06423324,-0.22894229,-0.11550358,0.07830101,-0.057011735,-0.13525379,-0.010705622,-0.102842554,-0.17232338,-0.025135756,-0.0117065385,0.024998505,0.06892574,-0.025591386,0.06979601,0.0056922357,0.036906637,0.10628398,-0.15074578,-0.11818369,0.066146806,0.037488487,-0.0021889154,0.054436643,0.15326568,0.14241534,0.036512893,0.09586705,0.1222729,0.0061835744,-0.004158719,0.22680031,-0.035520297,-0.07071672,0.048220918,0.043507803,-0.07650778,-0.038245555,0.08311741,0.022025617,-0.044300403,0.21291399,0.006196461,-0.12869449,-0.05500259,-0.21415327,0.091081075,0.05580061,-0.22605604,0.22332782,0.0854552,-0.028437622,-0.0245832,0.122331575,-0.025339454,0.048161034,-0.051369417,0.0711609,0.116865784,-0.061161038,-0.069022745,0.06499048,0.09808408,0.17276204,-0.10734815,0.09432372,-0.106947824,0.118033074,0.09131014,0.1457846,0.0024208338,0.01000897,-0.038062748,0.09017274,-0.09610184
TCGA-E9-A226-01A,-0.013071055,-0.08106637,0.120512776,0.09212244,0.069125384,0.027375543,-0.028811924,0.0947114,0.005937796,0.035703022,0.015001335,0.030996861,0.008824963,0.2810808,0.079984136,-0.093287386,0.04449225,0.10804316,0.028367978,-0.13752279,0.019478528,0.053921804,-0.08516626,0.02377462,-0.009999,-0.034458943,-0.25672367,-0.007521781,-0.06817888,-0.029599296,-0.048301518,-0.019447424,-0.042038787,-0.18292283,-0.19715577,-0.17525958,-0.059772678,-0.08793178,-0.037681453,0.052238956,-0.03707833,0.09648903,0.030186934,-0.13534296,0.012457757,-0.05275007,0.029345741,0.07333643,0.07182184,0.0072306767,0.07423592,0.045852337,0.111686185,0.045998808,-0.06438913,0.04270805,0.12569496,-0.0103540225,-0.001882472,0.0553239,0.17279835,-0.10598826,-0.04831014,0.14988375,-0.05907509,0.010150898,0.19949168,-0.03784678,-0.06961078,-0.05221236,-0.27474278,0.07885138,0.033951323,-0.17688192,0.23178507,-0.022425208,-0.0105398325,0.079285674,0.22042641,0.010143719,0.050709505,-0.07268842,-0.016547935,0.10588413,0.067868486,-0.21184,0.0989284,0.14908712,0.19103263,-0.06861928,0.055496585,-0.049851798,0.14110993,-0.008235151,0.07018474,-0.08739314,0.026196651,0.037909593,0.05050444,0.00069156993
TCGA-A2-A0EU-01A,0.0814566,-0.09422873,0.10472533,0.04728475,0.049325924,0.1211283,-0.044963293,0.054413706,-0.031867303,0.13253258,-0.09013659,-0.0035342176,-0.029845681,0.21481124,0.07875077,-0.036728714,0.08057938,0.08182851,-0.04224727,-0.12964362,-0.07735759,-0.00015198573,-0.12012066,0.093212366,0.03803374,-0.11659593,-0.22946824,-0.1459645,-0.03714308,0.04330246,0.020792168,-0.030629,-0.17552285,-0.15472093,-0.030236613,-0.08214865,-0.008339668,-0.02734589,-0.020968232,-0.05365524,-0.041852847,0.12846753,0.08241897,-0.057809368,-0.035341106,-0.030617414,-0.013502822,-0.0015262762,0.18793619,0.11466258,0.0933353,-0.02353034,0.054890864,0.098708116,-0.08757595,-0.00072329404,0.08888945,0.023719799,-0.18612991,0.043319214,0.15966746,0.03677645,-0.13142934,0.11351174,-0.08706037,0.024145724,0.19422981,0.13415927,-0.117793255,0.00032099828,-0.1504683,0.120298624,-0.051078994,-0.2691712,0.13818309,0.046227314,-0.07676935,0.017229151,0.18311657,-0.0019008352,0.045165025,-0.115150474,-0.066647395,0.043275252,-0.07034139,-0.073378876,-0.0727601,0.12299427,0.19265158,-0.122160204,0.072068065,-0.1549238,0.049960773,0.07277651,0.08780214,0.017060291,-0.112225845,-0.046194702,0.1284937,-0.06632519
TCGA-AQ-A0Y5-01A,0.03805585,-0.03518438,0.21321748,0.14016263,-0.042101134,0.06970477,0.009285759,0.007216533,-0.041407924,0.04721117,-0.076811895,-0.031037215,0.02138232,0.15812556,0.119587325,0.079825185,-0.021661738,0.11287884,-0.11826103,-0.16305503,-0.013281111,-0.15754116,-0.12091077,0.042710196,-0.0947312,-0.098750055,-0.227628,-0.07841247,0.06158274,-0.09624163,-0.04055659,0.037470724,-0.10886968,-0.102154896,-0.1778232,-0.22812554,0.061835382,-0.022058945,-0.14191434,-0.044444326,-0.13278069,0.115927026,0.09663806,-0.069563255,-0.012381721,-0.017976984,0.065191485,-0.0017592673,0.06775955,0.1018723,0.06937013,0.014410889,0.032679904,0.11747285,-0.11013606,0.025973005,0.11731418,-0.015670305,-0.18256655,-0.048071846,0.091584824,0.0060401144,-0.0994134,0.10064263,-0.04359849,0.04469649,0.18140468,-0.0029256116,-0.13261421,0.013830971,-0.17356288,0.07495414,0.043345902,-0.21944322,0.063192986,-0.09971435,-0.03991197,-0.006178215,0.15141834,0.010641277,-0.013973109,-0.14100064,0.018592302,0.17023838,-0.06055042,-0.105439626,0.057445884,0.04809469,0.1419344,-0.09963169,0.06917509,-0.06207135,0.08467232,0.13958962,0.07821662,-0.10302928,-0.102803335,-0.05434415,-0.034837507,-0.16361599
TCGA-AC-A7VC-01A,-0.03211423,-0.17546237,0.19887294,0.11080458,0.014140627,0.066845946,-0.0006442906,0.037153088,-0.049690597,0.025491646,0.039873376,-0.061482828,-0.09474646,0.2389993,0.20129248,0.013737683,-0.015922587,0.05040886,-0.018343385,-0.1407315,-0.12814306,-0.015257371,-0.16176996,0.15514916,-0.04728931,-0.09850253,-0.20137979,-0.01522565,-0.0035358218,-0.04703903,-0.078575164,0.015569503,-0.0021949995,-0.110218,-0.16895647,-0.16842306,-0.047654726,0.0023001772,-0.06659183,-0.10397372,-0.075534545,0.07811388,0.12409718,-0.17242692,-0.07948157,0.06460442,0.0779019,0.058793526,0.020078572,0.07914503,0.06688911,-0.00030550238,0.10036575,0.1276494,-0.0014948423,0.06141301,0.091108665,-0.046368316,-0.07880479,0.027318614,0.0013187691,-0.040809866,0.009025621,0.13481951,-0.08785428,-0.14447552,0.19071801,0.046880893,-0.14652435,0.034064945,-0.1887829,0.02757887,-0.047555182,-0.2118378,0.15551528,0.06709728,-0.047550995,-0.044901773,0.17978513,0.00961501,0.0481269,-0.06768514,-0.04343691,0.040927183,-0.010658123,-0.18206531,0.020464292,0.05163348,0.2143888,-0.082987905,0.14062317,-0.03655827,0.10846157,0.06813521,0.06286541,-0.10791157,-0.05439948,-0.040287685,0.06802717,0.031126637
TCGA-D8-A1Y0-01A,-0.06744836,-0.106910385,0.11459168,0.052377645,-0.009304834,-0.013134043,-0.09860786,0.028301481,-0.07719796,0.05029011,-0.048263825,-0.08364832,0.038812336,0.31335866,0.14717618,-0.021914773,0.065112375,-0.0027560755,0.015009255,-0.071077794,-0.043576065,0.034770813,-0.046139937,0.06919305,-0.06268743,-0.10205806,-0.13735649,-0.104357585,-0.08201697,-0.00500779,-0.047788255,-0.016027078,-0.047475655,-0.1714869,-0.10056374,-0.13113578,0.008246261,-0.07899086,0.0038834168,-0.06604914,-0.040028654,0.11697121,0.057098538,-0.18637913,0.12549143,-0.053842977,0.05312376,0.12104028,0.11064064,0.13110755,0.102417186,0.09633273,0.06274149,0.043699343,-0.038275633,0.14803009,0.11155748,0.03694721,-0.18169916,0.041090526,0.1662799,0.15419103,-0.10600705,0.07171088,-0.031053403,-0.004661394,0.17942633,-0.07715569,-0.04852037,-0.05957759,-0.11075482,0.126517,-0.07139346,-0.23727171,0.16144675,0.050696515,-0.035139635,-0.0012406984,0.11510193,-0.02876938,0.0019152039,-0.12718499,-0.038567796,0.11639058,-0.026657313,-0.114124246,0.021756047,0.13415027,0.25530759,-0.04053307,0.019071743,-0.05190413,0.20113912,0.1147939,0.097515985,-0.03928447,-0.08951503,-0.040877827,0.004752612,-0.0679378
TCGA-S3-A6ZH-01A,0.031360153,-0.062080126,0.10558848,0.09941913,-0.052011665,0.09829368,0.014605346,0.012608723,-0.11082368,0.15606996,0.056842346,0.08442214,0.022952339,0.27196136,0.054225583,-0.02249364,-0.07339859,0.10925837,-0.037498392,-0.17537943,-0.10659041,-0.053937938,-0.14259164,0.090582214,0.064398706,-0.028421378,-0.22717974,-0.13803041,0.029409114,-0.07818981,-0.066781424,-0.010008745,-0.0061652204,-0.16097489,-0.11353882,-0.08254942,-0.10824342,-0.038219463,0.023961635,-0.014781815,-0.006737909,0.18345034,0.18184373,-0.08579531,-0.09512451,-0.08210442,0.012631352,-0.04363143,0.102567345,0.11303469,0.04989224,0.0013335723,0.05513742,0.14417972,-0.09552994,0.013315121,0.09882945,0.033518966,-0.030388791,0.045364056,0.18506177,0.025254674,-0.07228842,0.15964256,-0.019059679,-0.0008323129,0.21979155,-0.0015444598,0.010873483,0.038034398,-0.18443513,0.00041823508,0.024319064,-0.17637102,0.09286365,0.021725034,-0.08241074,0.055494867,0.10908131,-0.049529087,0.05910069,-0.14806838,0.035536926,0.059394795,-0.09616857,-0.079644404,-0.02444384,0.1197471,0.18263812,-0.00525347,0.038519207,-0.19158834,0.08418569,0.17291827,0.1077573,-0.018574975,-0.103115626,0.07909781,0.06986941,-0.12127929
