,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
TCGA-EW-A1OV-01A,0.010729514,0.082313105,0.35391673,0.07584222,-0.12300065,0.09195744,0.09966434,0.02956105,-0.08543935,0.010816483,-0.0049433657,-0.00035625004,0.070373684,0.31037116,0.107477285,-0.1354059,0.1549019,0.20759417,0.033907637,-0.18097264,-0.13284978,0.10589215,-0.20609295,-0.011593492,-0.181169,0.0006475372,-0.26584837,-0.011854702,-0.03459564,-0.10410113,-0.09755764,0.0632948,-0.17888494,-0.27736604,0.08717814,-0.18616617,-0.105693065,-0.00799033,-0.04572196,-0.004560323,-0.112013675,0.16818427,0.12397344,-0.18398036,-0.14545189,-0.12884404,0.14669707,0.030499252,0.17405415,0.2057936
TCGA-EW-A1P6-01A,-0.14119916,0.06767789,0.315722,0.07201932,-0.06293164,0.031274594,0.15713462,0.008213916,-0.21172942,-0.060581826,-0.08823637,-0.041374203,0.18593991,0.18912092,-0.034598347,-0.07538573,0.18413824,0.33352783,-0.0077579315,-0.30671415,-0.117505446,-0.029285835,0.020831548,0.0125610735,-0.11402457,-0.035583705,-0.33419457,-0.024356425,-0.015666878,-0.08028995,-0.003631898,0.117761865,-0.15869407,-0.23548825,-0.058478616,-0.2231172,0.012018707,-0.073486164,-0.12649515,-0.06751542,0.019355612,0.05785336,0.16109152,-0.08568737,-0.045752067,-0.1131052,-0.10263814,0.12759034,0.1964764,0.16365027
TCGA-AC-A6IX-01A,-0.12857059,0.080984496,0.21004699,0.002982176,-0.3791712,0.042228956,0.15713155,-0.06741301,-0.1725354,-0.051051933,-0.09315401,0.029646346,0.0754902,0.0033144543,-0.013783003,0.013596423,0.078139156,0.13001987,-0.050597087,-0.21682383,-0.11611998,-0.03092218,-0.14051804,0.26881775,-0.079349324,0.10395786,-0.2235619,-0.055617288,0.081742026,-0.19237451,-0.21215896,0.12512775,-0.17778952,-0.23756206,-0.24960904,-0.21670607,-0.09568169,0.12234325,-0.036404166,0.08055141,-0.0729627,0.1376517,0.11399358,-0.13497241,-0.074535325,0.06683768,-0.07584469,0.080893025,0.14929563,0.16453402
TCGA-E2-A1IE-01A,-0.11773943,0.006499108,0.111320175,0.024606211,-0.17522028,0.0700468,-0.008947331,0.0098488545,-0.22106352,-0.094561994,-0.09859284,0.01947476,0.057702243,0.20322682,0.04108898,-0.011639792,-0.037756447,0.23850955,-0.18567267,-0.36920387,0.075252086,0.019533157,-0.01311097,-0.008856491,0.0068090735,0.06039712,-0.33186066,-0.05650067,-0.08162026,-0.22596097,-0.0818846,0.098540254,-0.1290671,-0.28009033,-0.085802086,-0.26158556,0.008656041,0.049021382,-0.16585466,0.06667106,-0.06635044,0.041070357,0.0121329,-0.059169605,-0.110460326,-0.214467,0.032909013,0.11893318,0.26905075,0.18846732
TCGA-D8-A1JG-01B,-0.06720909,-0.020293552,0.23556213,0.0137809105,-0.073894046,0.25331563,0.12948133,0.012993503,-0.18976548,-0.04662349,-0.07516338,-0.031635378,0.011969868,0.28466782,0.11484955,-0.102404796,0.06523581,0.33286074,0.022194326,-0.09802708,-0.0095359655,0.11996714,-0.08695755,0.06691692,-0.15259182,-0.10025941,-0.31483385,0.002367783,0.042282104,-0.20451915,-0.03949367,0.09692639,-0.21538113,-0.24640806,-0.11531985,-0.20330732,-0.021913944,0.15210028,-0.09341368,0.09368996,-0.11214019,0.11020127,0.19786124,-0.11683663,-0.11463684,-0.15173407,-0.06459269,0.046282314,0.18646808,0.0824741
TCGA-3C-AALI-01A,-0.06714705,0.028545959,0.039531283,0.07666645,-0.0086301025,0.24775358,-0.029536938,0.14487977,-0.13960925,-0.012338854,-0.13941823,-0.026861055,-0.0059344303,0.2197083,-0.09168506,-0.17798759,-0.023524772,0.17593041,0.041275695,-0.060130004,-0.1617893,0.09998598,-0.140659,0.12428903,-0.12013479,0.06083927,-0.32298824,-0.07470597,0.09257667,-0.14130098,-0.068462305,0.13612649,-0.17305295,-0.25318363,-0.029098699,-0.21806142,-0.12767375,-0.17294563,-0.11462526,0.09518024,7.277945e-05,0.2313901,0.056621734,-0.1725103,-0.12324356,-0.17804937,-0.021196516,0.16567717,0.20292866,0.27271
TCGA-A2-A25E-01A,0.051314175,-0.083373204,0.19883563,0.105616495,-0.24313782,0.1989684,0.05017886,0.092315845,-0.17502852,-0.0108602345,-0.08102005,-0.061939977,0.13236709,0.08128324,0.09930356,-0.09971754,-0.08222969,0.19832967,-0.14182411,-0.16592601,-0.08298435,0.09850504,-0.01634883,0.035908148,-0.065320976,0.08706437,-0.44766796,-0.09976416,0.009427103,-0.18573958,0.0072296667,0.13346075,-0.2833142,-0.18292698,-0.09547528,-0.16517222,-0.07736579,0.05817076,-0.15256321,0.107053384,-0.05407596,-0.08224398,0.11016095,0.017772524,-0.06094628,-0.06429846,-0.0038499867,0.059559222,0.25924733,0.25170603
TCGA-OL-A6VR-01A,-0.05571031,0.13447687,0.08184453,0.04604342,-0.052269917,0.0396326,0.19516118,0.15191463,-0.04405351,-0.1084721,-0.038043108,-0.059737813,0.010208798,0.17347403,0.13443549,-0.087975726,0.16096614,0.15838881,-0.12916057,-0.117508374,0.071609184,0.12749948,-0.20720217,0.14956732,-0.025838368,0.09128234,-0.36677226,-0.03893007,0.09616272,-0.17900312,-0.035924606,-0.0112513,-0.3048452,-0.19659281,-0.21117738,-0.32642362,0.07951966,0.042145405,-0.11286208,0.15863787,-0.15715526,0.041474547,0.16848731,0.0042666174,-0.077350415,0.042342182,-0.06556453,0.13819773,0.1135252,0.21507406
TCGA-XX-A89A-01A,-0.02398208,0.044215377,0.2422771,0.14821017,-0.13915946,0.17859574,-0.054012757,0.0011382865,-0.030382536,-0.045708295,-0.1004317,0.098260656,0.025296832,0.20788921,0.19624563,-0.05348178,-0.07235987,0.3105642,0.022840517,-0.13968752,-0.1713678,-0.0431594,-0.19543266,0.10902449,-0.014033647,0.07873217,-0.24921082,0.04476417,-0.052504495,-0.015920248,0.041202333,0.22343926,-0.2584818,-0.25930685,-0.16753797,-0.22351031,0.013891157,0.07232784,-0.25103188,0.11262351,-0.07104104,0.120058,0.060955387,-0.18522172,-0.0786091,-0.08191038,-0.009791268,0.0129420385,0.060226023,0.24290971
TCGA-AC-A5XU-01A,-0.16245487,-0.048737295,0.094677575,0.17906104,-0.20564112,0.06047033,-0.18783824,-0.07003513,-0.037301153,-0.048520744,-0.12981181,0.029372143,-0.020545516,0.13966161,0.14738005,-0.031375665,0.22255164,0.22395846,-0.15274525,-0.1703069,-0.1250245,-0.04067587,-0.109372616,0.049716573,-0.07540951,0.12382031,-0.4382178,-0.026595619,-0.03998361,-0.18383606,-0.123091854,0.12693895,-0.21159856,-0.14165404,-0.12958188,-0.19964957,-0.020741235,-0.014583153,-0.122085795,0.0025613392,0.08008989,-0.017765548,0.07683097,-0.19668382,-0.18789929,-0.10950355,-0.11454373,0.06961861,0.16571516,0.18636182
