,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
TCGA-AR-A24R-01A,-0.06716971,0.2363543,0.27487394,-0.0019682252,-0.020289756,0.18784134,0.15088882,-0.023529707,-0.11464832,-0.0062540416,-0.14060776,-0.06405323,-0.052354682,0.04878287,0.14373767,-0.04247727,-0.02467408,0.40961513,-0.013184372,-0.20068003,-0.0071344683,0.16881645,-0.23059577,0.11788725,0.023654554,-0.043881748,-0.337329,0.13399139,-0.0024801285,-0.28253278,-0.025740694,0.07081084,-0.19911973,-0.10948808,-0.078042604,-0.11628796,0.0023457746,0.07796193,-0.0760921,0.09641028,-0.1185302,0.19023573,0.12663132,0.04918466,-0.08947781,-0.04053338,-0.087244,-0.025323866,0.16048092,0.106953345
TCGA-A1-A0SP-01A,-0.023427699,0.044179276,0.13274115,0.16323055,-0.1836568,0.09871099,-0.119626105,0.013995121,-0.223714,0.051575303,0.07277714,0.019607097,0.12366737,0.1835418,0.16360405,-0.052328374,0.12023061,0.31767032,0.033759207,-0.11662683,0.1053807,0.0023212226,-0.10194595,-0.11957618,0.0448795,-0.022840975,-0.27449515,-0.20332748,0.27484703,-0.14917302,0.03854666,0.17897093,-0.21295746,-0.2170858,0.01261314,-0.12353138,-0.2439523,0.0035037252,-0.13933058,-0.01896186,-0.15328617,0.039366107,0.08543127,-0.13379434,-0.17317262,-0.07745611,-0.04658446,0.20201834,0.15586539,0.03504686
TCGA-A2-A0T4-01A,-0.0055086147,-0.035570834,0.17061964,0.09850535,-0.17384572,0.02441858,-0.19153696,0.06977081,-0.06698598,0.02714467,-0.0039931666,-0.064443976,0.040939007,0.014058283,0.12092693,-0.12717544,0.03158892,0.28565988,0.014159264,-0.047630135,0.26111367,0.070902586,-0.08416969,-0.060956586,0.015945138,-0.028498752,-0.406604,0.0074363453,0.038792484,-0.24339591,-0.16687295,0.1569447,-0.30596006,-0.18137366,-0.045494292,-0.1341281,-0.1746739,0.016464464,-0.020559397,0.1384111,-0.04621543,-0.01753167,0.15052606,-0.11790535,-0.08022072,0.005852077,-0.13780873,0.054481294,0.24981096,0.26445457
TCGA-B6-A0IK-01A,-0.17764157,0.041564994,0.020573253,0.055644087,0.0015081458,0.12066871,0.018118178,0.19289513,-0.056330256,0.0016896666,-0.09638681,-0.11184393,0.0044678403,0.25217584,0.12320591,-0.105849855,0.068121254,0.27087075,-0.083707936,-0.1507776,0.14371167,-0.018142711,0.042286746,0.14335714,0.0014074388,0.062401716,-0.3259631,-0.076190256,-0.1378994,-0.2591625,-0.01165324,0.33572522,-0.2827115,-0.20322903,-0.06291416,-0.058235712,-0.12600224,0.104878254,-0.027634984,-0.053467374,-0.116982155,0.08889615,-0.1569554,-0.12463414,-0.21515201,-0.059016827,-0.011848003,0.18248086,0.16037636,-0.01741601
TCGA-AQ-A1H3-01A,-0.037979413,-0.08900195,0.19859639,0.23487477,-0.09505153,0.081229396,-0.14842328,0.1484344,-0.023995426,-0.18787263,-0.11542288,0.05406719,0.13302466,0.095740035,0.13636924,-0.041658644,-0.03545562,0.21025911,-0.051214293,-0.096600056,0.14822082,-0.036225867,-0.066084996,0.14918481,-0.17160566,0.07122809,-0.19828893,0.013285668,-0.13419977,-0.14630416,-0.05917305,0.3008838,-0.28043425,-0.21831565,-0.12806399,-0.118394814,-0.030727277,0.07625551,-0.09339652,0.063673034,-0.060654566,0.14905193,0.24344786,-0.18237162,0.0995856,-0.2163316,0.053216588,0.020566875,0.13460912,0.22239906
TCGA-EW-A1J6-01A,0.013197798,0.048601612,0.15308438,0.10363602,-0.22719365,0.017941108,0.04967598,0.08766539,-0.14163423,0.053365506,-0.08807221,-0.118188016,0.07042157,0.25941247,0.24673551,0.06657171,0.100688525,0.20226233,-0.10943364,-0.12256276,0.017894894,-0.15386377,-0.1758564,0.008261001,-0.1320474,0.084257,-0.3778918,0.037355013,-0.08620907,-0.11512049,-0.033132393,0.18610348,-0.23220104,-0.39611295,-0.01671278,0.025227576,-0.06738573,0.06716972,-0.040599283,-0.04200577,0.010195422,0.0063232263,0.12277272,-0.040117245,-0.09178963,-0.17453852,0.1980625,0.083317265,0.13894778,0.12417254
TCGA-AR-A1AX-01A,-0.1535107,0.097388014,0.14013003,0.079441085,-0.16637917,0.25259355,-0.033417765,0.06268613,-0.30398834,-0.1023712,-0.019046979,0.11117529,0.15381205,0.18535028,-0.07677244,-0.06601689,-0.00082165963,0.16324143,-0.19419868,-0.1452612,-0.026231835,0.121285126,-0.0641682,0.17240252,0.14711772,0.0482237,-0.34578612,-0.0009864562,-0.015324469,-0.18762323,-0.073462635,0.047282442,-0.19569258,-0.33461893,-0.08130078,-0.1744672,0.029477786,0.13087349,-0.04792334,0.08337433,-0.030639635,0.19761644,0.21314506,0.008912009,-0.015014565,0.05251406,-0.008930675,0.06367107,0.16700903,0.064935304
TCGA-EW-A1OX-01A,0.050622605,-0.046256322,0.11148892,-0.06725043,-0.12948214,0.1170313,0.009829776,-0.12827337,-0.10925886,-0.22987632,-0.0796546,0.16478284,0.060667593,0.23943563,0.16096075,-0.005995603,0.0690455,0.30781347,-0.1294833,-0.090658225,-0.01698113,-0.019676449,-0.039418835,0.054903924,0.02231156,0.058479484,-0.47177887,-0.09004247,0.013355956,-0.025252981,-0.010990867,0.1784329,-0.15032694,-0.2637533,-0.010781155,-0.1665705,0.051048983,0.14768568,-0.15001863,0.051258545,-0.096140526,0.09306839,0.13609561,-0.1608754,-0.054506272,-0.09809626,0.081153706,-0.13672258,0.21424578,0.1825404
TCGA-AR-A254-01A,-0.12778656,0.09236679,0.22321253,0.038341373,-0.19091184,0.12339981,-0.019966602,0.0659111,-0.036369532,-0.17006107,-0.07388328,-0.0373915,0.18090844,0.21536994,0.22908437,-0.07070859,-0.061897743,0.29745102,0.05877113,-0.10334606,-0.113054805,0.08543057,-0.08411531,0.09358807,-0.009180933,0.058058795,-0.32839927,-0.048219893,0.118891925,-0.05345156,-0.1709686,-0.020049965,-0.036314066,-0.38038883,0.13583194,-0.11671187,-0.14756177,0.055092316,-0.051296744,-0.038991608,-0.110491715,0.20330234,0.036064986,-0.053583574,-0.17706986,-0.10400056,-0.19006611,0.046893757,0.21040969,0.040020894
TCGA-AR-A24L-01A,0.02755436,0.09040354,0.24433552,0.08045061,-0.01968152,0.122054935,-0.10527274,-0.010402306,-0.059927486,-0.18198703,0.045741867,-0.07048386,0.020172605,0.15862101,0.21645206,-0.10379951,-0.031736303,0.0605534,-0.11423168,-0.20629399,0.011108859,0.0015285782,0.065412365,0.208396,-0.14501369,0.09115488,-0.25754863,-0.015304891,0.08100092,-0.13441923,-0.13650994,0.23592363,-0.09618024,-0.14195336,-0.14320268,-0.06123327,0.058799483,0.1397917,-0.19567817,0.24296902,-0.2072641,0.27219105,-0.08154845,-0.17116205,0.15028417,-0.17365712,-0.065962024,0.1157248,0.223385,0.14544545
