,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
TCGA-AR-A24R-01A,0.0059849694,0.14957638,0.32112044,0.00895148,-0.0299708,0.1620236,0.088409506,-0.04111143,-0.013101375,-0.22781163,-0.2111818,-0.0628814,0.1199424,0.2555685,0.26330525,-0.0618759,0.09725068,0.21838315,-0.06550826,-0.1955336,0.024769928,0.068182476,-0.14039974,0.101712696,0.03266847,0.09843921,-0.33399716,0.03847639,-0.0056970795,-0.19563599,0.05568258,-0.021947732,-0.28337896,-0.057168018,-0.033642538,-0.22977099,-0.033680607,0.1056578,0.01483647,0.100756474,-0.13954832,-0.07842141,0.26178706,-0.0431771,-0.14080788,0.0024431094,-0.06964486,0.03495918,0.023703491,0.03042196
TCGA-A1-A0SP-01A,-0.09537191,0.06785394,0.1582302,0.10395609,-0.0047902022,0.018449247,0.011008312,0.2522088,-0.038124338,-0.078832254,0.028648295,0.023729002,-0.04635079,0.2803027,0.25057065,0.1209593,-0.018819325,0.31868517,0.10533736,-0.1287101,0.011121309,0.012519812,-0.090536445,0.08104844,-0.03592305,0.112831116,-0.35317352,-0.10407372,0.06031085,0.0010178349,-0.08107231,0.124455,-0.17335685,-0.29691744,-0.21347706,-0.21206644,-0.1348314,-0.055913325,-0.21470499,0.06668076,0.085838735,-0.015164297,0.08216791,-0.11707279,-0.036131185,-0.083381176,0.0040658484,0.011131394,0.17956966,0.2235214
TCGA-A2-A0T4-01A,-0.07717166,0.16845118,0.17999484,0.075597346,-0.1465353,0.03119911,-0.16441254,0.10576453,-0.14291738,0.051905118,-0.016171534,-0.02024759,0.04471779,0.16597266,0.10859373,0.03660386,0.06270081,0.42813915,-0.08297773,-0.11441551,0.1959085,-0.06371674,-0.23699583,0.22926947,0.065798976,-0.11095113,-0.279971,0.076649494,-0.1043545,-0.131987,-0.031252682,0.035872415,-0.2886306,-0.064198636,-0.116022766,-0.20855717,-0.18149096,0.13258538,-0.07868221,0.0861095,0.022060659,-0.028948024,0.030868655,-0.12863879,-0.12334298,-0.07930382,0.010005442,0.13980451,0.2042158,0.019482864
TCGA-B6-A0IK-01A,0.027639344,0.17266543,0.20034522,0.03055789,-0.08278158,0.059806466,0.029064868,0.17279595,-0.035327304,-0.054896284,-0.1356174,-0.064239934,-0.024575248,0.25865632,0.111959025,-0.18207724,0.050208088,0.05545557,-0.26981366,-0.19661582,0.033058472,-0.12377364,-0.042340714,0.15354353,-0.10513033,0.08350351,-0.41679838,0.038545467,-0.023652863,-0.09118439,-0.05128323,0.25760004,-0.16777068,-0.28240016,0.08248733,-0.044871416,-0.19105093,-0.10957018,-0.16987613,-0.057168294,0.04222094,0.06586395,0.10237615,-0.020783791,0.01785719,-0.03368722,-0.046328258,0.17740288,0.13272431,0.22415967
TCGA-AQ-A1H3-01A,-0.095392615,-0.06599197,0.061313745,0.06074361,-0.18984784,-0.073154725,-0.1536877,0.024469292,-0.1273325,0.05284088,0.086599,0.06082327,0.0019115643,0.27859727,0.19660807,-0.09326966,-0.096761435,0.24219532,-0.12159955,-0.14323896,0.26026353,0.09206926,-0.06297416,0.03279959,-0.1419578,0.0632373,-0.3042996,0.14485106,0.07738379,-0.16261081,0.04112514,0.043757,-0.15845159,-0.17661245,-0.106486134,-0.1346445,-0.1985192,0.16136737,-0.22749747,0.04969704,-0.15605995,0.08374412,0.14832798,-0.15482755,0.044395953,-0.03947979,0.01660596,0.22368112,0.18748245,0.16788816
TCGA-EW-A1J6-01A,-0.11361838,-0.092013575,0.34196705,0.04183523,-0.25703424,0.25160724,0.12474516,0.080104716,-0.12898713,-0.097420774,0.043242462,0.023470784,0.041745957,0.24440937,0.22199748,-0.1027545,0.04619768,0.07777487,-0.1484223,-0.1507231,0.076040566,0.034537576,-0.1857285,0.069303386,0.07808548,0.12581748,-0.24862172,0.026847266,-0.014319374,-0.1698877,-0.09011207,0.07052319,-0.18846399,-0.145409,0.01955184,-0.12110662,-0.14133479,0.2257318,-0.077308156,-0.087391555,-0.14479984,0.08766813,0.06358071,-0.10726872,-0.21549278,-0.1003909,0.011251459,0.15089305,0.22964619,0.016804889
TCGA-AR-A1AX-01A,-0.16422808,0.102969036,0.1593699,-0.00055523746,-0.1917501,-0.013464674,-0.039761383,0.18319297,-0.24167882,-0.009433392,-0.114429645,0.02580888,0.08200358,0.292566,0.124201246,0.1005602,0.032550067,0.11567058,0.07644181,-0.122706726,0.004110274,0.03249234,-0.08156076,-0.09286228,0.018695336,0.049012497,-0.46504736,-0.042572852,-0.024857193,-0.18903133,-0.20075704,0.12956685,-0.1746256,-0.10592274,-0.1715036,-0.17969179,-0.061245725,0.28808674,0.08340527,0.006527163,-0.018688254,-0.028542023,0.10153112,-0.06771838,-0.06201253,-0.2082893,0.014090252,0.011370949,0.19981359,0.0903171
TCGA-EW-A1OX-01A,-0.10456351,0.014686316,0.18507507,-0.06933891,-0.08282234,0.08985084,0.18052351,0.00849946,-0.17270589,0.057054117,0.0016220001,0.05713038,-0.051552095,0.24610658,0.19561669,-0.14874496,0.16805713,0.16825236,0.014151293,-0.111785956,0.104846254,-0.073670425,0.02119697,0.1469127,0.01593127,0.05636918,-0.2961288,0.015702097,0.06434063,-0.24329624,-0.18791875,0.4038855,-0.17711882,-0.21021418,-0.1256273,-0.1204666,-0.061469063,0.120981894,-0.063077696,0.035588436,-0.2710275,0.10079792,0.14999624,-0.14531286,-0.0764464,-0.09097089,-0.032240447,0.05650444,0.04664726,0.06414643
TCGA-AR-A254-01A,-0.064073116,0.042785622,0.08446122,-0.020802986,-0.13656391,0.12362728,-0.18565445,0.15522249,-0.022790663,-0.058039874,-0.14997563,0.045102593,0.10494553,0.27098325,0.030184094,0.06336162,0.01939818,0.26512432,0.104313865,-0.14951704,-0.09875996,-0.10695202,0.026608897,0.1302958,-0.16343933,0.0838877,-0.31803071,-0.14649372,-0.088250704,-0.298552,-0.11083632,0.010410134,-0.14991309,-0.20793974,0.008657025,-0.2551626,-0.13401408,-0.04830404,-0.20643896,0.06817052,-0.08811902,-0.028038764,0.22526969,-0.16725536,-0.048456892,0.10655419,0.025354773,-0.03210271,0.1312239,0.22236674
TCGA-AR-A24L-01A,-0.10438705,0.076411106,0.18612404,-0.0029266702,-0.2960434,0.11839512,-0.088011496,-0.051499695,0.0070552523,0.10068391,-0.038641796,0.011897163,0.090479694,0.23725294,0.085701115,-0.22726724,0.17891224,0.18958116,-0.014769738,-0.22179295,-0.0744587,0.005054407,0.044415828,0.09183795,-0.1601896,0.11852241,-0.20031127,0.1580242,0.013537004,-0.088640586,-0.08774692,0.18786292,-0.11411986,-0.16512845,-0.121523924,-0.117367715,-0.117368944,0.1304585,-0.032622084,-0.05464378,-0.18048754,0.15110582,0.08629397,-0.19135413,-0.086203694,-0.007789613,-0.10155282,0.30416864,0.31058687,0.04638443
