,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
TCGA-BH-A201-01A,-0.02367844,-0.0028741534,0.28012148,0.45629284,-0.060457136,-0.044382647,-0.03973763,-0.0044762925,-0.09529589,0.114410326,0.061083257,0.0651243,-0.2797472,0.12386376,0.11139072,-0.08379064,0.23995219,0.20921952,-0.056109566,-0.059993662,-0.031395204,-0.050582446,-0.054414794,0.13163783,0.007895613,0.21230112,-0.1905872,0.00764605,-0.09053494,-0.065827295,0.034048278,-0.0020782787,-0.17368633,-0.24918528,-0.14262493,-0.23929223,-0.0066820807,0.036441937,-0.10443076,-0.02545474,-0.1409482,0.010134937,0.09481339,-0.22171146,-0.02886376,-0.096328765,-0.06343107,0.027920976,0.14668946,0.19464111
TCGA-AR-A2LK-01A,-0.01059055,0.042162377,0.05535479,0.38940784,0.012083907,0.23879555,0.08279118,-0.079171956,0.16670653,-0.08087826,0.024984611,-0.07184689,-0.18841477,0.04107013,0.17514296,-0.092029855,0.020206632,0.1996114,-0.055763084,-0.04172483,0.091770865,-0.025079444,-0.05485762,0.17571564,0.028640738,0.22844811,-0.3433047,-0.080229454,-0.07067435,-0.1104216,0.10860587,0.11669635,-0.12588382,-0.2768774,-0.18269785,-0.18115965,-0.01982729,0.09063911,-0.18465485,0.03431565,-0.11212724,-0.059691217,-0.08327134,-0.09276598,-0.1036645,-0.28754398,-0.0852236,-0.021980772,0.014579213,0.11432701
TCGA-B6-A0WW-01A,-0.09158426,0.007669504,0.24626733,0.21421278,-0.028446125,0.09228193,-0.104856774,-0.08472856,-0.075731084,0.09462055,-0.017874077,-0.028826885,-0.119769394,0.121665016,-0.010362862,-0.11810338,-0.033685386,0.125466,0.08119595,0.000752401,-0.10553897,0.023858465,-0.027395284,0.13222286,0.003385877,0.39613828,-0.30896717,-0.044109773,-0.122311726,-0.17990103,0.1188251,0.12893802,-0.09964565,-0.2591449,-0.20592947,-0.21618938,-0.17427196,-0.15186532,-0.12581356,0.012241465,-0.03249456,-0.05760949,0.034715388,-0.12792881,-0.077636994,-0.18492696,-0.2249427,0.16001496,0.11671377,0.15816112
TCGA-C8-A1HJ-01A,0.061555635,-0.09736293,0.13401434,0.28510752,0.0005123263,0.21400864,-0.031378735,-0.12324549,0.10985825,0.23258667,-0.1526616,-0.07961934,0.042790454,0.17390056,0.11007799,-0.00984848,0.05866015,0.13314702,0.051823426,-0.06806399,-0.06588825,0.070431195,0.019906025,0.23133935,-0.071057454,0.10615583,-0.28476235,-0.11864876,-0.079192586,0.06613712,0.24369587,0.01707912,-0.27801228,-0.29314083,-0.09918719,-0.18972334,-0.1572479,-0.02857406,-0.09474582,-0.14662038,-0.016035572,0.0044499147,0.11286983,0.061899316,-0.115585566,-0.18359384,-0.10737542,0.09347533,0.15928133,0.19306807
TCGA-GM-A2DD-01A,-0.0064939926,-0.0023061284,0.21002118,0.16718644,-0.01292643,0.199444,0.16718994,-0.124156445,0.15819505,0.0053075883,-0.056604896,-0.07075372,-0.20933527,0.19175537,0.014469995,-0.14566216,-0.054545425,0.21557616,0.023412451,0.0013728696,0.14182009,-0.10643143,-0.055649538,0.2115885,-0.088023186,0.13232593,-0.24546456,0.021389231,-0.10422051,-0.23513213,0.14198548,0.034651123,-0.26561037,-0.22844744,-0.13503356,-0.28677994,-0.14680885,0.018292848,-0.19301483,-0.034413204,0.06707133,0.01042688,0.0045639765,-0.14819849,-0.061953418,-0.07807066,0.052361935,0.092262805,0.1696709,0.21542339
TCGA-PL-A8LX-01A,0.034394447,0.043488953,0.23753135,0.19934991,-0.11600057,0.1693105,0.20586257,0.021572305,0.1961521,-0.016022366,-0.026167719,-0.113523655,-0.07425036,0.17274539,0.045347925,0.06342002,0.16815743,0.2573475,-0.007826409,0.015216001,-0.063896395,0.06452837,-0.011482131,0.13342738,-0.03701915,0.22477299,-0.14109491,-0.11037246,-0.04183441,0.02586367,0.034557905,0.05479841,-0.17208983,-0.32848805,0.024133828,-0.32073078,-0.06252123,-0.10250469,-0.39058304,-0.0042818985,-0.012498736,-0.03092488,0.022025757,-0.086826906,-0.00951447,-0.2049055,-0.0275527,0.07062403,0.048055805,0.2079726
TCGA-OL-A5RW-01A,0.025013076,0.1663013,0.19606216,0.19163784,-0.06694694,0.09901298,0.11553732,0.055054497,0.25821805,0.060878783,-0.0212974,-0.17477065,0.12404505,0.12674506,0.09748213,-0.067709036,0.031676102,0.20677125,0.0058026253,0.028825784,0.12268846,0.029583594,0.10043065,0.026764695,0.03722859,0.16082437,-0.34208167,-0.035848536,-0.07854162,-0.037869956,0.14109951,0.14841713,-0.29987773,-0.27326766,-0.06020194,-0.2585816,0.02793701,-0.120405704,-0.096013285,-0.029524887,0.12793869,-0.117231905,0.07005191,-0.106186785,-0.063377276,-0.18673474,-0.12546848,0.099240266,0.15726472,0.23781654
TCGA-AC-A6NO-01A,0.06493167,0.13014217,0.077511355,0.21952637,0.058254894,0.23668852,0.036280226,0.04871878,-0.005287268,-0.13338637,-0.06541181,-0.038463388,-0.20661065,0.26245767,0.114227,-0.18378702,0.10259483,0.23568209,-0.12759,-0.04223754,0.08706133,0.047648575,-0.053556297,0.25503263,-0.05816375,0.10876182,-0.32064122,0.07104533,0.007767419,0.06351753,0.10185931,0.14138985,-0.13421574,-0.24575189,-0.10452444,-0.27783462,-0.058127224,-0.04544098,-0.15772152,0.10962853,-0.07824251,0.012181026,0.00780377,-0.15119702,-0.12834835,-0.06864245,-0.1973559,0.1638565,0.021621607,0.18610272
TCGA-E2-A1LH-01A,0.1620173,0.09129874,0.07571999,0.18430579,-0.11282718,0.2451008,0.10869076,0.07329314,0.07785768,0.043413416,0.051701065,-0.09903222,-0.07394106,0.19522505,0.17724036,-0.08237065,-0.034409378,0.23397622,-0.046054207,-0.057058997,-0.07800051,0.023838643,-0.01930027,0.24989036,-0.0041611684,0.18420056,-0.24536617,-0.043482695,-0.2569393,-0.056495678,0.08371533,0.08744037,-0.20025486,-0.2682173,-0.14508255,-0.297033,-0.13343373,-0.06935301,-0.24863298,-0.0197455,0.012293557,-0.065711305,0.09113696,-0.13375385,-0.005934018,-0.05246664,0.03987852,0.1438215,0.1982754,0.14714344
TCGA-D8-A1XC-01A,-0.0035492592,-0.036776166,0.21538948,0.24625921,-0.05285446,0.23642862,0.063876994,0.17232983,0.06476068,-0.04999684,0.072240494,0.01241527,-0.2170016,0.28005186,0.10168141,-0.00074854284,0.024570063,0.23589319,0.018184593,-0.022623565,0.012783461,0.033718195,0.027883789,0.15496008,0.13021083,0.17310832,-0.30453363,-0.11246743,0.0090531595,-0.11704545,-0.011613909,-0.1112963,-0.18947457,-0.27725738,-0.1971083,-0.19061789,-0.10256555,-0.058748268,-0.09855115,-0.051145624,0.051318865,-0.12326588,0.11621627,-0.11491346,-0.16293144,-0.17122313,-0.09320705,0.13600375,0.17582594,0.12902017
TCGA-B6-A1KN-01A,0.050817505,0.054996185,0.23168509,0.2696367,-0.09111533,0.15181933,0.06735417,0.05295706,0.06852044,0.088656224,-0.04094109,-0.060909238,-0.13542299,0.19427027,0.17512025,0.03206667,0.031605486,0.32107347,-0.05102508,0.03177918,0.07197623,0.01438661,-0.053588785,0.14197607,0.031471394,0.21941675,-0.33650476,-0.090968214,-0.11610218,-0.047604576,0.032927137,0.079605706,-0.19868465,-0.07357613,-0.14141361,-0.3077654,-0.07775469,-0.008328883,-0.113179974,-0.023563333,0.08289341,0.015530108,0.067844406,-0.10666883,-0.19386071,-0.20477954,-0.047565844,-0.009173103,0.24963844,0.2175094
TCGA-BH-A0AZ-01A,0.14017831,0.12577341,0.17658165,0.19922484,-0.04112631,0.14214762,0.029146861,-0.03006118,-0.0021186813,0.06900004,-0.074393086,-0.12104713,-0.10686745,0.19783361,0.22372109,-0.05857757,0.14680757,0.343894,-0.045651596,-0.09579613,-0.0053228163,0.037673723,-0.10672332,-0.010084589,-0.01681078,0.15959007,-0.13402216,-0.14486872,-0.12218575,0.015280331,0.09325354,0.12493673,-0.026785202,-0.20833296,-0.25268045,-0.38025612,-0.05331095,-0.119127326,-0.1274559,-0.031500448,-0.026420852,-0.019856362,0.016323196,-0.06266449,-0.13590343,-0.20212321,-0.21021663,0.11622684,0.19980258,0.15416941
TCGA-EW-A1OZ-01A,-0.08800479,0.11577346,0.22561651,0.20132966,-0.018679118,0.1408694,0.02443582,-0.119029276,0.17961079,0.08372398,0.0018762725,-0.054979656,0.048555348,0.20787129,0.14043902,0.017918717,0.06075777,0.14573444,-0.05473675,-0.020216893,-0.02708584,0.061319787,-0.08319108,0.1725459,-0.0008071222,0.24386643,-0.2663126,-0.03185706,-0.013435765,-0.10664442,0.22578771,-0.049184345,-0.19014391,-0.35403758,-0.022541938,-0.19775681,-0.13067354,-0.09600205,-0.22370371,-0.048994087,0.12621018,0.03992649,0.22568688,-0.2026335,-0.19202504,-0.08879695,-0.045772564,0.039072193,0.14729293,0.13864778
TCGA-AO-A0JF-01A,0.092048846,0.10623202,0.18057293,0.3776725,-0.20939782,0.09984737,0.05661242,-0.021584209,0.069050774,-0.048935164,0.09804595,0.033628453,-0.08368229,0.14273503,0.17044273,-0.018673113,0.22647662,0.0063509056,0.0299404,-0.21779357,-0.011918042,-0.03653958,0.015623703,0.1617578,-0.14989029,0.090806335,-0.29463738,-0.08536414,-0.104332216,-0.048374914,0.14312075,-0.030591771,-0.21756242,-0.30896774,-0.13449171,-0.26658884,0.020706626,-0.07978141,-0.12767825,-0.057860427,0.01206385,-0.09528461,0.1490333,0.0069747376,-0.022809131,-0.17473052,-0.063339956,-3.5756537e-05,0.19242844,0.15444157
TCGA-A2-A0SU-01A,0.060919624,0.046060633,0.30144542,0.22486345,0.041578762,0.23121925,0.051207032,-0.09143842,-0.12571463,0.1455947,-0.02245153,-0.037620362,0.023393108,0.1029599,0.043529063,-0.23943815,0.11603417,0.12414087,-0.013086616,-0.04713413,0.16883193,-0.011296522,-0.01189446,0.055354644,0.035914544,0.13670228,-0.36357385,-0.027160384,-0.14998901,0.033151917,-0.0140827885,0.17935635,-0.25487784,-0.24595739,-0.049237058,-0.32997105,-0.12789759,-0.09856048,-0.19492175,0.019416459,-0.00021132722,-0.041880228,0.021129495,-0.07610995,0.098613925,-0.15518747,-0.037559565,0.14896426,0.16159439,0.112138756
TCGA-BH-A42V-01A,-0.040183354,0.14586323,0.16026463,0.3044359,-0.023456315,0.15556432,-0.054852255,0.014663856,0.0668797,0.04516359,-0.08240696,0.023941742,-0.12594084,0.32883075,0.1630168,-0.15399602,0.07272256,0.19865805,-0.014995666,-0.28408688,0.07923524,-0.09571706,-0.006558369,0.24071802,0.060095195,0.12759578,-0.2210814,-0.055145327,-0.053348966,-0.22388409,0.056910727,0.046874736,0.0015928883,-0.27095282,-0.13706154,-0.17690782,-0.10684792,-0.100617856,-0.20099099,-0.012582564,-0.1288768,0.061357602,0.15721148,-0.03259625,-0.12489946,-0.08681879,-0.005320062,0.17417757,0.050775908,0.15954283
TCGA-EW-A1P0-01A,-0.12262184,-0.07562927,0.21851806,0.2737631,-0.13455708,0.23641865,-0.026879804,-0.056251828,0.09651265,-0.010233262,0.02679668,-0.02549589,-0.077684976,0.32775658,0.24902998,-0.1440696,0.09307388,0.14720769,-0.025016151,-0.1664697,0.10007349,0.0049066897,0.109973796,0.1934078,0.02607539,0.20925654,-0.11570811,0.0610302,-0.056372847,0.038588345,0.103388816,-0.024548788,-0.103120044,-0.2431817,-0.117173165,-0.23323414,-0.083834074,-0.08211098,-0.14160237,0.02037396,-0.08380126,0.040072113,0.13867906,-0.10051527,-0.053965814,-0.1040297,-0.13068002,0.09534975,0.32091996,0.15132733
TCGA-LL-A9Q3-01A,0.11653392,0.06962385,0.2564855,0.12373278,-0.04942708,0.15295285,-0.052553892,-0.093362786,0.17273095,-0.009477884,0.033164468,0.02435739,0.017842626,0.1587432,0.19656497,-0.07467611,-0.024111036,0.2790862,0.010986087,-0.13256158,0.13675451,0.05517885,0.069068864,0.24161522,-0.24629125,0.06678509,-0.27155498,-0.0008544264,0.09323218,-0.062377706,0.096816465,0.104674816,-0.15823619,-0.31977472,-0.16626921,-0.26230145,-0.029741649,-0.10113145,-0.13733749,0.051126055,0.19581728,-0.016597211,0.04502139,-0.22786815,-0.061281763,-0.119411424,-0.039406005,0.05544675,0.13887069,0.13471748
TCGA-E9-A1N4-01A,-0.14530659,0.07709037,0.24810126,0.15181434,-0.06702013,0.06886826,0.013778616,0.043843377,-0.11544525,0.14186144,0.009406264,0.09271446,-0.1680817,0.08546756,0.2289341,-0.12695509,-0.02127998,0.23627712,0.03134129,-0.09303402,0.050397854,-0.04879479,0.10495249,0.02308306,-0.010053683,0.19119889,-0.2963383,-0.026085736,-0.0996777,-0.043408174,0.06624908,0.03430595,-0.13955809,-0.29582742,-0.25566497,-0.3344855,-0.15067913,-0.05385788,-0.18495034,-0.024700977,-0.041877814,-0.007250358,0.09729583,0.029242521,-0.03194736,-0.11020408,-0.117055595,-0.039045356,0.09561545,0.33395684
TCGA-EW-A1P4-01A,-0.022780914,0.08465005,0.33862293,0.17656428,-0.06493084,0.06224812,0.0668533,0.06862194,0.11162668,0.07705352,0.16529353,0.074928984,-0.102382295,0.17871945,0.08203878,-0.026974523,0.003164609,0.22566704,-0.026814563,-0.06430434,0.20116982,0.1826798,0.025313012,0.17806022,-0.010535524,0.07222378,-0.37301356,0.024948986,-0.14259075,-0.112487115,0.15435421,0.10725178,-0.12617691,-0.2969243,-0.15590666,-0.28365633,-0.11304024,0.009617366,-0.14781813,-0.00021054334,0.021486482,0.027040796,0.12088226,-0.11300539,-0.021599948,0.033666857,-0.045514375,0.09479792,0.20086317,0.16570534
TCGA-C8-A8HR-01A,0.00894727,-0.026443103,0.2877737,0.15474102,-0.07117224,0.15260325,0.08202772,-0.020967735,-0.053068157,0.06179095,0.03458598,-0.2345821,-0.096873,0.030746074,0.12800655,-0.02455351,0.02946069,0.19470249,0.0019876426,0.05386762,0.14858204,0.18128562,-0.08030605,0.27767375,-0.13908754,0.2813651,-0.20948558,0.035615765,-0.020671178,-0.11012092,0.018627068,-0.026088981,-0.1661513,-0.29580992,-0.062183406,-0.31721482,0.018200597,0.03286493,-0.058714207,-0.09446044,-0.08997444,-0.101756364,0.13017055,-0.036969762,-0.22657853,-0.17467904,-0.11949354,0.1122918,0.15279678,0.16465746
TCGA-LL-A73Y-01A,0.063783415,0.0015732095,0.12982991,0.2915467,0.07208269,0.13410069,0.11175919,0.07715742,0.098450795,0.10847443,-0.007170194,-0.07808744,-0.04858535,0.28413942,0.14306913,-0.14559539,0.14634484,0.20755325,-0.033728134,0.051668208,-0.07180334,-0.08619943,0.06920496,0.2184347,-0.03911201,0.30039605,-0.19506893,-0.15761131,-0.02011405,-0.12819538,0.24939364,0.017570559,-0.0510359,-0.17168057,-0.05989244,-0.23167495,-0.09590041,-0.07468867,-0.09614052,-0.066624776,0.019190433,-0.07415392,-0.10055099,-0.088020615,-0.1837415,-0.06884184,-0.055500783,0.1232812,0.2518402,0.26638347
TCGA-BH-A1EX-01A,-0.09747106,0.14767917,0.21987027,0.17256488,0.13017048,0.059752967,0.07906016,0.013643311,0.035290875,-0.029500704,0.02399211,-0.07917842,-0.05626181,0.25529426,0.10379361,-0.004516132,0.05774701,0.1251991,0.013163995,-0.10762534,0.2504468,-0.020495912,-0.06097033,0.2884293,0.00040731477,0.30530348,-0.30775017,-0.14574778,-0.09025787,-0.07022354,0.15160541,0.05944691,-0.14002393,-0.13552465,-0.10696163,-0.12693472,0.0009385059,-0.060938876,-0.15036735,-0.021007122,-0.09468618,-0.06856258,0.11782467,-0.09831881,-0.16475889,-0.18489742,-0.16203448,-0.003234645,0.11532632,0.33990943
TCGA-E2-A1B4-01A,-0.06843134,0.05655203,0.16989015,0.21648803,-0.15404387,0.21680984,0.031944934,-0.02220429,-0.024171218,0.056663748,0.009720149,-0.0033490765,-0.10837814,0.10467319,0.1369246,-0.22954,0.10792108,0.27695975,0.017371973,-0.036854304,0.004925678,-0.048971124,0.16673517,0.2105464,0.075441524,0.1218232,-0.20681971,-0.019633297,-0.07543793,-0.080498844,0.084929265,0.00062719313,-0.20354836,-0.22714646,-0.2648533,-0.2061423,-0.17721769,-0.047973987,0.13204153,-0.034550022,0.025274247,0.030845769,0.07907398,0.024206344,-0.14357543,-0.15342537,-0.08845757,0.2642216,0.23979591,0.22962815
