,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
TCGA-C8-A27B-01A,0.039066542,-0.029667223,0.31317076,0.057803843,0.07482989,0.07766082,0.043066286,0.096373945,-0.10116655,0.02321918,-0.01798322,0.02379698,0.13681586,0.30380508,0.21541326,-0.09015951,0.111168616,0.06501284,-0.032348745,-0.25144592,-0.0629172,-0.022904754,-0.12745138,0.13302813,-0.024374792,-0.023096774,-0.18358187,-0.107736655,-0.00091836875,-0.20903318,-0.11615592,0.12844534,-0.07089566,-0.3158326,-0.10677009,-0.30844882,-0.054584555,-0.080438234,-0.13320959,-0.060445357,0.013736988,0.25860196,0.20807463,-0.13390957,-0.082354106,-0.11056055,0.15494016,0.060319245,0.09630238,0.1743794
TCGA-A2-A0CT-01A,-0.053870425,-0.048256617,0.24630243,0.06065354,0.03577643,0.084659494,-0.014635387,-0.020051174,-0.008064057,0.1101965,-0.07510124,0.041918136,0.0031515667,0.29960772,0.07670085,-0.1328704,0.09621685,0.112541355,0.027250342,-0.15309694,-0.062991664,-0.030712444,-0.17806682,0.07121937,-0.010777205,-0.041950878,-0.37447065,-0.06826919,-0.031996805,-0.24706767,-0.114877805,0.0811203,-0.14181599,-0.32146037,-0.23588228,-0.17393744,-0.10841608,-0.07743463,-0.14868467,-0.18873702,-0.0483119,0.18095158,0.20221654,-0.20842294,-0.067571506,0.012925151,-0.009881746,0.1218121,0.11232768,0.18847334
TCGA-A1-A0SQ-01A,0.067601465,-0.14344303,0.13131075,0.07452905,0.0506121,0.16427013,0.03327491,-0.06095316,-0.15193638,0.080269754,-0.0114089,0.0679313,-0.016956933,0.31351793,0.31185076,-0.104087695,0.0588154,0.15402506,-0.042010732,-0.15819803,-0.19619432,-0.0843093,-0.09836752,0.2397584,0.079089984,-0.03722346,-0.2546427,-0.10595244,-0.02099386,-0.17467038,-0.06376191,0.016128378,-0.17193152,-0.21974865,-0.17612463,-0.21445018,-0.04190319,-0.10442125,-0.16440022,-0.12686178,0.020232446,0.16515838,0.2135486,-0.17628017,-0.10536423,-0.004423941,-0.027418876,-0.026479946,0.11720677,0.22296365
TCGA-E9-A1RC-01A,-0.023500245,0.01195946,0.27018246,0.026298217,0.041669626,0.1258148,0.06621275,0.17651482,-0.14702746,0.05934705,-0.04703085,0.027268557,-0.05309624,0.3852274,0.09925391,-0.11923069,-0.0023899337,0.13479494,0.0010917559,-0.09793857,-0.08255212,-0.11782872,-0.19669767,0.14530106,-0.059005782,-0.041133247,-0.2775833,-0.16595784,-0.05603357,-0.2640725,-0.1179626,0.03857469,-0.057111878,-0.18899071,-0.1569507,-0.16538659,-0.099662185,-0.05456725,-0.17776258,-0.17076308,-0.088152386,0.080574915,0.20196176,-0.19344477,-0.09297741,-0.024783457,-0.0054838103,0.08978727,0.14502007,0.25946432
TCGA-BH-A0DG-01A,-0.042537916,-0.10862766,0.27066255,0.21425654,-0.052429363,0.08700155,0.022420077,0.109194934,-0.14735681,-0.0008338678,-0.0670836,0.0017140202,0.02004797,0.3329772,0.19551136,-0.13018504,0.08059735,0.25731874,-0.038120456,-0.1945392,-0.028663862,-0.038861614,-0.00788333,0.18948324,-0.047864024,-0.055697177,-0.32841116,-0.12108698,-0.052681215,-0.122937575,0.042515222,0.062141206,-0.14125128,-0.334682,-0.10977585,-0.17349136,-0.070897065,-0.12749642,-0.122518584,-0.07509883,-0.039730567,0.18777218,0.17013347,-0.09228035,0.014187193,-0.08228318,0.10427171,-0.019533506,0.06303567,0.1936476
TCGA-AR-A1AQ-01A,0.0011478272,-0.014539257,0.26934153,0.072743975,0.018638233,0.08913264,0.034523264,0.09213218,-0.05482133,0.02199877,-0.034554455,0.037886947,0.050752312,0.2752867,0.23571412,-0.07069547,0.103022285,0.1048492,0.16703539,-0.13340528,-0.059222188,-0.00336737,-0.014772634,0.14616719,0.008088605,-0.10451927,-0.30022213,-0.149925,0.013729412,-0.114656426,-0.07970781,0.17806378,-0.20486322,-0.3414252,-0.17876267,-0.24778092,-0.13419862,-0.09378742,0.02685556,-0.09367531,0.016760627,0.112417206,0.15219584,-0.16813374,-0.0915211,-0.1916895,0.1974379,0.03772104,0.14793897,0.1777211
TCGA-BH-A0DK-01A,-0.05816653,-0.11923377,0.16224243,0.123618975,-0.07895057,0.104701504,-0.043133464,0.01879778,-0.12147187,0.090895906,-0.07662656,0.018624265,-0.0069830557,0.4126235,0.18205194,-0.1021674,0.06849423,0.0455742,-0.040745407,-0.19480269,-0.106564365,-0.11357131,-0.037225448,0.15945795,0.09342848,-0.020225601,-0.25877944,-0.21289185,-0.06394874,-0.26025006,-0.083606385,0.15982422,-0.20163448,-0.28652558,-0.18712564,-0.22726962,-0.08892621,-0.01696833,0.04605727,0.008169381,0.019475503,0.107280046,0.17317125,-0.18248592,0.017082525,-0.1039906,0.016218357,0.08184075,0.04799541,0.19921042
TCGA-S3-AA17-01A,0.029655827,-0.03331322,0.14464846,0.10276509,0.037532095,0.14606884,-0.0018019895,0.058722835,-0.17740093,0.052964855,-0.0061433935,-0.02568184,0.050249517,0.31686625,0.135097,-0.08624949,-0.02067186,0.16155891,-0.013055231,-0.1426397,-0.1505035,-0.118187755,-0.14867033,0.16492824,-0.14120543,-0.114002176,-0.32306865,-0.019650362,-0.078403294,-0.2578945,-0.10668723,0.039843973,-0.10063957,-0.27777663,-0.16005856,-0.28297186,0.03276908,-0.00980681,-0.18400559,-0.11505852,-0.097411536,0.22079447,0.16484056,-0.12924762,-0.0142926,-0.09149347,-0.061995618,0.11435816,0.15245177,0.16836265
TCGA-LL-A73Y-01A,-0.0357319,-0.11910561,0.28165698,0.0394128,0.040318046,0.08804477,0.13322192,0.12868325,-0.13876851,0.026770758,-0.012559696,0.03555896,0.15698007,0.3107662,0.105405234,-0.031986594,0.063275285,0.06395264,0.055877432,-0.018398577,-0.14681385,-0.008086238,-0.091270655,0.07598568,-0.10053151,-0.07636774,-0.40622184,-0.11340746,-0.061361477,-0.13474843,-0.07653122,0.01720846,-0.30392128,-0.19626826,-0.13289629,-0.2346041,-0.08654925,-0.080843255,-0.08236074,0.012795993,-0.06480649,0.066629566,0.24611166,-0.1736221,-0.069931164,-0.060944248,0.037034776,-0.01865387,0.18513933,0.2598691
TCGA-EW-A1PA-01A,-0.047300667,-0.12906033,0.17553703,0.062149603,-0.13468337,0.04720936,0.021517517,0.058608364,-0.0621716,0.017797196,-0.005145732,0.0049666474,-0.03809797,0.27509922,0.248201,-0.07969129,0.011021671,0.12087837,0.0010528286,-0.22610165,-0.08177283,-0.12768055,0.03714447,0.17877766,0.009035667,-0.027971927,-0.2969175,-0.17658284,0.020295085,-0.16351615,-0.05501436,0.023239732,-0.25994465,-0.2793943,-0.12499644,-0.16184941,-0.12048924,-0.072880715,-0.13524914,-0.11597538,-0.0074635027,0.17128149,0.2977637,-0.15197435,-0.009792187,-0.12443265,0.12724029,0.032362968,0.21242264,0.20401175
TCGA-A2-A0T1-01A,-0.029307453,-0.046426844,0.28586975,0.06558405,0.044761565,0.08852723,0.13641576,0.0776901,-0.13716726,0.038605414,0.028101215,-0.12084391,0.063722834,0.32976878,0.16474509,-0.17979948,0.00013634401,0.049621306,0.06776447,-0.1143773,-0.22946554,-0.041859508,-0.14887471,0.10847141,-0.05493052,0.0031102232,-0.28477812,-0.022507487,-0.038153186,-0.26314095,-0.17184168,0.080406636,-0.06942252,-0.25343245,-0.07722764,-0.31254998,0.023455169,0.009702739,-0.14040901,0.00415754,0.04445971,0.2477064,0.1819384,-0.06722463,-0.058022935,-0.05099131,0.0019189736,0.04015808,0.06666741,0.25028896
TCGA-BH-A0W4-01A,-0.03456858,-0.13696553,0.12151887,0.13341348,-0.10665329,0.092867024,-0.07448244,0.07602793,-0.16816734,0.07999973,-0.05210552,-0.017099958,0.0005534007,0.25804302,0.31591332,-0.12666567,0.07944938,0.10745702,-0.06556218,-0.11937856,-0.05318645,-0.14258024,-0.13014321,0.16141593,0.042477842,0.04621892,-0.23246604,-0.11504139,-0.025034904,-0.103795886,-0.107962824,0.1384379,-0.16589218,-0.2712088,-0.18535796,-0.3191753,0.025594622,-0.18483262,-0.10791169,-0.035038438,-0.048797887,0.14247029,0.26597795,-0.27814007,-0.017729577,-0.014184065,0.00021307563,-0.032888815,0.05744055,0.13913739
TCGA-BH-A0HK-01A,-0.077588595,0.021224342,0.06271094,0.047826856,0.021403633,0.14553462,0.016045893,-0.030554015,-0.036031976,-0.044415012,-0.032923464,-0.04974445,-0.074456885,0.3495692,0.26391488,-0.059176583,-0.0067687565,0.022437256,-0.03326215,-0.24110664,-0.26436013,-0.12484549,-0.12232779,0.14134695,0.08164758,-0.13203673,-0.32435033,-0.1422575,0.03409096,-0.102248386,-0.061017428,0.028475152,-0.19910301,-0.22639084,-0.11489959,-0.14070727,0.08368496,-0.1332356,0.025298545,-0.046968833,-0.039481282,0.24160743,0.26007754,-0.27758935,0.036633864,-0.023214152,0.063155115,-0.026205307,0.047632985,0.21426532
TCGA-AR-A1AW-01A,0.032610223,-0.06575792,0.15126894,0.11431023,-0.06430025,0.12883133,-0.041337308,0.06956065,-0.14497222,0.041115563,0.044926487,-0.08847874,-0.023391843,0.3257658,0.22179973,0.032938063,0.11281194,0.14224353,-0.008337539,-0.12038574,-0.06084543,-0.037281286,-0.16145003,0.14694041,-0.021851333,-0.100237146,-0.28425846,-0.12566431,-0.04104744,-0.17438935,0.042998295,0.014116751,-0.11768173,-0.29470578,-0.09668854,-0.34825787,-0.12528838,-0.028695997,-0.071885996,-0.03391564,0.006133825,0.100709654,0.24645782,-0.14531887,-0.14431797,-0.056983057,0.09036698,0.03412121,0.30807638,0.16067599
TCGA-AO-A1KP-01A,-0.003769558,-0.22027463,0.18459211,0.06312819,-0.14922923,0.06420365,0.038118046,-0.0037442185,-0.058612514,-0.053998113,-0.016441658,0.069819115,-0.062094994,0.28086424,0.27601096,-0.06765226,0.068922184,0.14227279,-0.086568475,-0.2251054,-0.1222794,-0.10390378,-0.041143045,0.22674657,-0.027706092,-0.009957504,-0.267324,-0.13234206,0.035469994,-0.18597491,-0.08196263,0.044798866,-0.16376266,-0.27118418,-0.19966412,-0.2081985,-0.18967786,-0.07522982,-0.08945821,-0.059518356,0.058954705,0.18877393,0.20137632,-0.105269946,-0.11874295,-0.076086834,-0.0038963936,0.09404559,0.14164357,0.19445816
TCGA-EW-A6SB-01A,-0.03347296,-0.08977903,0.18515357,0.13124467,0.04768433,0.0654258,0.06348962,0.0063150516,-0.030564595,-0.03456558,-0.0073099057,0.09958287,0.07570167,0.2826401,0.21436332,8.8355424e-05,-0.06044359,0.08673918,0.10888776,-0.13777128,-0.13593282,-0.1375442,-0.1010691,0.066731125,-0.08129705,-0.08759877,-0.23710367,-0.13806304,-0.1037278,-0.19127014,-0.07363578,0.07208792,-0.17154042,-0.24696213,-0.23515037,-0.23156606,-0.06576389,0.100938894,-0.1380645,-0.113187365,0.055590685,0.17237024,0.22954595,-0.20238972,-0.017725682,-0.059246417,0.057113905,-0.046834372,0.24704337,0.31769475
TCGA-EW-A1P5-01A,-0.04031836,-0.03893378,0.2924387,0.08777486,0.011369763,0.19296466,-0.02862019,0.11848149,-0.15352476,0.121509284,-0.027445935,-0.01328127,0.020283155,0.27123308,0.07437733,-0.13338186,0.08121876,0.076548904,-0.022022568,-0.22719212,-0.14149584,-0.059799705,-0.1632794,0.10790009,-0.094401665,-0.024015207,-0.29877725,-0.0562852,-0.004629541,-0.17563745,-0.21120477,0.11452076,-0.12292166,-0.26325893,-0.23634718,-0.11184248,-0.010744967,-0.11888734,-0.3067434,-0.026562968,0.026568277,0.21941307,0.17843753,-0.15270971,-0.04657535,-0.037150543,-0.031158406,0.07723484,0.07406009,0.12674269
TCGA-E9-A1NA-01A,-0.039154746,0.002900262,0.23173328,0.08399946,0.05358493,0.025012556,0.03224169,0.052166257,-0.07049621,0.17818753,0.022646641,-0.018002361,0.07459973,0.27620766,0.14303412,-0.08017602,0.03996667,0.047560416,0.03951244,-0.19215295,-0.18510854,-0.005851011,-0.20682578,0.13775213,-0.028334737,-0.051434893,-0.20838572,-0.068396665,-0.11241574,-0.20726179,-0.08355348,0.14834586,-0.17264637,-0.26454094,-0.23547828,-0.20261744,-0.0851471,-0.0009918931,-0.22340754,-0.17518364,-0.06372039,0.17163976,0.2472058,-0.15653911,-0.065911286,-0.046276264,-0.13432387,0.022092039,0.05049079,0.28065962
TCGA-A2-A0YF-01A,-0.026724987,-0.06578045,0.11366611,0.1188804,-0.13275212,0.14051801,0.073963016,0.014896153,-0.1359497,-0.02968798,-0.08394801,0.036386326,0.034739938,0.28047118,0.20102398,-0.14322206,0.059743676,0.18629757,-0.1269419,-0.17762744,-0.07833059,-0.14517437,-0.103996255,0.16397867,-0.02848993,-0.065512344,-0.17248943,-0.12643424,0.10064706,-0.08708266,-0.09384275,0.26071092,-0.23207638,-0.22842278,-0.15381314,-0.24649604,-0.060891446,-0.09131347,-0.09487845,-0.14051345,-0.04625209,0.21254213,0.25808984,-0.19741991,0.015768081,0.002844916,-0.013439989,0.09563278,0.023078218,0.25664404
TCGA-B6-A0RM-01A,-0.04842352,-0.094911374,0.1278422,0.0767193,-0.07044898,0.13343114,0.12457174,0.02216062,-0.007468743,-0.014047662,-0.07272136,0.11531208,-0.0048905117,0.37532276,0.19381347,-0.10542892,-0.049898054,0.17487448,0.020660115,-0.2000721,0.04278465,-0.078943595,-0.09218061,0.18541577,0.093019135,-0.15093318,-0.22639921,-0.13980363,-0.04158429,-0.17018385,-0.17578332,0.10543356,-0.12235558,-0.26953495,-0.20044345,-0.27240965,-0.08550767,-0.16224067,-0.09116423,-0.115645096,0.061642498,0.02947394,0.1377407,-0.28865528,0.047097176,-0.09070474,0.0973393,0.023566928,0.09102665,0.16363779
TCGA-AO-A0JE-01A,-0.032511827,-0.03107962,0.24897671,0.16328464,-0.049322814,0.056322347,0.03202484,0.00825206,-0.1203997,-0.055359956,0.0767645,-0.008555822,-0.038563874,0.37448677,0.24325159,-0.02005066,-0.1067656,0.10587176,-0.04246651,-0.20018771,-0.06135666,-0.14022632,-0.12025394,0.19349049,-0.0066304146,-0.18275481,-0.2936702,-0.2421049,-0.0007042785,-0.10481082,-0.0046817544,0.097347766,-0.14346135,-0.22256874,-0.15591595,-0.2348379,-0.04149582,-0.02124976,-0.018786168,-0.04826631,-0.088617854,0.18892524,0.22369127,-0.13308103,-0.12504663,-0.10308737,0.03570657,0.104809955,0.0929875,0.1621842
