job_name,silhouette,n_samples,n_clusters,embeddings_file,clusters_file
MSNE_k_50_nw_50_emb_50_win_10_wl_40,0.018701826565590017,625,5,output_MSNE_k_50_nw_50_emb_50_win_10_wl_40_embeddings.csv,output_MSNE_k_50_nw_50_emb_50_win_10_wl_40_clusters.csv
MSNE_k_50_nw_200_emb_100_win_5_wl_40,0.0186562566716376,625,5,output_MSNE_k_50_nw_200_emb_100_win_5_wl_40_embeddings.csv,output_MSNE_k_50_nw_200_emb_100_win_5_wl_40_clusters.csv
MSNE_k_20_nw_50_emb_50_win_10_wl_20,0.018475181366478147,625,5,output_MSNE_k_20_nw_50_emb_50_win_10_wl_20_embeddings.csv,output_MSNE_k_20_nw_50_emb_50_win_10_wl_20_clusters.csv
MSNE_k_20_nw_100_emb_50_win_10_wl_30,0.018471086231640288,625,5,output_MSNE_k_20_nw_100_emb_50_win_10_wl_30_embeddings.csv,output_MSNE_k_20_nw_100_emb_50_win_10_wl_30_clusters.csv
MSNE_k_10_nw_50_emb_50_win_10_wl_20,0.018441245980076435,625,5,output_MSNE_k_10_nw_50_emb_50_win_10_wl_20_embeddings.csv,output_MSNE_k_10_nw_50_emb_50_win_10_wl_20_clusters.csv
MSNE_k_10_nw_50_emb_50_win_10_wl_40,0.01842146312245835,625,5,output_MSNE_k_10_nw_50_emb_50_win_10_wl_40_embeddings.csv,output_MSNE_k_10_nw_50_emb_50_win_10_wl_40_clusters.csv
MSNE_k_40_nw_50_emb_50_win_10_wl_20,0.018198778246566707,625,5,output_MSNE_k_40_nw_50_emb_50_win_10_wl_20_embeddings.csv,output_MSNE_k_40_nw_50_emb_50_win_10_wl_20_clusters.csv
MSNE_k_40_nw_200_emb_100_win_5_wl_30,0.018162928833837626,625,5,output_MSNE_k_40_nw_200_emb_100_win_5_wl_30_embeddings.csv,output_MSNE_k_40_nw_200_emb_100_win_5_wl_30_clusters.csv
MSNE_k_40_nw_50_emb_100_win_5_wl_20,0.018125035021112672,625,5,output_MSNE_k_40_nw_50_emb_100_win_5_wl_20_embeddings.csv,output_MSNE_k_40_nw_50_emb_100_win_5_wl_20_clusters.csv
MSNE_k_50_nw_50_emb_50_win_15_wl_40,0.018051301016378474,625,5,output_MSNE_k_50_nw_50_emb_50_win_15_wl_40_embeddings.csv,output_MSNE_k_50_nw_50_emb_50_win_15_wl_40_clusters.csv
MSNE_k_50_nw_100_emb_50_win_10_wl_20,0.01800567553616076,625,5,output_MSNE_k_50_nw_100_emb_50_win_10_wl_20_embeddings.csv,output_MSNE_k_50_nw_100_emb_50_win_10_wl_20_clusters.csv
MSNE_k_10_nw_100_emb_50_win_15_wl_30,0.017927206694499397,625,5,output_MSNE_k_10_nw_100_emb_50_win_15_wl_30_embeddings.csv,output_MSNE_k_10_nw_100_emb_50_win_15_wl_30_clusters.csv
MSNE_k_10_nw_100_emb_50_win_10_wl_20,0.017908963448986757,625,5,output_MSNE_k_10_nw_100_emb_50_win_10_wl_20_embeddings.csv,output_MSNE_k_10_nw_100_emb_50_win_10_wl_20_clusters.csv
MSNE_k_40_nw_50_emb_50_win_15_wl_20,0.017764821324019537,625,5,output_MSNE_k_40_nw_50_emb_50_win_15_wl_20_embeddings.csv,output_MSNE_k_40_nw_50_emb_50_win_15_wl_20_clusters.csv
MSNE_k_10_nw_50_emb_50_win_15_wl_40,0.01771284185997768,625,5,output_MSNE_k_10_nw_50_emb_50_win_15_wl_40_embeddings.csv,output_MSNE_k_10_nw_50_emb_50_win_15_wl_40_clusters.csv
MSNE_k_20_nw_50_emb_50_win_15_wl_20,0.017707821336691347,625,5,output_MSNE_k_20_nw_50_emb_50_win_15_wl_20_embeddings.csv,output_MSNE_k_20_nw_50_emb_50_win_15_wl_20_clusters.csv
MSNE_k_40_nw_50_emb_50_win_10_wl_40,0.01768651229996391,625,5,output_MSNE_k_40_nw_50_emb_50_win_10_wl_40_embeddings.csv,output_MSNE_k_40_nw_50_emb_50_win_10_wl_40_clusters.csv
MSNE_k_40_nw_100_emb_50_win_10_wl_30,0.017656925243035693,625,5,output_MSNE_k_40_nw_100_emb_50_win_10_wl_30_embeddings.csv,output_MSNE_k_40_nw_100_emb_50_win_10_wl_30_clusters.csv
MSNE_k_50_nw_50_emb_50_win_15_wl_20,0.01760514174017209,625,5,output_MSNE_k_50_nw_50_emb_50_win_15_wl_20_embeddings.csv,output_MSNE_k_50_nw_50_emb_50_win_15_wl_20_clusters.csv
MSNE_k_40_nw_100_emb_50_win_15_wl_40,0.017587695730867242,625,5,output_MSNE_k_40_nw_100_emb_50_win_15_wl_40_embeddings.csv,output_MSNE_k_40_nw_100_emb_50_win_15_wl_40_clusters.csv
MSNE_k_30_nw_50_emb_50_win_15_wl_20,0.017547165752642556,625,5,output_MSNE_k_30_nw_50_emb_50_win_15_wl_20_embeddings.csv,output_MSNE_k_30_nw_50_emb_50_win_15_wl_20_clusters.csv
MSNE_k_40_nw_100_emb_50_win_15_wl_20,0.01754571928777603,625,5,output_MSNE_k_40_nw_100_emb_50_win_15_wl_20_embeddings.csv,output_MSNE_k_40_nw_100_emb_50_win_15_wl_20_clusters.csv
MSNE_k_10_nw_100_emb_50_win_10_wl_30,0.017515946407266697,625,5,output_MSNE_k_10_nw_100_emb_50_win_10_wl_30_embeddings.csv,output_MSNE_k_10_nw_100_emb_50_win_10_wl_30_clusters.csv
MSNE_k_30_nw_200_emb_100_win_5_wl_30,0.017474361066869448,625,5,output_MSNE_k_30_nw_200_emb_100_win_5_wl_30_embeddings.csv,output_MSNE_k_30_nw_200_emb_100_win_5_wl_30_clusters.csv
MSNE_k_20_nw_100_emb_100_win_15_wl_30,0.01744174654356263,625,5,output_MSNE_k_20_nw_100_emb_100_win_15_wl_30_embeddings.csv,output_MSNE_k_20_nw_100_emb_100_win_15_wl_30_clusters.csv
MSNE_k_20_nw_50_emb_50_win_15_wl_40,0.017439723320987904,625,5,output_MSNE_k_20_nw_50_emb_50_win_15_wl_40_embeddings.csv,output_MSNE_k_20_nw_50_emb_50_win_15_wl_40_clusters.csv
MSNE_k_50_nw_50_emb_50_win_10_wl_30,0.017378153475880342,625,5,output_MSNE_k_50_nw_50_emb_50_win_10_wl_30_embeddings.csv,output_MSNE_k_50_nw_50_emb_50_win_10_wl_30_clusters.csv
MSNE_k_30_nw_100_emb_50_win_15_wl_20,0.01732767873584051,625,5,output_MSNE_k_30_nw_100_emb_50_win_15_wl_20_embeddings.csv,output_MSNE_k_30_nw_100_emb_50_win_15_wl_20_clusters.csv
MSNE_k_50_nw_50_emb_50_win_15_wl_30,0.017299547002423952,625,5,output_MSNE_k_50_nw_50_emb_50_win_15_wl_30_embeddings.csv,output_MSNE_k_50_nw_50_emb_50_win_15_wl_30_clusters.csv
MSNE_k_10_nw_50_emb_50_win_15_wl_30,0.017216320837397284,625,5,output_MSNE_k_10_nw_50_emb_50_win_15_wl_30_embeddings.csv,output_MSNE_k_10_nw_50_emb_50_win_15_wl_30_clusters.csv
MSNE_k_40_nw_100_emb_50_win_10_wl_20,0.017049038094847604,625,5,output_MSNE_k_40_nw_100_emb_50_win_10_wl_20_embeddings.csv,output_MSNE_k_40_nw_100_emb_50_win_10_wl_20_clusters.csv
MSNE_k_20_nw_50_emb_50_win_10_wl_30,0.016903510340926225,625,5,output_MSNE_k_20_nw_50_emb_50_win_10_wl_30_embeddings.csv,output_MSNE_k_20_nw_50_emb_50_win_10_wl_30_clusters.csv
MSNE_k_50_nw_50_emb_100_win_5_wl_30,0.016894300770424364,625,5,output_MSNE_k_50_nw_50_emb_100_win_5_wl_30_embeddings.csv,output_MSNE_k_50_nw_50_emb_100_win_5_wl_30_clusters.csv
MSNE_k_30_nw_50_emb_50_win_15_wl_40,0.01686473292165712,625,5,output_MSNE_k_30_nw_50_emb_50_win_15_wl_40_embeddings.csv,output_MSNE_k_30_nw_50_emb_50_win_15_wl_40_clusters.csv
MSNE_k_40_nw_50_emb_100_win_5_wl_40,0.016817381627555028,625,5,output_MSNE_k_40_nw_50_emb_100_win_5_wl_40_embeddings.csv,output_MSNE_k_40_nw_50_emb_100_win_5_wl_40_clusters.csv
MSNE_k_30_nw_200_emb_100_win_5_wl_40,0.0167903403618926,625,5,output_MSNE_k_30_nw_200_emb_100_win_5_wl_40_embeddings.csv,output_MSNE_k_30_nw_200_emb_100_win_5_wl_40_clusters.csv
MSNE_k_50_nw_100_emb_50_win_15_wl_20,0.016619224637091538,625,5,output_MSNE_k_50_nw_100_emb_50_win_15_wl_20_embeddings.csv,output_MSNE_k_50_nw_100_emb_50_win_15_wl_20_clusters.csv
MSNE_k_40_nw_50_emb_100_win_10_wl_40,0.0165732938203629,625,5,output_MSNE_k_40_nw_50_emb_100_win_10_wl_40_embeddings.csv,output_MSNE_k_40_nw_50_emb_100_win_10_wl_40_clusters.csv
MSNE_k_20_nw_100_emb_100_win_10_wl_20,0.016389730365072772,625,5,output_MSNE_k_20_nw_100_emb_100_win_10_wl_20_embeddings.csv,output_MSNE_k_20_nw_100_emb_100_win_10_wl_20_clusters.csv
MSNE_k_50_nw_200_emb_100_win_5_wl_30,0.016388394742649574,625,5,output_MSNE_k_50_nw_200_emb_100_win_5_wl_30_embeddings.csv,output_MSNE_k_50_nw_200_emb_100_win_5_wl_30_clusters.csv
MSNE_k_10_nw_100_emb_50_win_15_wl_20,0.016153125199915318,625,5,output_MSNE_k_10_nw_100_emb_50_win_15_wl_20_embeddings.csv,output_MSNE_k_10_nw_100_emb_50_win_15_wl_20_clusters.csv
MSNE_k_30_nw_50_emb_100_win_5_wl_40,0.015889830759945062,625,5,output_MSNE_k_30_nw_50_emb_100_win_5_wl_40_embeddings.csv,output_MSNE_k_30_nw_50_emb_100_win_5_wl_40_clusters.csv
MSNE_k_10_nw_100_emb_100_win_5_wl_20,0.015867239657100275,625,5,output_MSNE_k_10_nw_100_emb_100_win_5_wl_20_embeddings.csv,output_MSNE_k_10_nw_100_emb_100_win_5_wl_20_clusters.csv
MSNE_k_20_nw_50_emb_100_win_5_wl_30,0.015851634416540913,625,5,output_MSNE_k_20_nw_50_emb_100_win_5_wl_30_embeddings.csv,output_MSNE_k_20_nw_50_emb_100_win_5_wl_30_clusters.csv
MSNE_k_20_nw_200_emb_100_win_5_wl_30,0.015762047881959396,625,5,output_MSNE_k_20_nw_200_emb_100_win_5_wl_30_embeddings.csv,output_MSNE_k_20_nw_200_emb_100_win_5_wl_30_clusters.csv
MSNE_k_10_nw_200_emb_100_win_5_wl_30,0.015758558470740813,625,5,output_MSNE_k_10_nw_200_emb_100_win_5_wl_30_embeddings.csv,output_MSNE_k_10_nw_200_emb_100_win_5_wl_30_clusters.csv
MSNE_k_30_nw_200_emb_100_win_10_wl_20,0.015667347035666735,625,5,output_MSNE_k_30_nw_200_emb_100_win_10_wl_20_embeddings.csv,output_MSNE_k_30_nw_200_emb_100_win_10_wl_20_clusters.csv
MSNE_k_30_nw_100_emb_100_win_5_wl_40,0.015658046717574592,625,5,output_MSNE_k_30_nw_100_emb_100_win_5_wl_40_embeddings.csv,output_MSNE_k_30_nw_100_emb_100_win_5_wl_40_clusters.csv
MSNE_k_10_nw_50_emb_50_win_15_wl_20,0.015608280144698065,625,5,output_MSNE_k_10_nw_50_emb_50_win_15_wl_20_embeddings.csv,output_MSNE_k_10_nw_50_emb_50_win_15_wl_20_clusters.csv
MSNE_k_30_nw_50_emb_100_win_15_wl_40,0.015325155680476703,625,5,output_MSNE_k_30_nw_50_emb_100_win_15_wl_40_embeddings.csv,output_MSNE_k_30_nw_50_emb_100_win_15_wl_40_clusters.csv
MSNE_k_30_nw_200_emb_100_win_10_wl_40,0.01515274111321209,625,5,output_MSNE_k_30_nw_200_emb_100_win_10_wl_40_embeddings.csv,output_MSNE_k_30_nw_200_emb_100_win_10_wl_40_clusters.csv
MSNE_k_50_nw_100_emb_100_win_15_wl_30,0.015139498603765435,625,5,output_MSNE_k_50_nw_100_emb_100_win_15_wl_30_embeddings.csv,output_MSNE_k_50_nw_100_emb_100_win_15_wl_30_clusters.csv
MSNE_k_40_nw_100_emb_100_win_10_wl_20,0.014913002900183363,625,5,output_MSNE_k_40_nw_100_emb_100_win_10_wl_20_embeddings.csv,output_MSNE_k_40_nw_100_emb_100_win_10_wl_20_clusters.csv
MSNE_k_30_nw_100_emb_200_win_5_wl_40,0.01481497688972494,625,5,output_MSNE_k_30_nw_100_emb_200_win_5_wl_40_embeddings.csv,output_MSNE_k_30_nw_100_emb_200_win_5_wl_40_clusters.csv
MSNE_k_40_nw_200_emb_100_win_10_wl_40,0.014773572501806288,625,5,output_MSNE_k_40_nw_200_emb_100_win_10_wl_40_embeddings.csv,output_MSNE_k_40_nw_200_emb_100_win_10_wl_40_clusters.csv
MSNE_k_10_nw_200_emb_100_win_10_wl_40,0.014642320269671666,625,5,output_MSNE_k_10_nw_200_emb_100_win_10_wl_40_embeddings.csv,output_MSNE_k_10_nw_200_emb_100_win_10_wl_40_clusters.csv
MSNE_k_10_nw_100_emb_100_win_15_wl_20,0.014550643708389356,625,5,output_MSNE_k_10_nw_100_emb_100_win_15_wl_20_embeddings.csv,output_MSNE_k_10_nw_100_emb_100_win_15_wl_20_clusters.csv
MSNE_k_10_nw_50_emb_100_win_5_wl_30,0.014427577865553246,625,5,output_MSNE_k_10_nw_50_emb_100_win_5_wl_30_embeddings.csv,output_MSNE_k_10_nw_50_emb_100_win_5_wl_30_clusters.csv
MSNE_k_10_nw_50_emb_100_win_5_wl_40,0.014321733364918413,625,5,output_MSNE_k_10_nw_50_emb_100_win_5_wl_40_embeddings.csv,output_MSNE_k_10_nw_50_emb_100_win_5_wl_40_clusters.csv
MSNE_k_20_nw_50_emb_200_win_5_wl_30,0.014208227928976276,625,5,output_MSNE_k_20_nw_50_emb_200_win_5_wl_30_embeddings.csv,output_MSNE_k_20_nw_50_emb_200_win_5_wl_30_clusters.csv
MSNE_k_50_nw_100_emb_100_win_5_wl_20,0.014011477934752627,625,5,output_MSNE_k_50_nw_100_emb_100_win_5_wl_20_embeddings.csv,output_MSNE_k_50_nw_100_emb_100_win_5_wl_20_clusters.csv
MSNE_k_50_nw_200_emb_100_win_10_wl_40,0.013992167664738457,625,5,output_MSNE_k_50_nw_200_emb_100_win_10_wl_40_embeddings.csv,output_MSNE_k_50_nw_200_emb_100_win_10_wl_40_clusters.csv
MSNE_k_40_nw_50_emb_200_win_5_wl_30,0.013879404953640147,625,5,output_MSNE_k_40_nw_50_emb_200_win_5_wl_30_embeddings.csv,output_MSNE_k_40_nw_50_emb_200_win_5_wl_30_clusters.csv
MSNE_k_30_nw_200_emb_100_win_5_wl_20,0.013825636003866668,625,5,output_MSNE_k_30_nw_200_emb_100_win_5_wl_20_embeddings.csv,output_MSNE_k_30_nw_200_emb_100_win_5_wl_20_clusters.csv
MSNE_k_50_nw_100_emb_100_win_15_wl_20,0.01377091008950182,625,5,output_MSNE_k_50_nw_100_emb_100_win_15_wl_20_embeddings.csv,output_MSNE_k_50_nw_100_emb_100_win_15_wl_20_clusters.csv
MSNE_k_20_nw_200_emb_100_win_10_wl_40,0.013712042684085964,625,5,output_MSNE_k_20_nw_200_emb_100_win_10_wl_40_embeddings.csv,output_MSNE_k_20_nw_200_emb_100_win_10_wl_40_clusters.csv
MSNE_k_30_nw_50_emb_100_win_5_wl_30,0.013710194478879577,625,5,output_MSNE_k_30_nw_50_emb_100_win_5_wl_30_embeddings.csv,output_MSNE_k_30_nw_50_emb_100_win_5_wl_30_clusters.csv
MSNE_k_40_nw_50_emb_100_win_5_wl_30,0.013702662524246392,625,5,output_MSNE_k_40_nw_50_emb_100_win_5_wl_30_embeddings.csv,output_MSNE_k_40_nw_50_emb_100_win_5_wl_30_clusters.csv
MSNE_k_50_nw_50_emb_200_win_5_wl_40,0.013657744026152437,625,5,output_MSNE_k_50_nw_50_emb_200_win_5_wl_40_embeddings.csv,output_MSNE_k_50_nw_50_emb_200_win_5_wl_40_clusters.csv
MSNE_k_20_nw_50_emb_100_win_5_wl_40,0.013562080191401106,625,5,output_MSNE_k_20_nw_50_emb_100_win_5_wl_40_embeddings.csv,output_MSNE_k_20_nw_50_emb_100_win_5_wl_40_clusters.csv
MSNE_k_10_nw_100_emb_200_win_5_wl_40,0.01354995595829202,625,5,output_MSNE_k_10_nw_100_emb_200_win_5_wl_40_embeddings.csv,output_MSNE_k_10_nw_100_emb_200_win_5_wl_40_clusters.csv
MSNE_k_40_nw_100_emb_100_win_15_wl_20,0.013524090052527589,625,5,output_MSNE_k_40_nw_100_emb_100_win_15_wl_20_embeddings.csv,output_MSNE_k_40_nw_100_emb_100_win_15_wl_20_clusters.csv
MSNE_k_10_nw_100_emb_200_win_15_wl_40,0.013473819212816068,625,5,output_MSNE_k_10_nw_100_emb_200_win_15_wl_40_embeddings.csv,output_MSNE_k_10_nw_100_emb_200_win_15_wl_40_clusters.csv
MSNE_k_30_nw_200_emb_100_win_10_wl_30,0.013392587080009599,625,5,output_MSNE_k_30_nw_200_emb_100_win_10_wl_30_embeddings.csv,output_MSNE_k_30_nw_200_emb_100_win_10_wl_30_clusters.csv
MSNE_k_10_nw_100_emb_100_win_5_wl_40,0.013386382247933636,625,5,output_MSNE_k_10_nw_100_emb_100_win_5_wl_40_embeddings.csv,output_MSNE_k_10_nw_100_emb_100_win_5_wl_40_clusters.csv
MSNE_k_30_nw_50_emb_200_win_5_wl_30,0.013318264927274209,625,5,output_MSNE_k_30_nw_50_emb_200_win_5_wl_30_embeddings.csv,output_MSNE_k_30_nw_50_emb_200_win_5_wl_30_clusters.csv
MSNE_k_50_nw_50_emb_200_win_5_wl_30,0.013272089671482344,625,5,output_MSNE_k_50_nw_50_emb_200_win_5_wl_30_embeddings.csv,output_MSNE_k_50_nw_50_emb_200_win_5_wl_30_clusters.csv
MSNE_k_40_nw_200_emb_100_win_10_wl_30,0.013252472797401719,625,5,output_MSNE_k_40_nw_200_emb_100_win_10_wl_30_embeddings.csv,output_MSNE_k_40_nw_200_emb_100_win_10_wl_30_clusters.csv
MSNE_k_40_nw_100_emb_100_win_5_wl_20,0.013201320652557632,625,5,output_MSNE_k_40_nw_100_emb_100_win_5_wl_20_embeddings.csv,output_MSNE_k_40_nw_100_emb_100_win_5_wl_20_clusters.csv
MSNE_k_20_nw_100_emb_100_win_5_wl_40,0.013149032390519661,625,5,output_MSNE_k_20_nw_100_emb_100_win_5_wl_40_embeddings.csv,output_MSNE_k_20_nw_100_emb_100_win_5_wl_40_clusters.csv
MSNE_k_50_nw_100_emb_200_win_5_wl_20,0.013049437001534181,625,5,output_MSNE_k_50_nw_100_emb_200_win_5_wl_20_embeddings.csv,output_MSNE_k_50_nw_100_emb_200_win_5_wl_20_clusters.csv
MSNE_k_20_nw_50_emb_200_win_5_wl_40,0.013030178257662254,625,5,output_MSNE_k_20_nw_50_emb_200_win_5_wl_40_embeddings.csv,output_MSNE_k_20_nw_50_emb_200_win_5_wl_40_clusters.csv
MSNE_k_10_nw_50_emb_100_win_10_wl_20,0.012961936690007322,625,5,output_MSNE_k_10_nw_50_emb_100_win_10_wl_20_embeddings.csv,output_MSNE_k_10_nw_50_emb_100_win_10_wl_20_clusters.csv
MSNE_k_20_nw_100_emb_200_win_5_wl_20,0.012915521037070209,625,5,output_MSNE_k_20_nw_100_emb_200_win_5_wl_20_embeddings.csv,output_MSNE_k_20_nw_100_emb_200_win_5_wl_20_clusters.csv
MSNE_k_50_nw_100_emb_100_win_5_wl_30,0.012832259332428179,625,5,output_MSNE_k_50_nw_100_emb_100_win_5_wl_30_embeddings.csv,output_MSNE_k_50_nw_100_emb_100_win_5_wl_30_clusters.csv
MSNE_k_40_nw_200_emb_100_win_15_wl_30,0.012761695045525004,625,5,output_MSNE_k_40_nw_200_emb_100_win_15_wl_30_embeddings.csv,output_MSNE_k_40_nw_200_emb_100_win_15_wl_30_clusters.csv
MSNE_k_10_nw_50_emb_200_win_5_wl_30,0.012621430304990671,625,5,output_MSNE_k_10_nw_50_emb_200_win_5_wl_30_embeddings.csv,output_MSNE_k_10_nw_50_emb_200_win_5_wl_30_clusters.csv
MSNE_k_40_nw_200_emb_100_win_5_wl_20,0.012602542542497923,625,5,output_MSNE_k_40_nw_200_emb_100_win_5_wl_20_embeddings.csv,output_MSNE_k_40_nw_200_emb_100_win_5_wl_20_clusters.csv
MSNE_k_20_nw_200_emb_100_win_5_wl_20,0.012550700131726886,625,5,output_MSNE_k_20_nw_200_emb_100_win_5_wl_20_embeddings.csv,output_MSNE_k_20_nw_200_emb_100_win_5_wl_20_clusters.csv
MSNE_k_10_nw_50_emb_200_win_5_wl_40,0.012521030461446694,625,5,output_MSNE_k_10_nw_50_emb_200_win_5_wl_40_embeddings.csv,output_MSNE_k_10_nw_50_emb_200_win_5_wl_40_clusters.csv
MSNE_k_20_nw_100_emb_100_win_5_wl_20,0.012515149768529502,625,5,output_MSNE_k_20_nw_100_emb_100_win_5_wl_20_embeddings.csv,output_MSNE_k_20_nw_100_emb_100_win_5_wl_20_clusters.csv
MSNE_k_40_nw_50_emb_100_win_10_wl_20,0.012497936109084163,625,5,output_MSNE_k_40_nw_50_emb_100_win_10_wl_20_embeddings.csv,output_MSNE_k_40_nw_50_emb_100_win_10_wl_20_clusters.csv
MSNE_k_50_nw_100_emb_100_win_5_wl_40,0.012419893460820243,625,5,output_MSNE_k_50_nw_100_emb_100_win_5_wl_40_embeddings.csv,output_MSNE_k_50_nw_100_emb_100_win_5_wl_40_clusters.csv
MSNE_k_20_nw_200_emb_100_win_10_wl_30,0.01233382858128613,625,5,output_MSNE_k_20_nw_200_emb_100_win_10_wl_30_embeddings.csv,output_MSNE_k_20_nw_200_emb_100_win_10_wl_30_clusters.csv
MSNE_k_20_nw_200_emb_100_win_15_wl_40,0.012293367733417614,625,5,output_MSNE_k_20_nw_200_emb_100_win_15_wl_40_embeddings.csv,output_MSNE_k_20_nw_200_emb_100_win_15_wl_40_clusters.csv
MSNE_k_30_nw_50_emb_100_win_10_wl_20,0.012291512498368377,625,5,output_MSNE_k_30_nw_50_emb_100_win_10_wl_20_embeddings.csv,output_MSNE_k_30_nw_50_emb_100_win_10_wl_20_clusters.csv
MSNE_k_30_nw_100_emb_100_win_5_wl_30,0.012285298425917399,625,5,output_MSNE_k_30_nw_100_emb_100_win_5_wl_30_embeddings.csv,output_MSNE_k_30_nw_100_emb_100_win_5_wl_30_clusters.csv
MSNE_k_50_nw_50_emb_100_win_10_wl_20,0.012210231058130652,625,5,output_MSNE_k_50_nw_50_emb_100_win_10_wl_20_embeddings.csv,output_MSNE_k_50_nw_50_emb_100_win_10_wl_20_clusters.csv
MSNE_k_10_nw_200_emb_100_win_5_wl_20,0.01217347328340794,625,5,output_MSNE_k_10_nw_200_emb_100_win_5_wl_20_embeddings.csv,output_MSNE_k_10_nw_200_emb_100_win_5_wl_20_clusters.csv
MSNE_k_50_nw_100_emb_100_win_10_wl_40,0.012067257255990747,625,5,output_MSNE_k_50_nw_100_emb_100_win_10_wl_40_embeddings.csv,output_MSNE_k_50_nw_100_emb_100_win_10_wl_40_clusters.csv
MSNE_k_40_nw_50_emb_100_win_10_wl_30,0.012028127418512011,625,5,output_MSNE_k_40_nw_50_emb_100_win_10_wl_30_embeddings.csv,output_MSNE_k_40_nw_50_emb_100_win_10_wl_30_clusters.csv
MSNE_k_20_nw_200_emb_100_win_15_wl_30,0.012021169783078628,625,5,output_MSNE_k_20_nw_200_emb_100_win_15_wl_30_embeddings.csv,output_MSNE_k_20_nw_200_emb_100_win_15_wl_30_clusters.csv
MSNE_k_40_nw_100_emb_100_win_5_wl_40,0.012013523687374251,625,5,output_MSNE_k_40_nw_100_emb_100_win_5_wl_40_embeddings.csv,output_MSNE_k_40_nw_100_emb_100_win_5_wl_40_clusters.csv
MSNE_k_20_nw_50_emb_100_win_10_wl_20,0.011979757670759351,625,5,output_MSNE_k_20_nw_50_emb_100_win_10_wl_20_embeddings.csv,output_MSNE_k_20_nw_50_emb_100_win_10_wl_20_clusters.csv
MSNE_k_20_nw_50_emb_100_win_15_wl_30,0.011931322026670207,625,5,output_MSNE_k_20_nw_50_emb_100_win_15_wl_30_embeddings.csv,output_MSNE_k_20_nw_50_emb_100_win_15_wl_30_clusters.csv
MSNE_k_10_nw_200_emb_100_win_10_wl_30,0.011820560208632222,625,5,output_MSNE_k_10_nw_200_emb_100_win_10_wl_30_embeddings.csv,output_MSNE_k_10_nw_200_emb_100_win_10_wl_30_clusters.csv
MSNE_k_10_nw_100_emb_200_win_5_wl_20,0.011801380551436294,625,5,output_MSNE_k_10_nw_100_emb_200_win_5_wl_20_embeddings.csv,output_MSNE_k_10_nw_100_emb_200_win_5_wl_20_clusters.csv
MSNE_k_50_nw_200_emb_100_win_15_wl_40,0.01179676729723451,625,5,output_MSNE_k_50_nw_200_emb_100_win_15_wl_40_embeddings.csv,output_MSNE_k_50_nw_200_emb_100_win_15_wl_40_clusters.csv
MSNE_k_20_nw_50_emb_100_win_15_wl_40,0.011783446561486062,625,5,output_MSNE_k_20_nw_50_emb_100_win_15_wl_40_embeddings.csv,output_MSNE_k_20_nw_50_emb_100_win_15_wl_40_clusters.csv
MSNE_k_20_nw_100_emb_200_win_5_wl_40,0.011738235602738031,625,5,output_MSNE_k_20_nw_100_emb_200_win_5_wl_40_embeddings.csv,output_MSNE_k_20_nw_100_emb_200_win_5_wl_40_clusters.csv
MSNE_k_40_nw_100_emb_100_win_5_wl_30,0.011702542100593271,625,5,output_MSNE_k_40_nw_100_emb_100_win_5_wl_30_embeddings.csv,output_MSNE_k_40_nw_100_emb_100_win_5_wl_30_clusters.csv
MSNE_k_50_nw_50_emb_100_win_5_wl_40,0.011699846689437224,625,5,output_MSNE_k_50_nw_50_emb_100_win_5_wl_40_embeddings.csv,output_MSNE_k_50_nw_50_emb_100_win_5_wl_40_clusters.csv
MSNE_k_10_nw_100_emb_100_win_5_wl_30,0.011681460930436054,625,5,output_MSNE_k_10_nw_100_emb_100_win_5_wl_30_embeddings.csv,output_MSNE_k_10_nw_100_emb_100_win_5_wl_30_clusters.csv
MSNE_k_30_nw_100_emb_100_win_5_wl_20,0.011675206157634418,625,5,output_MSNE_k_30_nw_100_emb_100_win_5_wl_20_embeddings.csv,output_MSNE_k_30_nw_100_emb_100_win_5_wl_20_clusters.csv
MSNE_k_10_nw_50_emb_100_win_15_wl_30,0.01159019113534039,625,5,output_MSNE_k_10_nw_50_emb_100_win_15_wl_30_embeddings.csv,output_MSNE_k_10_nw_50_emb_100_win_15_wl_30_clusters.csv
MSNE_k_30_nw_50_emb_200_win_5_wl_40,0.011575438246129492,625,5,output_MSNE_k_30_nw_50_emb_200_win_5_wl_40_embeddings.csv,output_MSNE_k_30_nw_50_emb_200_win_5_wl_40_clusters.csv
MSNE_k_10_nw_50_emb_200_win_10_wl_20,0.011562986965978036,625,5,output_MSNE_k_10_nw_50_emb_200_win_10_wl_20_embeddings.csv,output_MSNE_k_10_nw_50_emb_200_win_10_wl_20_clusters.csv
MSNE_k_50_nw_50_emb_200_win_10_wl_20,0.011470021101977455,625,5,output_MSNE_k_50_nw_50_emb_200_win_10_wl_20_embeddings.csv,output_MSNE_k_50_nw_50_emb_200_win_10_wl_20_clusters.csv
MSNE_k_50_nw_200_emb_100_win_10_wl_30,0.01141699477846693,625,5,output_MSNE_k_50_nw_200_emb_100_win_10_wl_30_embeddings.csv,output_MSNE_k_50_nw_200_emb_100_win_10_wl_30_clusters.csv
MSNE_k_30_nw_50_emb_200_win_10_wl_20,0.011350951859311805,625,5,output_MSNE_k_30_nw_50_emb_200_win_10_wl_20_embeddings.csv,output_MSNE_k_30_nw_50_emb_200_win_10_wl_20_clusters.csv
