,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
TCGA-BH-A201-01A,0.049189955,0.11751772,0.23495354,0.2727787,-0.17581336,0.1485904,0.032426994,0.119890854,0.11489728,0.14684951,-0.018331043,0.009830269,-0.039724473,0.14923917,0.09763757,-0.05866461,0.21732672,0.26146966,-0.08011232,-0.047284923,0.11820948,0.05143467,-0.02420202,0.13626584,-0.0059144422,0.12822674,-0.30431306,-0.001349363,-0.1333764,0.05645779,0.0077605057,0.15916556,-0.108418845,-0.23933394,-0.007993234,-0.3937982,-0.11143421,0.0035881775,-0.1172408,0.08089878,-0.04394471,-0.18909656,0.12023208,-0.11156265,0.12331252,0.01397021,-0.08834941,0.1349407,0.16440704,0.09114235
TCGA-AR-A2LK-01A,0.09991968,0.02111941,0.18740587,0.28511804,-0.016548233,0.14686227,-0.1702162,0.024340225,0.06354985,-0.09274428,0.094618246,-0.122684516,-0.08555847,0.21677844,0.15038754,-0.0076513607,0.08316966,0.1958566,0.029917976,-0.009292402,0.05893744,-0.019488143,-0.015325728,0.17673714,0.05058177,0.25373805,-0.36984277,-0.13251232,-0.08211191,-0.03922876,0.103412,0.07891024,-0.22036564,-0.17898439,-0.20280272,-0.3236356,-0.15007667,-0.026172727,-0.040332716,-0.03644929,-0.026101902,-0.016543748,0.11237665,-0.18012565,-0.019839128,-0.124066874,-0.16217096,0.04586589,0.0143469395,0.19233805
TCGA-B6-A0WW-01A,-0.03189829,0.059715904,0.20628113,0.2518493,0.02022069,0.19802883,-0.026749868,-0.058879137,-0.053158626,-0.08665484,0.012643078,-0.010856331,-0.02908637,0.13764702,0.19409317,-0.034663573,0.1389455,0.25990483,0.00046457732,-0.07474199,0.15484071,0.02413623,-0.03488775,0.14954275,-0.08777355,0.20854624,-0.3244927,-0.13681549,-0.12419142,0.022124913,0.10093266,0.106547095,0.0015283729,-0.25323683,-0.050984997,-0.22509244,-0.047407135,-0.037748437,-0.12928446,-0.042551886,-0.050978474,-0.17986287,0.075821415,-0.104761645,-0.15043144,-0.15470114,-0.15634088,0.06017472,0.23390423,0.32015988
TCGA-C8-A1HJ-01A,-0.05898141,0.070032045,0.1931449,0.31313652,0.0076737753,0.25011995,0.07866017,0.11443479,0.041777913,0.051133152,-0.07288121,-0.027789677,-0.03864477,0.16646752,0.09560086,0.027394269,0.07711538,0.08290319,-0.04105385,0.10322834,0.06867035,-0.066502295,-0.04368541,0.18776949,0.042822577,0.10399376,-0.24222727,-0.028590737,-0.2024934,-0.1551076,0.06480043,0.030830963,-0.1173694,-0.29693964,-0.088910125,-0.1543482,-0.04797128,-0.1677515,-0.15670009,-0.0380197,0.06819764,-0.076001234,0.18784353,-0.046849772,-0.21068652,-0.1969167,-0.046395276,0.09080303,0.3187417,0.27895263
TCGA-GM-A2DD-01A,-0.008094599,0.02849375,0.041540474,0.3255993,0.012837948,0.30379,0.044473354,0.13465162,0.1477296,0.058103163,-0.031984247,-0.09380648,-0.014364041,0.28118736,0.07745385,-0.18902795,-0.10887578,0.24103177,-0.0012925278,-0.042893317,0.061272256,0.09687134,-0.13423668,0.13944551,0.004559155,0.14646663,-0.19766514,-0.075049646,-0.103596956,-0.1614188,0.20759761,0.17400005,-0.2081747,-0.22499895,-0.15698254,-0.2150801,-0.09978675,0.108804256,-0.14043115,0.027083967,0.05928023,0.10793032,0.07920045,-0.04029778,-0.08027354,-0.05093077,-0.09265556,0.122008026,0.16164663,0.18774535
TCGA-PL-A8LX-01A,-0.05335536,-0.061583947,0.2649236,0.279458,-0.10620844,0.116332084,-0.02028968,-0.06417977,-0.06567309,-0.021603141,0.13566482,-0.11743188,-0.09583846,0.026813919,0.095787995,-0.046754308,-0.056608677,0.0919648,0.05398511,-0.002391759,-0.089533895,0.015802205,-0.10089589,0.19737314,-0.036844082,0.23635805,-0.27836704,-0.058366578,-0.013571139,-0.06720583,0.25285444,0.11857531,-0.18674286,-0.23140387,-0.14361803,-0.17532612,-0.2254801,-0.061401453,-0.31122056,-0.032842774,-0.068340436,0.05463763,0.0010504826,-0.1402499,-0.010011406,-0.21852688,-0.19273582,0.08156496,0.14898272,0.17659529
TCGA-OL-A5RW-01A,-0.0055118543,0.10430809,0.09758668,0.31081823,-0.015608053,0.041822426,-0.00043058422,-0.1015736,0.025565727,0.041437283,-0.0027033044,0.031775463,-0.16966967,0.22432771,0.10125711,-0.13282493,-0.021969285,0.08319564,-0.04497244,0.00200796,-0.03874032,-0.07334132,0.0034364015,0.050089907,-0.07063381,0.24743481,-0.332129,-0.14106476,-0.0037625998,-0.14371558,0.09463048,-0.051597897,-0.24191149,-0.2097392,-0.14203422,-0.3612297,-0.21500029,-0.10879838,-0.09557146,0.016258838,-0.009498857,0.1533624,0.059102893,-0.080309644,-0.08753235,-0.057973053,-0.09702222,0.0938923,0.25262755,0.25584584
TCGA-AC-A6NO-01A,0.020214247,-0.040536523,0.21461922,0.19794494,-0.05795269,0.08318324,0.099612065,0.080800004,-0.044509616,-0.027835181,0.12061198,-0.00059934595,-0.0023880086,0.111286655,0.11925922,-0.07262804,-0.034180317,0.17560881,-0.012896394,-0.23517728,-0.013512338,-0.020814417,-0.02046401,0.21132822,0.02463459,0.022147441,-0.32996175,-0.070890225,-0.18619187,-0.08830048,0.15952212,0.021100398,-0.16344032,-0.23557736,-0.18480448,-0.3259473,-0.2126463,-0.016693164,-0.08943317,0.1232641,-0.19863248,0.021038,0.07949706,-0.08356738,-0.19546016,-0.21004127,-0.10475586,-0.029518891,0.20534031,0.19856499
TCGA-E2-A1LH-01A,0.116972916,0.0030898897,0.22335684,0.28059405,-0.07529814,0.27993026,0.039795227,-0.036978155,0.1319603,-0.03179282,0.034717493,-0.05783768,-0.097917095,0.10760373,0.17342114,-0.07391053,0.1524273,0.07371482,-0.04245862,-0.05378411,-0.014478526,-0.07084821,-0.016850544,0.2385915,-0.05320475,0.2630832,-0.3025719,-0.08336056,-0.19522518,-0.08195319,0.19129121,0.10404126,-0.16620247,-0.29712513,-0.16738333,-0.18432873,-0.08031611,-0.071129344,0.039442476,-0.1217108,0.01783003,0.057825215,-0.024244515,-0.049311027,-0.1563153,-0.21289124,0.06854491,0.0772306,0.10053361,0.17160074
TCGA-D8-A1XC-01A,0.10613682,-0.0422057,0.17671318,0.26724827,-0.10209313,0.10730654,0.14411826,0.09365303,0.044102013,0.20818326,0.11465274,-0.023411965,-0.14262047,0.13242014,0.2027735,-0.14242344,-0.032282066,0.31784618,-0.08498366,-0.030346056,0.08555617,-0.018677352,-0.06667329,0.13438694,-0.018548684,0.01695264,-0.25901133,-0.10816847,0.04083574,0.083632804,0.2255908,0.041865584,-0.18126099,-0.31053287,-0.03794794,-0.22386354,-0.11413122,-0.057435937,-0.2215119,0.03436197,-0.024504818,-0.04976095,0.16327016,-0.21503595,-0.073975876,-0.10810987,-0.14737786,0.058036048,0.024897743,0.16493309
TCGA-B6-A1KN-01A,0.018117176,0.072728835,0.22599387,0.25400373,-0.044747323,0.26998645,-0.026369104,-0.011335026,0.14809942,0.0555441,0.0072005643,-0.031006908,-0.113854185,0.16807501,0.16506296,-0.05722281,0.10174267,0.26098123,0.0053084316,-0.095588244,0.10691411,-0.094824806,-0.16446547,0.1499856,0.08835639,0.106710576,-0.4157042,-0.0037631171,0.027235089,-0.1578549,0.16394652,0.15629488,-0.035784137,-0.20636708,-0.12636456,-0.20635378,-0.11138238,-0.16716619,-0.14090626,-0.036281273,-0.022259496,-0.08316351,0.08360774,-0.03372919,-0.14000224,-0.059782576,-0.09927692,0.18547416,0.10763313,0.14224556
TCGA-BH-A0AZ-01A,0.09424227,0.04978472,0.17011406,0.14069715,-0.015545585,0.24036565,-0.0994126,-0.030218042,0.09770025,0.11533782,-0.033604562,-0.17898063,-0.06101209,0.077213645,0.1681617,-0.075241186,0.1238909,0.08853379,0.09845273,-0.052362874,-0.12607114,-0.041653603,-0.14035301,0.16678299,0.02435495,0.17204213,-0.3379924,-0.06345769,0.04971341,-0.12283113,0.11396756,0.08619625,-0.12438616,-0.44228938,-0.16305985,-0.23981674,-0.17221862,-0.028358433,-0.08911356,0.0683123,-0.04849199,-0.091229364,0.074130796,-0.2546142,-0.16319232,-0.017326975,-0.12267852,0.0003058896,0.07485517,0.13194048
TCGA-EW-A1OZ-01A,0.029662391,0.14710578,0.20563263,0.2626222,-0.012299091,0.22270301,0.15351182,0.008504461,-0.0069234828,0.13750853,-0.020713273,0.0047698156,-0.22140847,0.13334358,0.1563072,-0.13081048,0.0071771564,0.14907083,0.09448106,-0.02878815,0.12526248,-0.04603958,0.044599175,0.22495244,-0.050743196,0.11922587,-0.20530756,-0.006633686,0.007843965,-0.09401949,0.10604836,-0.068490006,-0.040269893,-0.20049614,-0.09214275,-0.22751004,-0.03907507,0.023608433,-0.12808812,0.047777392,-0.115477465,0.048397716,-0.13996436,-0.09652985,-0.06455968,-0.23120447,-0.13635412,0.15943587,0.24298222,0.38823104
TCGA-AO-A0JF-01A,-0.011669267,-0.03027285,0.26980272,0.19750035,-0.14322512,0.2038992,0.19124286,-0.0358013,-0.024104504,0.16039714,-0.04410959,-0.1248337,0.07132363,0.12991369,0.11956884,-0.15774354,0.057772312,0.15018816,-0.019867029,-0.039236434,0.16343012,0.08585203,0.121100396,0.24829604,0.027261902,0.32224688,-0.23836257,-0.07989502,-0.051742308,-0.16853197,0.038156867,-0.0053615477,-0.2133878,-0.2183736,-0.14601243,-0.31648988,-0.045855917,-0.120059945,-0.09649712,0.016081005,-0.02076348,0.007022463,-0.029983068,-0.006934862,0.04052322,-0.0967274,-0.07114776,0.11747467,0.15569623,0.21753684
TCGA-A2-A0SU-01A,-0.151308,-0.040809445,0.18349862,0.28090292,-0.14181103,0.21613766,-0.090912536,0.00229626,0.25183904,0.06894875,-0.022915894,-0.08403656,0.0263752,0.1759751,-0.0017705249,-0.029002173,-0.028742377,0.17835337,-0.012186321,0.027132105,0.10152781,-0.05472285,-0.053114545,0.24339193,0.0039593223,0.09180148,-0.289784,0.04307622,-0.06531449,-0.048406206,0.03492061,-0.021924136,-0.10318848,-0.37926608,-0.15740158,-0.18509758,-0.13442747,-0.01955228,-0.15021887,-0.090857185,-0.10986143,0.069686055,0.15995446,-0.0875087,-0.15225874,0.012055142,0.028633446,0.0885711,0.1630634,0.31060597
TCGA-BH-A42V-01A,0.20028047,-0.01743467,0.24483001,0.17009896,-0.042236023,0.13583572,0.11491312,0.005125799,-0.033086855,0.12992214,0.030969748,0.009151297,-0.05163539,0.2179618,0.24882665,-0.063472815,0.04645069,0.24499235,-0.01611219,-0.029549865,0.07206241,0.01813174,0.10261748,0.1530941,-0.062146813,0.21878605,-0.17010994,-0.05938314,-0.0009676911,-0.15636133,0.08043783,0.08383575,-0.18934557,-0.31391695,-0.13361524,-0.3186703,-0.12322229,-0.21870533,-0.11788619,-0.06465677,0.039864868,-0.055089228,0.0674276,-0.17764336,-0.016200481,-0.18173695,-0.072868705,-0.01352873,0.17456377,0.17968728
TCGA-EW-A1P0-01A,-0.08304259,0.17562868,0.19037251,0.20326105,-0.045964636,0.12788822,-0.014012076,0.14374289,-0.024331076,0.07184062,-0.12214256,-0.08252116,-0.1382079,0.2941062,0.11890416,-0.034131616,0.13494727,0.32081383,-0.030807825,-0.16882677,0.045045882,0.043671567,-0.04358546,0.31238717,-0.0044496763,0.09144099,-0.059100036,-0.018335477,-0.14047666,-0.048389323,0.0094785355,0.10407981,-0.19966078,-0.20138183,-0.110606894,-0.23722368,-0.054919656,-0.09841179,0.009334961,-0.013484009,-0.014081674,-0.071864516,0.06730379,-0.12323982,-0.23321171,-0.24928342,-0.22549666,0.12573299,0.057692263,0.15582813
TCGA-LL-A9Q3-01A,0.094610974,0.115296744,0.17740662,0.2674408,-0.12582304,0.19552189,0.11342835,0.09978296,0.20311967,0.099038646,0.03490066,0.0060322187,-0.2635496,0.26998025,0.13025342,0.011369199,-0.0035233288,0.10137051,0.12023666,0.06121318,-0.06255438,-0.13503712,0.0198368,0.16650282,0.088980936,0.03800211,-0.2551321,-0.06715079,-0.05585354,-0.1290038,0.045179192,0.09969805,-0.15556353,-0.17277107,-0.114521146,-0.40048993,-0.22415148,-0.07648971,-0.10094991,-0.042491175,0.040604986,0.14514895,0.015407868,-0.15781544,-0.06431998,-0.023384342,-0.06867731,0.043596875,0.102876894,0.17679179
