,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
TCGA-C8-A27B-01A,0.05640453,-0.15894818,0.12555754,0.025020996,-0.055011805,0.11333644,0.0334503,0.018600905,-0.023348896,0.16221415,-0.021706548,0.044602316,0.031617127,0.24500194,0.08841631,-0.07112648,-0.009070533,0.11896143,0.053265586,-0.1757459,-0.07287681,-0.046192396,-0.086281806,0.10189102,-0.06476214,-0.10642891,-0.22073305,-0.049710367,-0.050417192,-0.07027166,-0.05236305,0.028350253,-0.14454429,-0.15694514,-0.1486039,-0.13909899,-0.053358447,-0.050096393,-0.049075313,-0.02882482,-0.03183178,0.03321036,0.13761975,-0.15107559,-0.037162535,-0.11329535,0.044692412,0.081188604,0.074464016,0.12725426,0.10100392,0.080880746,0.12770689,0.05906635,-0.010668766,0.003751523,0.05181153,0.07241391,-0.11705503,0.031079741,0.049249966,-0.021513194,-0.07749333,0.17315798,-0.011068448,-0.050297335,0.20746942,-0.016251232,-0.06307308,0.014627214,-0.20552978,0.11285896,-0.02349399,-0.16761756,0.20850745,0.02916378,-0.06431,0.013247787,0.25626987,0.056838565,0.058841646,-0.083124995,0.016804606,0.11017165,0.03347264,-0.04290654,-0.008263133,0.07614582,0.1583872,-0.03903531,0.03550825,-0.13647516,0.162032,0.11834693,0.0589311,-0.12505572,-0.00856188,-0.025570946,0.070607334,-0.08363009
TCGA-A2-A0CT-01A,0.011414018,-0.091641665,0.10143496,0.041880492,-0.013883606,0.05435391,-0.051117145,0.05802129,-0.046123214,0.1135223,-0.076521255,0.03843107,0.04192114,0.24592364,0.15215828,-0.010715579,0.037376005,0.10869645,-0.027122231,-0.16995628,-0.061064605,-0.0712843,-0.080830425,0.10556707,-0.016567579,-0.05593794,-0.20192169,-0.1385444,0.011091787,-0.012200851,-0.04953793,-0.0013414022,-0.0844494,-0.15793368,-0.17026994,-0.11449507,-0.047337286,-0.040837076,-0.061388373,-0.03885911,-0.012652228,0.12106133,0.115266,-0.17289028,-0.028273704,-0.017797992,0.09204831,0.030383186,0.016528176,0.11579668,0.15405717,0.047806513,0.036824003,0.099003576,-0.01649933,0.053964328,0.11639521,0.03323779,-0.07970882,0.0489484,0.022252886,-0.06195036,-0.105731174,0.12484434,-0.06153431,-0.046986803,0.2083116,-0.025731135,-0.07215176,0.00485504,-0.27087623,0.0886207,-0.06693859,-0.26328117,0.17316553,0.011258297,-0.059537053,-0.04535875,0.19819482,0.054703616,0.021187667,-0.11974651,-0.0078049805,0.082823895,0.039399393,-0.08517553,-0.037980862,0.15547161,0.23078373,-0.03704006,0.07861844,-0.124439605,0.11227976,0.050539818,0.07375974,-0.11792982,-0.039442997,-0.011234202,0.050224397,-0.084765166
TCGA-A1-A0SQ-01A,-0.05535659,-0.11557676,0.17565362,0.026589379,-0.020109173,0.01059533,-0.031599008,-0.019880569,-0.08671633,0.14326167,0.011224456,0.028635008,0.021761509,0.2384092,0.1896159,-0.070770785,0.010901243,0.11829597,0.031114189,-0.14405142,-0.06830848,-0.08755375,-0.081220895,0.08547346,-0.05886863,-0.12686312,-0.2510306,-0.11449943,-0.02180434,-0.09556505,-0.057632674,-0.0027703946,-0.11361834,-0.16096346,-0.1315357,-0.09530062,-0.060514044,0.0016318418,-0.008512067,-0.04896939,-0.042413335,0.061933037,0.17093213,-0.16289446,-0.059475962,-0.04414515,0.043234408,0.044426557,0.061089355,0.14033508,0.09651544,0.07282431,0.06343306,0.08133715,-0.03343082,0.07476756,0.15583944,0.0133583145,-0.069526516,-0.020566233,0.065446384,-0.00054610544,-0.10132453,0.11898561,-0.01891681,-0.054239318,0.20865661,-0.07203292,-0.07680643,0.039139256,-0.16912156,0.06375335,-0.00783766,-0.27012572,0.11948053,0.009498631,-0.037286192,-0.0060300604,0.19100319,-0.040826757,0.04206255,-0.09309093,0.028593758,0.08484622,-5.7886973e-05,-0.05619133,-0.013573613,0.09154441,0.23439775,-0.05171625,0.060202353,-0.1691212,0.17511891,0.036921564,0.07304129,-0.085580796,-0.0017584467,-0.082401,0.055958852,-0.050523743
TCGA-E9-A1RC-01A,0.027974566,-0.08636099,0.16165969,0.03906854,-0.049161743,0.083986185,-0.0066809515,0.037757922,-0.027115159,0.14995962,-0.061102875,0.009737074,0.065515414,0.29753572,0.119397864,-0.053705584,-0.0007306614,0.104149535,-0.042754635,-0.21138246,-0.07756269,0.019273398,-0.116878614,0.043430433,-0.0122057535,-0.091510676,-0.20222677,-0.092999205,0.015782818,-0.09318501,-0.030946296,0.04017108,-0.09636574,-0.11204139,-0.0937448,-0.09312795,-0.046219047,-0.03791983,-0.07930181,-0.058329064,0.009554256,0.023868637,0.12230014,-0.12243461,-0.0963929,-0.042347983,0.07140689,0.011082672,0.06536559,0.12217461,0.13393566,0.043600574,0.09501438,0.12196109,-0.01356193,0.022515096,0.08176564,0.042668566,-0.11152884,0.0019520561,0.08692004,-0.082352154,-0.10759535,0.13975273,-0.054573193,-0.026309446,0.20534264,-0.009227883,-0.13574313,-0.014035553,-0.20750332,0.040625907,-0.039329376,-0.19450861,0.1975818,0.03746482,-0.00069084234,0.046421696,0.18849708,0.05945425,0.095716804,-0.14642258,0.063301645,0.10031387,0.048934072,-0.11772956,0.059663903,0.1126945,0.18740259,-0.038698006,-0.001866,-0.13536015,0.17071067,0.053744406,0.115934685,-0.11165033,-0.012116215,-0.067958005,0.03767412,-0.10596762
TCGA-BH-A0DG-01A,-0.00040213435,-0.16909371,0.12833999,0.04300984,-0.08582971,0.043967064,-0.03082895,0.07558822,-0.0109811425,0.13647833,0.007775611,0.0931416,0.022486078,0.23425171,0.17591874,-0.03797476,0.06081595,0.093713686,-0.05359046,-0.14714757,-0.10643688,-0.0010580891,-0.10630933,0.07967782,-0.08615957,-0.07183642,-0.1579239,-0.12365443,-0.051308915,-0.063726105,-0.04756602,0.041595094,-0.16055188,-0.16610566,-0.1842329,-0.13356434,-0.08223771,-0.06610945,-0.085143544,-0.017596876,0.05690876,0.11860841,0.08077678,-0.09468634,-0.02262766,-0.04039853,0.023077298,0.023404289,0.06288234,0.10980091,0.14312662,0.0021160494,0.09172513,0.12816957,0.006746161,0.024560714,0.05600061,0.061288394,-0.056798715,-0.037716262,0.070011325,-0.02170343,-0.07557096,0.15513751,-0.056756057,-0.05077714,0.17319228,-0.032140646,-0.06805626,-0.04205471,-0.18794103,0.03964238,-0.013141776,-0.20946234,0.2268908,0.10422966,-0.052293934,-0.0067214705,0.2235147,-0.03854781,0.05747147,-0.13322383,-0.0061810217,0.06540283,0.0027495238,-0.032942135,0.05939945,0.11038533,0.20766874,-0.07261006,0.0039958586,-0.123647094,0.16684325,0.07464341,0.096251555,-0.11363494,-0.055486385,-0.09128898,0.063549474,-0.07867623
TCGA-AR-A1AQ-01A,-0.06888695,-0.098498784,0.11894547,0.062585235,0.048366565,0.05806506,0.018589357,0.082503565,0.002973892,0.12644379,-0.060170542,-0.00019894778,0.015516393,0.26845294,0.1250595,-0.080865964,0.04793262,0.08892074,-0.01810827,-0.09609658,-0.053588122,0.0222165,-0.15878531,0.13617486,-0.021370895,-0.078937486,-0.23996612,-0.068223305,0.019177767,-0.033453137,-0.053676594,0.043665763,-0.061811745,-0.18105635,-0.15605678,-0.13472636,-0.012949646,-0.04380737,-0.036251172,-0.01664547,-0.013871283,0.051464833,0.1391156,-0.10942596,0.034107268,-0.058755595,0.08453308,0.07040938,0.048152793,0.15749358,0.097018324,0.050116453,0.08423598,0.034926884,0.014535545,0.0103221815,0.09052873,0.066881694,-0.046299245,-0.043799363,0.081968404,-0.05493465,-0.099992,0.10481827,-0.021858584,-0.01599489,0.22432533,-0.048957832,-0.107139535,-0.00474987,-0.18495275,0.0726742,0.03176109,-0.22998105,0.2230085,0.021328459,-0.04132179,0.006192932,0.25350696,-0.014260036,0.055043753,-0.12797222,0.01860637,0.048551336,0.018011503,-0.062335595,-0.04763107,0.07642906,0.18790916,-0.12100125,0.017602377,-0.12855093,0.15103027,0.06530426,0.08943744,-0.15516175,0.03322011,-0.06815223,0.08578678,-0.14631012
TCGA-BH-A0DK-01A,-0.015642803,-0.13099317,0.07631617,0.050173227,-0.016151017,0.069868416,-0.03098967,0.087333955,-0.06481656,0.11518079,0.0027146037,0.033610918,0.042621966,0.30692384,0.104225256,-0.06478334,0.03609405,0.10763934,-0.014859988,-0.11892161,-0.08100963,-0.06829146,-0.02980774,0.048473027,-0.044746395,-0.02405927,-0.19304042,-0.13489418,-0.0019592538,-0.06861376,-0.038965367,0.026478888,-0.10669702,-0.24287213,-0.2049349,-0.13238671,-0.08823857,-0.048225116,-0.022118906,-0.032637965,-0.07257098,0.084423505,0.089655705,-0.1399399,-0.040630247,-0.061952267,0.019462911,0.09045613,0.06390792,0.13324362,0.14663999,0.067592874,0.041899964,0.03543011,0.017169552,0.009006033,0.06244659,0.020134378,-0.056689303,-0.035724796,0.023877103,0.051813424,-0.13782243,0.10745963,-0.0902372,-0.020335719,0.17665203,-0.005266949,0.0044315136,-0.048300434,-0.22103058,0.070873864,0.013299953,-0.2413509,0.16772896,0.047268778,-0.009778975,-0.03278489,0.22501004,0.01569799,0.036421575,-0.12889594,-0.05014829,0.035930246,0.042382684,-0.07650356,0.0057126256,0.035408944,0.19505426,-0.09968443,0.028821092,-0.15604028,0.21259834,0.03663113,0.1276615,-0.12715931,-0.011234635,-0.007334405,0.08555454,-0.08615771
TCGA-S3-AA17-01A,-0.007155146,-0.11495359,0.20460571,0.060458865,0.00049947604,0.09746234,0.0051652524,0.031851392,-0.038026717,0.16203794,-0.0707157,0.03738661,0.07358563,0.21141906,0.105459854,-0.058693416,0.031995215,0.04122555,-0.02249946,-0.19690648,-0.08393421,-0.033242255,-0.108564064,0.07475162,-0.038876567,-0.06056353,-0.18435983,-0.051831286,-0.022765514,-0.12953644,-0.07816538,-0.0063070464,-0.12097466,-0.16889645,-0.13504203,-0.07641631,-0.06611761,-0.010100618,-0.008834894,-0.03293409,-0.031094786,0.08864697,0.12663284,-0.15789054,-0.0037509333,-0.045529436,0.019144692,0.059734754,0.021551006,0.064381965,0.15232883,0.0091844555,0.08731049,0.049943417,-0.02842325,0.011592183,0.119223826,0.03923734,-0.09197811,-0.0074614733,0.05686379,-0.048218075,-0.1141157,0.17421348,-0.0732864,-0.004104038,0.23264407,-0.042855717,-0.05700794,-0.047871005,-0.21949632,0.08079606,-0.08361691,-0.24521112,0.20715615,-0.022293933,0.0048155184,-0.002496597,0.19321693,0.021726644,0.10873022,-0.11174143,0.02599843,0.073786505,0.018473221,-0.07322854,0.047395196,0.15565792,0.23626615,-0.04916499,-0.027767744,-0.120604835,0.11984713,0.08366638,0.026063941,-0.117209874,-0.05615405,-0.051183682,0.024989996,-0.09960348
TCGA-LL-A73Y-01A,0.027638476,-0.11021951,0.14450309,0.06638192,-0.0425548,0.050061658,-0.041834082,0.018367423,-0.030749474,0.13165691,-0.023662329,0.03653175,0.016210098,0.2557439,0.102916926,-0.01162557,0.0069776466,0.07090353,0.082551904,-0.109657526,-0.12654224,-0.059537496,-0.07643387,0.08383573,-0.09434223,-0.057504512,-0.25783464,-0.10916818,-0.029090388,-0.046589997,-0.05833162,0.05533096,-0.10664165,-0.17939705,-0.1386935,-0.11758659,-0.078726254,-0.03645943,-0.046457097,-0.012452106,-0.012787423,-0.016870912,0.11431524,-0.09554104,0.0119631225,-0.007829095,0.09149253,0.01296951,0.03445168,0.08948612,0.07579818,0.04556779,0.061484516,0.10651337,-0.056547888,0.035221543,0.074271165,0.041861434,-0.06764232,0.032907072,0.016702112,-0.09503774,-0.074390054,0.18130112,-0.068074994,-0.031938095,0.2727307,0.055466875,-0.088641405,-0.036462326,-0.23688674,0.021503428,-0.017768743,-0.13073398,0.23491116,0.015502727,-0.044598043,0.01176338,0.23910914,0.019784981,0.035607666,-0.11498532,0.081684805,0.09385518,-0.05943954,-0.03812193,-0.022341454,0.093400165,0.20632258,-0.039790064,0.10161939,-0.13324793,0.18391879,0.08671197,0.05567209,-0.1473383,-0.0005013372,-0.09529642,0.06920184,-0.09743269
TCGA-EW-A1PA-01A,0.019353148,-0.12714799,0.09356428,0.10012872,-0.008288431,0.091685124,-0.010327626,0.07775432,-0.02907322,0.18208267,0.030047731,-0.0076851016,0.05022978,0.2653785,0.10326126,-0.04916677,-0.009578036,0.06464035,-0.027309624,-0.13729204,-0.10242589,-0.035027888,-0.085439116,0.120289646,-0.0022133163,-0.06932033,-0.254125,-0.044471525,0.051285602,-0.09359257,-0.098183446,-0.00051854574,-0.12761283,-0.1788836,-0.14755107,-0.055753462,-0.07066677,-0.05911552,-0.04589268,-0.036916528,-0.031683963,0.05927056,0.17940412,-0.14122795,-0.04940433,-0.02471506,0.09389909,0.0359763,0.056643903,0.08467111,0.076735675,0.06618116,0.043161772,0.053232327,-0.036577653,0.040582635,0.08351939,0.072324485,-0.09957034,0.020705331,0.01880021,-0.031159237,-0.12075258,0.14453852,-0.022659663,-0.07716664,0.18024471,0.005577628,-0.056304764,-0.03926307,-0.23181637,0.03892255,0.009886116,-0.24706286,0.20591688,0.04096526,-0.074691854,-0.01171368,0.25780368,0.02065309,0.014667943,-0.11762027,-0.020168526,0.09087783,0.021915682,-0.06349223,0.064135045,0.081575885,0.21159323,-0.09827424,0.071446456,-0.14319354,0.08885128,0.081754506,0.07191703,-0.09442617,-0.05013719,-0.05215998,0.066567555,-0.05969433
