,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
TCGA-BH-A201-01A,-0.122625634,-0.11820266,0.1927487,0.1441901,-0.23482369,0.12579513,0.16002357,0.13047014,0.012506976,-0.10694271,-0.12871732,0.07255066,0.020874375,0.070788406,0.17061082,-0.09999988,-0.05011058,0.16758078,-0.18307243,-0.13782392,-0.025146134,0.12079167,0.034324557,0.099265814,0.15041132,0.22606514,-0.3198291,-0.09052194,0.008861156,-0.0479405,0.0002368269,0.011244587,-0.2093397,-0.112823896,-0.19096278,-0.4004946,-0.103155516,-0.25578228,-0.05440361,-0.06792928,-0.008357408,0.06037949,-0.0046168817,-0.20390871,0.12078172,-0.027064597,-0.025486657,0.036269024,0.09610606,0.12846044
TCGA-AR-A2LK-01A,-0.0076373555,0.17313449,0.22586814,0.017122474,-0.22496845,0.11131393,0.09467378,0.049707957,0.12690562,-0.08039306,-0.10626001,-0.0142112505,-0.02168864,0.24791586,0.1567056,0.15443127,-0.10299138,0.15168746,-0.13015403,-0.08682882,-0.08931313,0.018769817,0.07616491,0.29862544,0.061444797,0.21307449,-0.23788826,-0.10969709,0.13643102,-0.22130913,0.13509372,0.052534398,-0.1557317,-0.13751854,-0.16071416,-0.31206825,-0.04143535,-0.03678979,-0.10957164,-0.09804884,0.08243171,-0.09370712,0.0291661,-0.18221761,0.013562409,-0.1860532,-0.09739011,-0.07989528,0.10486857,0.17219788
TCGA-B6-A0WW-01A,-0.14532922,0.021691818,0.2024448,0.18972757,-0.016406253,0.17135385,0.11066407,-0.08836952,-0.15454713,0.07696483,-0.19170806,-0.07607544,-0.044642735,-0.04553096,0.21801569,-0.03472053,0.079758234,0.13043834,0.029042296,-0.24236901,0.05907926,0.025437571,0.0061583077,0.3563249,-0.029769512,-0.0104729505,-0.32721052,0.07251047,0.08609159,-0.14482342,0.018058171,0.05466794,-0.054604184,-0.23046122,-0.13560748,-0.31721163,0.03452857,-0.11800226,0.081611454,-0.110833585,0.009781748,0.10368219,0.17964981,-0.15877266,0.015887206,-0.13711381,-0.15775293,0.09819651,0.14912778,0.118951365
TCGA-C8-A1HJ-01A,-0.0380439,0.10761445,0.14970315,0.37702844,0.087934054,-0.025131214,0.03736768,-0.045685444,0.08307005,0.08818371,-0.052327238,-0.060326096,0.080014855,0.21329822,0.19202322,-0.06891289,0.23683642,0.23980401,0.07225178,0.047314424,-0.022960449,-0.17221859,-0.102159105,0.1883961,0.03256268,-0.00870738,-0.17699541,-0.09157518,-0.06626188,-0.23905687,0.07457274,0.074381985,-0.18573456,-0.35951734,-0.16651452,-0.23159796,-0.037406802,-0.087914206,-0.11039476,-0.0070538525,-0.0664298,0.20719613,0.073507324,-0.12249355,-0.05932177,-0.18785818,0.04807735,0.038757432,-0.01745835,0.09041341
TCGA-GM-A2DD-01A,-0.09732846,0.07779249,0.45820317,0.2522642,-0.09500629,0.10673366,0.060190666,-0.021999987,-0.038407538,0.21348494,0.096130125,0.0014452158,0.014864264,0.15747055,0.06652801,-0.07187461,0.08855235,0.17272761,0.0541411,0.070578635,-0.10143787,-0.051692523,0.053792924,0.03085569,-0.007393808,0.13850686,-0.37649712,-0.092480816,-0.09343555,-0.10183431,0.1121472,0.232983,0.023703864,-0.23670016,-0.08042806,-0.29409152,0.018609297,-0.091894425,-0.09421192,-0.15420832,-0.12537776,0.055372555,0.079405926,-0.083991304,-0.0014024385,-0.094742246,-0.0858997,0.013543401,0.12741329,0.14713301
TCGA-PL-A8LX-01A,0.120838426,0.106649905,0.27340636,0.05477417,0.0213664,0.16838266,0.12114001,0.119991384,0.16730863,0.14674976,0.054574545,-0.08974213,-0.022052728,0.1752927,0.15674472,-0.1963007,0.049540665,0.3161351,0.11047809,-0.13565531,0.07722162,-0.0353775,-0.14153156,0.14511974,-0.028981866,0.19551031,-0.21303838,-0.11098648,0.045043696,-0.07091617,0.05766399,0.16669135,-0.054296453,-0.17459118,-0.124994986,-0.17490122,-0.11282583,-0.05133064,-0.032289803,-0.058012553,0.022890514,0.01619119,0.23547749,0.14870836,-0.06726529,-0.20250015,-0.015639925,0.034145948,0.11701715,0.35898027
TCGA-OL-A5RW-01A,-0.14881499,0.23820516,0.2704011,0.11909314,0.060631577,0.11177269,0.053287435,0.14402464,-0.15552866,-0.0043689273,0.019712282,-0.14656672,0.0013616101,0.21239753,0.09240037,0.032146286,0.043530013,0.29573008,0.036455017,0.02853249,-0.23281772,-0.10945236,-0.07144746,0.10877987,0.021653228,0.12834506,-0.31416583,-0.20203501,0.09611957,-0.057613198,0.009268513,-0.014266204,-0.14319423,-0.28460196,-0.15525499,-0.18013902,-0.03866379,0.1309939,-0.03821341,-0.008581637,-0.09840813,0.18534799,0.18739332,-0.22774042,-0.07165392,-0.021013318,-0.117906906,-0.021711528,0.09865682,0.10210296
TCGA-AC-A6NO-01A,0.09699887,0.06915903,0.2141259,0.1334502,-0.21733253,0.20767352,0.039629627,0.060137365,0.13268243,-0.06911561,0.08710317,-0.028772581,-0.22729512,0.10125154,0.19324659,-0.12259389,0.15966901,0.0736145,0.08651821,-0.13043289,-0.03906503,0.021119498,0.013708787,0.14749776,0.1703124,0.2047927,-0.22046745,-0.03211581,-0.20392495,-0.27430153,-0.08498358,-0.0669039,-0.04864113,-0.2372542,-0.12499773,-0.36685058,0.006785855,-0.08587596,-0.13624814,-0.06895868,-0.12948176,-0.017241606,0.15216188,-0.12946741,0.05154301,-0.07298083,-0.036135443,0.19562528,0.08506279,0.041349187
TCGA-E2-A1LH-01A,0.08892213,0.04788234,0.19180991,0.1041504,-0.0272486,0.11626187,0.07130618,0.09856198,-0.107237846,0.0864834,0.0034884035,0.031133965,-0.05897083,0.2428891,0.3117967,-0.13215016,0.05636026,0.34954542,-0.023959883,-0.048089873,-0.12729992,0.00412979,-0.085054755,0.0772889,0.22902119,0.021091614,-0.18113774,-0.0327742,-0.013697333,-0.16777834,0.005052831,-0.041626684,-0.2949222,-0.37333393,0.014459728,-0.23987933,-0.021632232,-0.116261505,0.110572994,-0.109016776,0.059654213,0.10589324,0.07032944,-0.12667932,-0.026828859,-0.025197962,-0.13740565,0.07455824,0.039836165,0.23682591
TCGA-D8-A1XC-01A,0.034005288,-0.10996823,0.18976077,0.25564924,-0.10253859,0.29036883,0.068902224,-0.01633076,-0.12026097,0.05063031,-0.12504919,-0.07376872,-0.18562222,0.064679295,0.18148838,0.01475341,0.061264433,0.16370997,0.0035142938,0.13602717,0.023762716,-0.094357125,-0.13011894,0.12777323,-0.06394267,0.16195843,-0.41358823,-0.07104585,0.015595116,-0.099948734,0.057267908,0.06387331,-0.18311112,-0.051173512,-0.09090676,-0.25733915,-0.014985627,-0.11622908,-0.074931905,-0.20052311,-0.14898926,-0.18627766,0.095179304,-0.0387929,0.06687913,-0.16216302,0.027693663,-0.040690273,0.13972472,0.2635585
TCGA-B6-A1KN-01A,0.06303168,0.019556481,0.43605378,0.10098935,0.012896792,0.12261565,0.17873709,0.009551565,0.12181352,-0.12288464,0.019825634,-0.018849632,0.08476841,0.17587422,0.050936677,-0.05773111,-0.017544044,0.15308471,0.057583548,0.060538694,0.040879738,-0.117397465,-0.048554756,0.119729854,-0.023151686,0.12439836,-0.2409471,-0.0028008362,-0.1671378,-0.14675213,0.0032959383,-0.0032768857,-0.07487744,-0.3943969,-0.05160405,-0.30796266,-0.055565286,-0.16248569,-0.14599554,-0.15997878,-0.19438112,-0.057347644,0.18487157,0.08042211,-0.027975503,-0.033915132,-0.21359809,-0.036321014,-0.0067667468,0.14559537
TCGA-BH-A0AZ-01A,-0.061286755,-0.0465191,0.17495392,-0.02189347,-0.18703848,0.27886155,0.11167016,0.028756764,-0.16470976,-0.036828987,0.026939444,-0.12938584,0.041195102,0.2629033,0.16000357,-0.09258989,0.042983998,0.2260682,-0.18646756,-0.056566402,-0.01728786,-0.017885257,0.11362643,0.22227275,0.086936966,0.22085023,-0.26516244,-0.0658105,-0.02365924,-0.12663487,-0.0029659523,0.103453025,-0.26707652,-0.17484005,-0.21517716,-0.33467624,-0.08272533,-0.0028606046,-0.18872657,-0.0032746638,-0.16585779,-0.005857355,0.109052405,-0.065745875,0.039337173,-0.080492586,-0.09139963,0.024556257,0.086933605,0.05363619
TCGA-EW-A1OZ-01A,-0.01041347,0.104002595,0.30341408,0.14841357,-0.028970417,0.14521481,0.008369716,0.015048391,-0.11083873,0.01160246,0.024530407,-0.06799738,-0.13259478,0.24206902,0.01357507,-0.10237609,0.19642808,0.21081305,0.10291913,-0.11004444,-0.030428475,0.18618907,0.0021108068,0.06812322,-0.013770766,0.076429226,-0.27148423,0.027210422,-0.06651558,-0.107608266,-0.028679186,-0.08696927,-0.059252888,-0.14408249,-0.021483503,-0.3294688,0.017643616,0.11747253,-0.044399057,-0.2732977,0.038506426,-0.012083619,0.041404802,-0.3381919,-0.26716635,-0.027098725,-0.072345994,-0.060655843,0.03909226,0.27040485
TCGA-AO-A0JF-01A,-0.034687415,-0.1477515,0.11564904,0.0951138,0.028620569,0.296333,0.15252249,-0.11106642,-0.08208963,0.00582593,-0.033873864,0.046060998,-0.062348396,0.29417118,0.14395304,-0.06297307,0.053569514,0.14679687,-0.11512502,-0.31291384,-0.08132742,-0.07189923,0.162425,0.16299264,0.13048933,0.0146422805,-0.3135504,-0.06757895,-0.020877572,-0.05466062,0.049914077,0.051200416,-0.21878819,-0.13177453,-0.13874853,-0.17161708,-0.22810246,-0.11146077,-0.2015704,0.09060001,-0.053248778,0.05614804,0.026165241,-0.09315513,-0.0027148076,-0.014941129,-0.018670496,0.094416894,0.2454223,0.25273436
TCGA-A2-A0SU-01A,-0.034915876,0.120999254,0.26231954,0.23233292,-0.13505684,0.080187105,0.07531797,-0.015861684,0.06358214,0.04314406,0.012405791,0.03471731,0.06834406,0.067545295,0.18841605,0.014442221,0.04684736,0.2454223,-0.2316388,-0.044349976,0.030979706,0.026714325,-0.045089804,0.17547189,-0.14211719,0.03447575,-0.21796192,-0.18641196,-0.08090733,-0.12018185,-0.0071674734,0.20211829,-0.3292245,-0.17661479,-0.21559817,-0.26261395,-0.24274702,-0.023629751,-0.052494176,0.008130429,-0.096658915,0.019557409,0.15276428,0.088235125,-0.16180326,-0.18334545,-0.09205512,0.13797055,0.0825515,0.09034373
TCGA-BH-A42V-01A,-0.027217729,-0.04222149,0.19242151,0.14159705,-0.02897853,0.09267294,0.22585906,-0.07127453,-0.055256676,-0.019175973,-0.16375567,-0.03045922,-0.069623634,0.18447478,0.08288581,-0.14666939,-0.05570615,0.038716473,0.13295262,-0.12851448,0.062902845,-0.034825854,-0.040683005,0.22546703,-0.023715964,0.117491454,-0.25106227,-0.023037475,-0.064119704,-0.29647008,0.15768042,0.036166716,-0.14587572,-0.18160726,0.07832403,-0.24376605,-0.14868832,0.11613645,-0.107845746,-0.0068412847,-0.047750764,-0.058812868,0.14806832,-0.07716817,-0.09264506,0.008840259,-0.102533825,0.284454,0.398763,0.15519202
TCGA-EW-A1P0-01A,0.09211498,0.053692646,0.25860444,0.26220343,-0.1044578,-0.03924576,0.005848092,0.03482155,0.0079941545,0.1845136,-0.12455866,-0.014352919,-0.16019996,0.09539588,0.26442888,-0.08820005,0.10120455,0.15277766,0.04543284,-0.028964376,0.09310525,0.042044327,0.022109395,0.18466175,0.07498141,0.18496859,-0.27085987,-0.09212337,-0.077458456,-0.0380022,-0.15166745,0.026675064,-0.071753174,-0.24114023,-0.1799604,-0.15177806,-0.005061517,-0.1245229,-0.13677923,-0.21873173,-0.06394766,0.14730453,0.16434978,0.0020511372,-0.14874598,0.11325711,-0.072963044,0.2713354,0.26533777,0.068873554
TCGA-LL-A9Q3-01A,0.024745014,0.17477928,0.39488888,0.14873086,-0.120204605,0.04640024,-0.09582177,0.07376308,0.017067838,-0.0603088,-0.040756594,-0.21118979,-0.046722174,0.1885652,0.15109769,-0.0507093,0.046521172,0.19260937,-0.036043357,0.06046843,-0.10929907,0.011534132,-0.09475234,0.004777484,0.08512962,0.10255467,-0.15010244,0.1586224,-0.108670585,-0.17274232,0.018714182,0.027588539,-0.08159267,-0.16850868,-0.15642264,-0.27125734,-0.28750965,-0.06272145,0.021589959,0.011149717,-0.080171235,-0.0152838435,0.24328527,0.036410816,-0.025957016,-0.15611506,-0.29970658,-0.09915157,0.11769852,0.21608727
TCGA-E9-A1N4-01A,-0.085048534,-0.009406252,0.33438584,0.21345334,-0.26174384,0.25930792,0.07954606,-0.026040178,0.019263402,-0.050266508,0.059535008,-0.19691181,-0.030666875,0.1291924,0.22819754,-0.02683436,0.096154414,0.3196248,-0.029415712,-0.05478134,0.011246577,-0.14076237,0.040146776,0.2920578,0.13425031,0.124681965,-0.27912128,-0.06823727,-0.12140767,-0.2113661,-0.03874676,-0.006078157,-0.04331844,-0.16591264,-0.18330817,-0.0135467425,-0.1440882,-0.21548268,-0.08451028,0.054764677,0.056991722,-0.0034548568,-0.034310997,-0.0563215,-0.028270071,-0.0012089066,0.023224369,-0.056895565,-0.00045044048,0.15806237
