probe	class	dirct
hsa-mir-411	iClusterBayes4	down
hsa-mir-218-2	iClusterBayes4	down
hsa-mir-369	iClusterBayes4	down
hsa-mir-433	iClusterBayes4	down
hsa-mir-664b	iClusterBayes4	down
hsa-mir-381	iClusterBayes4	down
hsa-mir-194-2	iClusterBayes4	down
hsa-mir-1247	iClusterBayes4	down
hsa-mir-153-2	iClusterBayes4	down
hsa-mir-326	iClusterBayes4	down
hsa-mir-432	iClusterBayes4	down
hsa-mir-5684	iClusterBayes4	down
hsa-mir-412	iClusterBayes4	down
hsa-mir-496	iClusterBayes4	down
hsa-mir-1-2	iClusterBayes4	down
hsa-mir-655	iClusterBayes4	down
hsa-mir-5091	iClusterBayes4	down
hsa-mir-218-1	iClusterBayes4	down
hsa-mir-483	iClusterBayes4	down
hsa-mir-495	iClusterBayes4	down
hsa-mir-21	iClusterBayes4	down
hsa-mir-154	iClusterBayes4	down
hsa-mir-299	iClusterBayes4	down
hsa-mir-543	iClusterBayes4	down
hsa-mir-3156-3	iClusterBayes4	down
hsa-mir-4442	iClusterBayes4	down
hsa-mir-3926-1	iClusterBayes4	down
hsa-mir-377	iClusterBayes4	down
hsa-mir-1245a	iClusterBayes4	down
hsa-mir-100	iClusterBayes4	down
hsa-mir-4784	iClusterBayes4	down
hsa-mir-3130-2	iClusterBayes4	down
hsa-mir-1275	iClusterBayes4	down
hsa-mir-4484	iClusterBayes4	down
hsa-mir-3129	iClusterBayes4	down
hsa-mir-6811	iClusterBayes4	down
hsa-mir-3178	iClusterBayes4	down
hsa-mir-3912	iClusterBayes4	down
hsa-mir-6806	iClusterBayes4	down
hsa-mir-6508	iClusterBayes4	down
hsa-mir-143	iClusterBayes4	down
hsa-mir-2115	iClusterBayes4	down
hsa-mir-6716	iClusterBayes4	down
hsa-mir-1284	iClusterBayes4	down
hsa-mir-6777	iClusterBayes4	down
hsa-mir-4529	iClusterBayes4	down
hsa-mir-1262	iClusterBayes4	down
hsa-mir-3124	iClusterBayes4	down
hsa-mir-136	iClusterBayes4	down
hsa-let-7f-1	iClusterBayes4	down
hsa-mir-1258	iClusterBayes4	down
hsa-mir-5685	iClusterBayes4	down
hsa-mir-34b	iClusterBayes4	down
hsa-let-7f-2	iClusterBayes4	down
hsa-mir-542	iClusterBayes4	down
hsa-mir-376c	iClusterBayes4	down
hsa-mir-4254	iClusterBayes4	down
hsa-mir-204	iClusterBayes5	down
hsa-let-7c	iClusterBayes5	down
hsa-mir-6755	iClusterBayes5	down
hsa-mir-6510	iClusterBayes5	down
hsa-mir-223	iClusterBayes5	down
hsa-mir-190a	iClusterBayes5	down
