probe	class	dirct
hsa-mir-338	iClusterBayes2	up
hsa-mir-22	iClusterBayes2	up
hsa-mir-200b	iClusterBayes2	up
hsa-mir-144	iClusterBayes2	up
hsa-mir-4759	iClusterBayes2	up
hsa-mir-654	iClusterBayes2	up
hsa-mir-610	iClusterBayes3	up
hsa-mir-1283-1	iClusterBayes4	up
hsa-mir-93	iClusterBayes4	up
hsa-mir-3680-1	iClusterBayes4	up
hsa-mir-4665	iClusterBayes4	up
hsa-mir-210	iClusterBayes4	up
hsa-mir-1283-2	iClusterBayes4	up
hsa-mir-548d-1	iClusterBayes4	up
hsa-mir-324	iClusterBayes4	up
hsa-mir-3145	iClusterBayes4	up
hsa-mir-4766	iClusterBayes4	up
hsa-mir-6783	iClusterBayes4	up
hsa-mir-5699	iClusterBayes4	up
hsa-mir-570	iClusterBayes4	up
hsa-mir-1301	iClusterBayes4	up
hsa-mir-937	iClusterBayes4	up
hsa-mir-4658	iClusterBayes4	up
hsa-mir-219b	iClusterBayes4	up
hsa-mir-6832	iClusterBayes4	up
hsa-let-7d	iClusterBayes4	up
hsa-mir-1276	iClusterBayes4	up
hsa-mir-6807	iClusterBayes4	up
hsa-mir-1307	iClusterBayes4	up
hsa-mir-203b	iClusterBayes4	up
hsa-mir-545	iClusterBayes4	up
hsa-mir-671	iClusterBayes4	up
hsa-mir-7854	iClusterBayes4	up
hsa-mir-6744	iClusterBayes4	up
hsa-mir-130a	iClusterBayes4	up
hsa-mir-766	iClusterBayes4	up
hsa-mir-548d-2	iClusterBayes4	up
hsa-mir-3136	iClusterBayes4	up
hsa-mir-1243	iClusterBayes4	up
hsa-mir-1306	iClusterBayes4	up
hsa-mir-203a	iClusterBayes4	up
hsa-mir-3140	iClusterBayes4	up
hsa-mir-1277	iClusterBayes4	up
hsa-mir-7974	iClusterBayes4	up
hsa-mir-301a	iClusterBayes4	up
hsa-mir-5187	iClusterBayes4	up
hsa-mir-3691	iClusterBayes4	up
hsa-mir-6772	iClusterBayes4	up
hsa-mir-3137	iClusterBayes4	up
hsa-mir-4661	iClusterBayes4	up
hsa-mir-7156	iClusterBayes4	up
hsa-mir-1255a	iClusterBayes4	up
hsa-mir-1229	iClusterBayes4	up
hsa-mir-2355	iClusterBayes4	up
hsa-mir-3944	iClusterBayes4	up
hsa-mir-33a	iClusterBayes4	up
hsa-mir-6840	iClusterBayes4	up
hsa-mir-636	iClusterBayes4	up
hsa-mir-1248	iClusterBayes4	up
hsa-mir-98	iClusterBayes4	up
hsa-mir-18b	iClusterBayes4	up
hsa-mir-3664	iClusterBayes4	up
hsa-mir-4449	iClusterBayes4	up
hsa-mir-5582	iClusterBayes4	up
hsa-mir-1227	iClusterBayes4	up
hsa-mir-6844	iClusterBayes4	up
hsa-mir-1226	iClusterBayes4	up
hsa-mir-6738	iClusterBayes4	up
hsa-mir-3115	iClusterBayes4	up
hsa-mir-2116	iClusterBayes4	up
hsa-mir-4687	iClusterBayes4	up
hsa-mir-573	iClusterBayes4	up
hsa-mir-6850	iClusterBayes4	up
hsa-mir-3132	iClusterBayes4	up
hsa-mir-6815	iClusterBayes4	up
hsa-mir-1237	iClusterBayes4	up
hsa-mir-1246	iClusterBayes4	up
hsa-mir-6852	iClusterBayes4	up
hsa-mir-1343	iClusterBayes4	up
hsa-mir-5001	iClusterBayes4	up
hsa-mir-3939	iClusterBayes4	up
hsa-mir-1270	iClusterBayes4	up
hsa-mir-1271	iClusterBayes4	up
hsa-mir-187	iClusterBayes4	up
hsa-mir-4745	iClusterBayes4	up
hsa-mir-3194	iClusterBayes4	up
hsa-mir-4746	iClusterBayes4	up
hsa-mir-7706	iClusterBayes4	up
hsa-mir-4674	iClusterBayes4	up
hsa-mir-616	iClusterBayes4	up
hsa-mir-4673	iClusterBayes4	up
hsa-mir-6801	iClusterBayes4	up
hsa-mir-6797	iClusterBayes4	up
hsa-mir-15b	iClusterBayes4	up
hsa-mir-6795	iClusterBayes4	up
hsa-mir-641	iClusterBayes4	up
hsa-mir-3927	iClusterBayes4	up
hsa-mir-6737	iClusterBayes4	up
hsa-mir-1292	iClusterBayes4	up
hsa-mir-6776	iClusterBayes4	up
hsa-mir-4741	iClusterBayes4	up
hsa-mir-3620	iClusterBayes4	up
hsa-mir-6747	iClusterBayes4	up
hsa-mir-6717	iClusterBayes4	up
hsa-mir-5008	iClusterBayes4	up
hsa-mir-4533	iClusterBayes4	up
hsa-mir-509-2	iClusterBayes4	up
hsa-mir-193b	iClusterBayes5	up
hsa-mir-3677	iClusterBayes5	up
hsa-mir-940	iClusterBayes5	up
hsa-mir-615	iClusterBayes5	up
hsa-mir-4728	iClusterBayes5	up
hsa-mir-4446	iClusterBayes5	up
hsa-mir-4756	iClusterBayes5	up
hsa-mir-3150b	iClusterBayes5	up
hsa-mir-4501	iClusterBayes5	up
hsa-mir-99b	iClusterBayes5	up
hsa-mir-326	iClusterBayes5	up
hsa-mir-33b	iClusterBayes5	up
hsa-mir-935	iClusterBayes5	up
hsa-mir-196a-1	iClusterBayes5	up
hsa-mir-196a-2	iClusterBayes5	up
hsa-mir-4724	iClusterBayes5	up
hsa-mir-5680	iClusterBayes5	up
hsa-mir-4536-2	iClusterBayes5	up
hsa-mir-425	iClusterBayes5	up
hsa-mir-193a	iClusterBayes5	up
hsa-mir-4725	iClusterBayes5	up
hsa-mir-1269b	iClusterBayes5	up
hsa-mir-6822	iClusterBayes5	up
hsa-mir-6821	iClusterBayes5	up
hsa-mir-4713	iClusterBayes5	up
