probe	class	dirct
hsa-mir-92a-2	MONET2	down
hsa-mir-1292	MONET2	down
hsa-mir-6844	MONET2	down
hsa-mir-3662	MONET2	down
hsa-mir-6516	MONET2	down
hsa-mir-1254-2	MONET2	down
hsa-mir-3187	MONET2	down
hsa-mir-5581	MONET2	down
hsa-mir-5699	MONET2	down
hsa-mir-3140	MONET2	down
hsa-mir-219b	MONET2	down
hsa-mir-1277	MONET2	down
hsa-let-7c	MONET3	down
hsa-mir-223	MONET3	down
hsa-mir-29a	MONET3	down
hsa-let-7i	MONET3	down
hsa-mir-140	MONET3	down
hsa-mir-944	MONET3	down
hsa-mir-204	MONET3	down
hsa-mir-221	MONET3	down
hsa-mir-205	MONET3	down
hsa-mir-5586	MONET3	down
hsa-mir-6499	MONET3	down
hsa-mir-148a	MONET3	down
hsa-mir-598	MONET3	down
hsa-mir-320c-1	MONET3	down
hsa-mir-5187	MONET3	down
hsa-mir-28	MONET3	down
hsa-mir-1258	MONET3	down
hsa-mir-30e	MONET3	down
hsa-mir-378c	MONET3	down
hsa-mir-130a	MONET3	down
hsa-mir-31	MONET3	down
hsa-mir-6720	MONET3	down
hsa-mir-3622a	MONET3	down
hsa-mir-4491	MONET3	down
hsa-mir-656	MONET3	down
hsa-mir-217	MONET3	down
hsa-mir-488	MONET3	down
hsa-mir-4999	MONET3	down
hsa-mir-4780	MONET3	down
hsa-mir-380	MONET3	down
hsa-mir-1262	MONET3	down
hsa-mir-181d	MONET3	down
hsa-mir-376c	MONET3	down
hsa-mir-543	MONET3	down
hsa-mir-6509	MONET3	down
hsa-mir-181c	MONET3	down
hsa-mir-542	MONET3	down
hsa-mir-5588	MONET3	down
hsa-mir-3690-1	MONET3	down
hsa-mir-374a	MONET3	down
hsa-mir-150	MONET3	down
hsa-mir-5690	MONET3	down
hsa-mir-143	MONET3	down
hsa-mir-181a-2	MONET3	down
hsa-mir-873	MONET3	down
hsa-mir-1976	MONET3	down
hsa-mir-450b	MONET3	down
hsa-mir-5683	MONET3	down
hsa-mir-511	MONET3	down
hsa-mir-6507	MONET3	down
hsa-mir-1295a	MONET3	down
hsa-mir-363	MONET3	down
hsa-mir-1243	MONET3	down
hsa-mir-4775	MONET3	down
hsa-mir-27a	MONET3	down
hsa-mir-378d-2	MONET3	down
hsa-mir-6717	MONET3	down
hsa-mir-187	MONET3	down
hsa-mir-876	MONET3	down
hsa-mir-6510	MONET3	down
hsa-mir-7641-1	MONET3	down
hsa-mir-450a-2	MONET3	down
hsa-mir-450a-1	MONET3	down
hsa-mir-376a-2	MONET3	down
hsa-mir-376b	MONET3	down
hsa-mir-3154	MONET3	down
hsa-mir-4433a	MONET3	down
hsa-mir-329-1	MONET3	down
hsa-mir-383	MONET3	down
hsa-mir-4434	MONET3	down
hsa-mir-378d-1	MONET3	down
hsa-mir-329-2	MONET3	down
hsa-mir-216b	MONET3	down
hsa-mir-216a	MONET3	down
hsa-mir-4796	MONET3	down
hsa-mir-1197	MONET3	down
hsa-mir-3681	MONET3	down
hsa-mir-4740	MONET3	down
hsa-mir-6087	MONET3	down
hsa-mir-206	MONET3	down
hsa-mir-1246	MONET3	down
hsa-mir-1193	MONET3	down
