probe	class	dirct
hsa-mir-548b	RWR-NF2	up
hsa-mir-1304	RWR-NF2	up
hsa-mir-6783	RWR-NF2	up
hsa-mir-210	RWR-NF2	up
hsa-mir-1301	RWR-NF2	up
hsa-mir-551a	RWR-NF2	up
hsa-mir-362	RWR-NF2	up
hsa-mir-4665	RWR-NF2	up
hsa-mir-766	RWR-NF2	up
hsa-mir-3680-1	RWR-NF2	up
hsa-mir-324	RWR-NF2	up
hsa-mir-548f-1	RWR-NF2	up
hsa-mir-222	RWR-NF2	up
hsa-mir-4780	RWR-NF2	up
hsa-mir-548d-1	RWR-NF2	up
hsa-mir-518e	RWR-NF2	up
hsa-mir-155	RWR-NF2	up
hsa-mir-1276	RWR-NF2	up
hsa-mir-6832	RWR-NF2	up
hsa-mir-1306	RWR-NF2	up
hsa-mir-660	RWR-NF2	up
hsa-mir-421	RWR-NF2	up
hsa-mir-937	RWR-NF2	up
hsa-mir-4677	RWR-NF2	up
hsa-mir-4787	RWR-NF2	up
hsa-mir-6807	RWR-NF2	up
hsa-mir-548d-2	RWR-NF2	up
hsa-mir-545	RWR-NF2	up
hsa-mir-3934	RWR-NF2	up
hsa-mir-5699	RWR-NF2	up
hsa-mir-7854	RWR-NF2	up
hsa-mir-3145	RWR-NF2	up
hsa-mir-301a	RWR-NF2	up
hsa-mir-33a	RWR-NF2	up
hsa-mir-5571	RWR-NF2	up
hsa-mir-520b	RWR-NF2	up
hsa-mir-570	RWR-NF2	up
hsa-mir-671	RWR-NF2	up
hsa-mir-146b	RWR-NF2	up
hsa-mir-6814	RWR-NF2	up
hsa-mir-3691	RWR-NF2	up
