probe	class	dirct
hsa-mir-432	RWR-NF2	down
hsa-mir-410	RWR-NF2	down
hsa-mir-100	RWR-NF2	down
hsa-mir-153-2	RWR-NF2	down
hsa-mir-411	RWR-NF2	down
hsa-mir-153-1	RWR-NF2	down
hsa-mir-135a-1	RWR-NF2	down
hsa-mir-22	RWR-NF2	down
hsa-mir-664b	RWR-NF2	down
hsa-mir-1-2	RWR-NF2	down
hsa-mir-193a	RWR-NF2	down
hsa-mir-3926-1	RWR-NF2	down
hsa-mir-433	RWR-NF2	down
hsa-mir-4790	RWR-NF2	down
hsa-mir-191	RWR-NF2	down
hsa-mir-642a	RWR-NF2	down
hsa-mir-199b	RWR-NF2	down
hsa-mir-214	RWR-NF2	down
hsa-mir-1245a	RWR-NF2	down
hsa-mir-152	RWR-NF2	down
hsa-mir-618	RWR-NF2	down
hsa-mir-539	RWR-NF2	down
hsa-mir-30c-2	RWR-NF2	down
hsa-mir-3190	RWR-NF2	down
hsa-mir-21	RWR-NF2	down
hsa-mir-4756	RWR-NF2	down
hsa-mir-3913-1	RWR-NF2	down
hsa-mir-499a	RWR-NF2	down
hsa-mir-5684	RWR-NF2	down
hsa-mir-655	RWR-NF2	down
hsa-mir-103a-1	RWR-NF2	down
hsa-mir-103a-2	RWR-NF2	down
hsa-mir-1266	RWR-NF2	down
hsa-mir-4675	RWR-NF2	down
hsa-mir-1247	RWR-NF2	down
hsa-mir-935	RWR-NF2	down
hsa-mir-193b	RWR-NF2	down
hsa-mir-483	RWR-NF2	down
hsa-mir-99a	RWR-NF2	down
hsa-mir-381	RWR-NF2	down
hsa-mir-377	RWR-NF2	down
