probe	class	dirct
hsa-mir-377	RWR-F2	down
hsa-mir-1245a	RWR-F2	down
hsa-mir-152	RWR-F2	down
hsa-mir-154	RWR-F2	down
hsa-mir-495	RWR-F2	down
hsa-let-7f-1	RWR-F2	down
hsa-mir-494	RWR-F2	down
hsa-mir-29b-2	RWR-F2	down
hsa-mir-205	RWR-F2	down
hsa-let-7f-2	RWR-F2	down
hsa-mir-199b	RWR-F2	down
hsa-mir-369	RWR-F2	down
hsa-mir-34b	RWR-F2	down
hsa-mir-483	RWR-F2	down
hsa-mir-30c-1	RWR-F2	down
hsa-mir-656	RWR-F2	down
hsa-mir-542	RWR-F2	down
hsa-mir-125a	RWR-F2	down
hsa-mir-4790	RWR-F2	down
hsa-mir-449a	RWR-F2	down
hsa-mir-299	RWR-F2	down
hsa-mir-655	RWR-F2	down
hsa-mir-214	RWR-F2	down
hsa-mir-889	RWR-F2	down
hsa-mir-539	RWR-F2	down
hsa-mir-376a-1	RWR-F2	down
hsa-mir-22	RWR-F2	down
hsa-mir-1262	RWR-F2	down
hsa-mir-3912	RWR-F2	down
hsa-mir-493	RWR-F2	down
hsa-mir-3926-1	RWR-F2	down
hsa-mir-433	RWR-F2	down
