probe	class	dirct
CSGALNACT1	NEMO3	down
SH3RF2	NEMO3	down
LIX1L	NEMO3	down
AC245100.7	NEMO3	down
RASSF5	NEMO3	down
PXDC1	NEMO3	down
SPNS3	NEMO3	down
ROBO3	NEMO3	down
PDZD2	NEMO3	down
BOC	NEMO3	down
DPF3	NEMO3	down
AC117489.1	NEMO3	down
TCF7L2	NEMO3	down
PDE4B	NEMO3	down
OSMR	NEMO3	down
AQP5	NEMO3	down
LINC02693	NEMO3	down
AL391422.4	NEMO3	down
PELI1	NEMO3	down
CFLAR	NEMO3	down
RNF217	NEMO3	down
VSIR	NEMO3	down
NKD1	NEMO3	down
DEPP1	NEMO3	down
RGMA	NEMO3	down
PDZRN3	NEMO3	down
SPNS2	NEMO3	down
PPP1R1A	NEMO3	down
ZFP36L2	NEMO3	down
WWTR1	NEMO3	down
IFNGR2	NEMO3	down
LRRK1	NEMO3	down
ZBTB18	NEMO3	down
AL390066.1	NEMO3	down
LINC02009	NEMO3	down
TEAD2	NEMO3	down
ZNF454	NEMO3	down
ANXA3	NEMO3	down
PLB1	NEMO3	down
JDP2	NEMO3	down
EVC2	NEMO3	down
CASP4	NEMO3	down
AC103740.1	NEMO3	down
KLHL29	NEMO3	down
IL34	NEMO3	down
PTPN14	NEMO3	down
LINC01354	NEMO3	down
YAP1	NEMO3	down
EVA1C	NEMO3	down
ACSL5	NEMO3	down
EPHA2	NEMO3	down
RBMS1	NEMO3	down
ADAMTS3	NEMO3	down
MOGAT2	NEMO3	down
SOD3	NEMO3	down
C1R	NEMO3	down
TACR1	NEMO3	down
TMEM200C	NEMO3	down
BAHCC1	NEMO3	down
FBLN5	NEMO3	down
PPM1F	NEMO3	down
SLC28A3	NEMO3	down
TMEM220	NEMO3	down
C1S	NEMO3	down
DTX1	NEMO3	down
AKNA	NEMO3	down
CUBN	NEMO3	down
WDR86-AS1	NEMO3	down
KRT87P	NEMO3	down
NABP1	NEMO3	down
SIK2	NEMO3	down
ODF2L	NEMO3	down
OSR1	NEMO3	down
CRB3	NEMO5	down
KDF1	NEMO5	down
C1orf210	NEMO5	down
RAB25	NEMO5	down
CAMSAP3	NEMO5	down
PRSS22	NEMO5	down
ELF3	NEMO5	down
CLDN7	NEMO5	down
TMEM125	NEMO5	down
SPINT1	NEMO5	down
BSPRY	NEMO5	down
MIR200CHG	NEMO5	down
JUP	NEMO5	down
ARHGEF5	NEMO5	down
GOLT1A	NEMO5	down
BICDL2	NEMO5	down
FAM21FP	NEMO5	down
RBBP8NL	NEMO5	down
SPPL3	NEMO5	down
STAP2	NEMO5	down
CLDN3	NEMO5	down
LINC01106	NEMO5	down
EPS8L2	NEMO5	down
SFN	NEMO5	down
MAP7	NEMO5	down
IRF6	NEMO5	down
MYO5B	NEMO5	down
CASP6	NEMO5	down
POU2F3	NEMO5	down
PKP2	NEMO5	down
HNRNPF	NEMO5	down
MST1R	NEMO5	down
C6orf132	NEMO5	down
SPINT2	NEMO5	down
TMEM102	NEMO5	down
AC084864.1	NEMO5	down
AC004816.1	NEMO5	down
PGAP2	NEMO5	down
CD9	NEMO5	down
PRKAG2	NEMO5	down
GCC1	NEMO5	down
AC133919.2	NEMO5	down
OVOL1	NEMO5	down
NT5DC1P2	NEMO5	down
MAPK13	NEMO5	down
DENND1C	NEMO5	down
ANXA7	NEMO5	down
SMKR1	NEMO5	down
AC140479.2	NEMO5	down
NBEAL2	NEMO5	down
ARHGEF34P	NEMO5	down
MTMR1	NEMO5	down
ABHD10	NEMO5	down
PRKCZ	NEMO5	down
TMEM79	NEMO5	down
TMEM238	NEMO5	down
PTPN6	NEMO5	down
MYL12B	NEMO5	down
WASHC2C	NEMO5	down
FAM157A	NEMO5	down
ZDHHC6	NEMO5	down
VWA8-AS1	NEMO5	down
C1GALT1C1	NEMO5	down
AP1S3	NEMO5	down
AC006238.1	NEMO5	down
SYPL1	NEMO5	down
GPR108	NEMO5	down
PUDP	NEMO5	down
AC004233.2	NEMO5	down
TYSND1	NEMO5	down
NFE2L2	NEMO5	down
SUDS3	NEMO5	down
VAPA	NEMO5	down
BLOC1S2	NEMO5	down
ANAPC16	NEMO5	down
TMEM190	NEMO5	down
RASSF7	NEMO5	down
BCCIP	NEMO5	down
DAG1	NEMO5	down
KRT36	NEMO5	down
PACSIN1	NEMO5	down
MORN3	NEMO5	down
ADCK2	NEMO5	down
LYPLAL1	NEMO5	down
OLR1	NEMO5	down
NUB1	NEMO5	down
TMEM69	NEMO5	down
WEE1	NEMO5	down
EPPK1	NEMO5	down
AL441992.1	NEMO5	down
RGS9	NEMO5	down
TRBV7-3	NEMO5	down
TDRKH	NEMO5	down
NUP210	NEMO5	down
HMGB2P1	NEMO5	down
STOX1	NEMO5	down
AC003958.2	NEMO5	down
ATP5F1AP3	NEMO5	down
MAP3K14-AS1	NEMO5	down
LINC01003	NEMO5	down
MANEA	NEMO6	down
C8orf48	NEMO6	down
RNF146	NEMO6	down
PRKAR2A	NEMO6	down
NRBF2P6	NEMO6	down
AC004381.3	NEMO6	down
PTPN3	NEMO7	down
AMMECR1	NEMO7	down
MAPKAPK2	NEMO7	down
S100A16	NEMO7	down
SEMA4G	NEMO8	down
PGBD1	NEMO8	down
AP001347.1	NEMO8	down
MFSD4A	NEMO8	down
ZNF239	NEMO8	down
CRABP2	NEMO8	down
QSOX1	NEMO8	down
MFSD6L	NEMO8	down
GCOM1	NEMO8	down
FAM201A	NEMO8	down
MYH14	NEMO8	down
PRDM11	NEMO8	down
TARBP1	NEMO8	down
PFAS	NEMO8	down
LYSMD1	NEMO8	down
SYT7	NEMO8	down
LINC02449	NEMO8	down
PABPC1L	NEMO8	down
