probe	class	dirct
hsa-mir-7974	NEMO2	up
hsa-mir-527	NEMO2	up
hsa-mir-1283-2	NEMO2	up
hsa-mir-545	NEMO2	up
hsa-mir-6814	NEMO2	up
hsa-mir-1915	NEMO2	up
hsa-mir-548d-2	NEMO2	up
hsa-mir-7156	NEMO2	up
hsa-mir-520b	NEMO2	up
hsa-mir-7702	NEMO2	up
hsa-mir-6852	NEMO2	up
hsa-mir-6720	NEMO2	up
hsa-mir-588	NEMO2	up
hsa-mir-4999	NEMO2	up
hsa-mir-1283-1	NEMO2	up
hsa-mir-5582	NEMO2	up
hsa-mir-4658	NEMO2	up
hsa-mir-4741	NEMO2	up
hsa-mir-5699	NEMO2	up
hsa-mir-559	NEMO2	up
hsa-mir-421	NEMO2	up
hsa-mir-3622a	NEMO2	up
hsa-mir-129-2	NEMO2	up
hsa-mir-4724	NEMO3	up
hsa-mir-99b	NEMO3	up
hsa-mir-454	NEMO3	up
hsa-mir-149	NEMO3	up
hsa-mir-760	NEMO3	up
hsa-mir-887	NEMO3	up
hsa-mir-1910	NEMO3	up
hsa-mir-33b	NEMO3	up
hsa-mir-1224	NEMO3	up
hsa-mir-3678	NEMO3	up
hsa-mir-423	NEMO3	up
hsa-mir-328	NEMO3	up
hsa-mir-935	NEMO3	up
hsa-mir-331	NEMO3	up
hsa-mir-148b	NEMO3	up
hsa-mir-4714	NEMO3	up
hsa-mir-191	NEMO3	up
hsa-mir-4756	NEMO3	up
hsa-mir-629	NEMO3	up
hsa-mir-151a	NEMO3	up
hsa-mir-4758	NEMO3	up
hsa-mir-592	NEMO3	up
hsa-mir-4668	NEMO3	up
hsa-mir-7-1	NEMO3	up
hsa-mir-326	NEMO3	up
hsa-mir-1266	NEMO3	up
hsa-mir-1251	NEMO3	up
hsa-mir-550a-1	NEMO3	up
hsa-mir-4638	NEMO3	up
hsa-mir-3074	NEMO3	up
hsa-mir-425	NEMO3	up
hsa-mir-16-2	NEMO3	up
hsa-mir-16-1	NEMO3	up
hsa-mir-4254	NEMO3	up
hsa-mir-6773	NEMO3	up
hsa-mir-3190	NEMO3	up
hsa-mir-769	NEMO3	up
hsa-mir-193b	NEMO3	up
hsa-mir-3936	NEMO3	up
hsa-mir-1180	NEMO3	up
hsa-mir-3607	NEMO3	up
hsa-mir-339	NEMO3	up
hsa-mir-107	NEMO3	up
hsa-mir-6880	NEMO3	up
hsa-mir-4442	NEMO3	up
hsa-mir-642a	NEMO3	up
hsa-mir-4791	NEMO3	up
hsa-mir-4725	NEMO3	up
hsa-mir-1275	NEMO3	up
hsa-mir-4726	NEMO3	up
hsa-mir-744	NEMO3	up
hsa-mir-4738	NEMO3	up
hsa-mir-4484	NEMO3	up
hsa-mir-3619	NEMO3	up
hsa-mir-3188	NEMO3	up
hsa-mir-3652	NEMO3	up
hsa-mir-4742	NEMO3	up
hsa-mir-7-3	NEMO3	up
hsa-mir-4707	NEMO3	up
hsa-mir-3178	NEMO3	up
hsa-mir-615	NEMO3	up
hsa-mir-7705	NEMO3	up
hsa-mir-6812	NEMO3	up
hsa-mir-330	NEMO3	up
hsa-mir-5091	NEMO3	up
hsa-mir-6799	NEMO3	up
hsa-mir-499a	NEMO3	up
hsa-mir-4675	NEMO3	up
hsa-mir-1269a	NEMO3	up
hsa-mir-6781	NEMO3	up
hsa-mir-6501	NEMO3	up
hsa-mir-3617	NEMO3	up
hsa-mir-1250	NEMO3	up
hsa-mir-6777	NEMO3	up
hsa-mir-548o	NEMO3	up
hsa-mir-943	NEMO3	up
hsa-mir-3610	NEMO3	up
hsa-mir-7-2	NEMO3	up
hsa-mir-4667	NEMO3	up
hsa-mir-1291	NEMO3	up
hsa-mir-4326	NEMO3	up
hsa-mir-3161	NEMO3	up
hsa-mir-6726	NEMO3	up
hsa-mir-6872	NEMO3	up
hsa-mir-6885	NEMO3	up
hsa-mir-4526	NEMO3	up
hsa-mir-5581	NEMO3	up
hsa-mir-4652	NEMO3	up
hsa-mir-2276	NEMO3	up
hsa-mir-6742	NEMO3	up
hsa-mir-6779	NEMO3	up
hsa-mir-484	NEMO3	up
hsa-mir-338	NEMO3	up
hsa-mir-632	NEMO3	up
hsa-mir-5003	NEMO3	up
