probe	class	dirct
hsa-mir-411	ab-SNF2	down
hsa-mir-3913-1	ab-SNF2	down
hsa-mir-2114	ab-SNF2	down
hsa-mir-202	ab-SNF2	down
hsa-mir-433	ab-SNF2	down
hsa-mir-3926-1	ab-SNF2	down
hsa-mir-655	ab-SNF2	down
hsa-mir-135a-1	ab-SNF2	down
hsa-mir-618	ab-SNF2	down
hsa-mir-449b	ab-SNF2	down
hsa-mir-218-1	ab-SNF2	down
hsa-mir-199b	ab-SNF2	down
hsa-mir-145	ab-SNF2	down
hsa-mir-4756	ab-SNF2	down
hsa-mir-3190	ab-SNF2	down
hsa-mir-1251	ab-SNF2	down
hsa-mir-369	ab-SNF2	down
hsa-mir-5684	ab-SNF2	down
hsa-mir-153-1	ab-SNF2	down
hsa-mir-539	ab-SNF2	down
hsa-mir-642a	ab-SNF2	down
hsa-mir-4790	ab-SNF2	down
hsa-mir-4501	ab-SNF2	down
hsa-mir-1247	ab-SNF2	down
hsa-mir-499a	ab-SNF2	down
hsa-mir-377	ab-SNF2	down
hsa-mir-214	ab-SNF2	down
hsa-mir-496	ab-SNF2	down
hsa-mir-153-2	ab-SNF2	down
hsa-mir-34b	ab-SNF2	down
hsa-mir-497	ab-SNF2	down
hsa-mir-152	ab-SNF2	down
hsa-mir-381	ab-SNF2	down
hsa-mir-4680	ab-SNF2	down
hsa-mir-3156-1	ab-SNF2	down
hsa-mir-154	ab-SNF2	down
hsa-mir-29b-2	ab-SNF2	down
hsa-mir-889	ab-SNF2	down
hsa-mir-103a-1	ab-SNF2	down
hsa-mir-483	ab-SNF2	down
hsa-mir-103a-2	ab-SNF2	down
