probe	class	dirct
INTS2	CS3	up
TRAF4	CS3	up
C17orf58	CS3	up
COIL	CS3	up
SKA2	CS3	up
NACA2	CS3	up
PSMD12	CS3	up
CDH26	CS3	up
PITPNC1	CS3	up
PPM1E	CS3	up
BPTF	CS3	up
KPNA2	CS3	up
MSI2	CS3	up
CBLN4	CS3	up
CSH1	CS3	up
MED13	CS3	up
GH2	CS3	up
HELZ	CS3	up
CSHL1	CS3	up
FAM217B	CS3	up
GH1	CS3	up
MRC2	CS3	up
C20orf85	CS3	up
ZBP1	CS3	up
C17orf67	CS3	up
TRIM37	CS3	up
TLK2	CS3	up
CD79B	CS3	up
SCN4A	CS3	up
THRA	CS3	up
PPP1R3D	CS3	up
PMEPA1	CS3	up
CACNG1	CS3	up
