probe	class	dirct
HDHD2	CS3	down
PIAS2	CS3	down
DYNAP	CS3	down
KATNAL2	CS3	down
CFAP53	CS3	down
MAP2K4	CS3	down
KLHL14	CS3	down
SLC39A6	CS3	down
C18orf25	CS3	down
SIGLEC15	CS3	down
EPG5	CS3	down
SLC14A1	CS3	down
ATP5A1	CS3	down
PSTPIP2	CS3	down
RNF165	CS3	down
HAUS1	CS3	down
RBBP8	CS3	down
CABYR	CS3	down
OSBPL1A	CS3	down
CCDC178	CS3	down
RIT2	CS3	down
AQP4	CS3	down
CCDC68	CS3	down
CBLN2	CS3	down
C18orf21	CS3	down
CTIF	CS3	down
SMAD2	CS3	down
ZBTB7C	CS3	down
TAF4B	CS3	down
MYO5B	CS3	down
PSMA8	CS3	down
SS18	CS3	down
TCF4	CS3	down
