probe	class	dirct
AC005682.5;SNORD93	CS2	down
DAG1	CS2	down
ADPRHL2	CS2	down
SUZ12	CS2	down
MIA;MIA-RAB4B	CS2	down
SMC5	CS2	down
CRTAP;RP11-627J17.1	CS2	down
PDXK	CS2	down
TFAP2A	CS2	down
STXBP1	CS2	down
SLC7A5	CS2	down
DEK	CS2	down
MVB12B	CS2	down
PDGFRL;RP11-349F21.1	CS2	down
LEMD2	CS2	down
CLIC3	CS2	down
E2F3	CS2	down
RPL22L1	CS2	down
PFDN2	CS2	down
MYO1D;RP11-466A19.1	CS2	down
GORASP2	CS2	down
RP11-566K11.7;TCF25	CS2	down
GLO1	CS2	down
NOTCH1	CS2	down
AL450992.2;C2CD4D	CS2	down
MIR4425	CS2	down
FAM216A;GPN3	CS2	down
SNORA80A;URB1	CS2	down
C1orf174	CS2	down
