probe	class	dirct
RP5-1096D14.3	CS2	up
RNU6-1223P;TCF3	CS2	up
HGSNAT	CS2	up
MIRLET7D;MIRLET7DHG;RP11-2B6.3	CS2	up
SOX2-OT	CS2	up
RPS19BP1	CS2	up
TNFRSF11A;Y_RNA	CS2	up
PLCG1-AS1	CS2	up
CTD-2517M22.14;PPP1R16A	CS2	up
PXK	CS2	up
AC091729.8;C7orf50	CS2	up
