probe	class	dirct
ZNF184	CS2	up
AP000320.7;MRPS6;SLC5A3	CS2	up
FAR2	CS2	up
GDNF-AS1	CS2	up
CTD-2143L24.1;RP11-447B18.1	CS2	up
ATG7	CS2	up
GPR158	CS2	up
AL021807.1	CS2	up
TMEM194B	CS2	up
DOK6;RP11-465I4.3	CS2	up
PRKCI	CS2	up
CNGB3	CS2	up
CKAP4;RP11-651L5.2	CS2	up
