probe	class	dirct
PDE1C;SNX2P2	CS2	down
LINC00704;LINC00705	CS2	down
AC016999.2;ASB1	CS2	down
PDLIM3	CS2	down
ARFGAP1;NKAIN4	CS2	down
RNF43	CS2	down
NTHL1;TSC2	CS2	down
RP11-1007O24.3;RP11-1007O24.4	CS2	down
KRT18;KRT8	CS2	down
RNF32	CS2	down
RP5-1091N2.9	CS2	down
GYPA	CS2	down
